concept_id,concept_code,concept_name,codeset,med_group
43560001,1433630,aspirin 120 MG Chewable Tablet,c19meds,aspirin
37496868,2200746,aspirin 325 MG / chlorpheniramine maleate 2 MG Oral Tablet,c19meds,aspirin
1113310,315432,aspirin 850 MG,c19meds,aspirin
19107792,433353,aspirin 300 MG Chewable Tablet,c19meds,aspirin
19073362,308278,acetaminophen 115 MG / aspirin 210 MG / caffeine 16 MG / salicylamide 65 MG Oral Tablet,c19meds,aspirin
36211891,1153729,aspirin / diphenhydramine Oral Product,c19meds,aspirin
42706910,1250908,aspirin 500 MG / diphenhydramine citrate 38.3 MG [Bayer Aspirin PM Reformulated Nov 2011],c19meds,aspirin
36213146,1154048,aspirin / pseudoephedrine Oral Product,c19meds,aspirin
36234158,1172135,Ascriptin Oral Product,c19meds,aspirin
40009891,379497,aspirin Oral Powder,c19meds,aspirin
36217809,1153546,aspirin / chlorpheniramine / pseudoephedrine Oral Liquid Product,c19meds,aspirin
19073529,308355,aspirin 195 MG / butalbital 50 MG / caffeine 44 MG / phenacetin 130 MG Oral Tablet,c19meds,aspirin
40222020,994811,aspirin 856 MG / caffeine 60 MG / orphenadrine citrate 50 MG Oral Tablet,c19meds,aspirin
19046904,212085,aspirin 325 MG Delayed Release Oral Tablet [Ascriptin Enteric],c19meds,aspirin
40231965,1049691,aspirin 325 MG / oxycodone hydrochloride 5 MG Oral Tablet,c19meds,aspirin
19042498,209823,aspirin 325 MG / meprobamate 200 MG Oral Tablet [Equagesic],c19meds,aspirin
40012273,368266,aspirin / caffeine / salicylamide Oral Tablet [Emagrin],c19meds,aspirin
36212898,1153985,acetaminophen / aspirin / caffeine / hydrocodone Oral Product,c19meds,aspirin
40222008,994533,aspirin 385 MG / caffeine 30 MG / orphenadrine citrate 25 MG Oral Tablet [Orphengesic],c19meds,aspirin
40169412,896886,aspirin 742 MG / caffeine 38 MG / salicylamide 222 MG [BC Headache],c19meds,aspirin
36243466,1297838,Bayer Headache Relief Pill,c19meds,aspirin
1113115,243664,aspirin 60 MG Oral Tablet,c19meds,aspirin
1134811,243683,aspirin 400 MG / caffeine 32 MG Oral Capsule,c19meds,aspirin
40160379,848771,aspirin / oxycodone Oral Tablet [Percodan Reformulated May 2009],c19meds,aspirin
40142756,747235,aspirin Disintegrating Oral Tablet [Fasprin],c19meds,aspirin
36213169,1154071,aspirin Rectal Product,c19meds,aspirin
36222196,1167940,Levius Pill,c19meds,aspirin
36249605,1794590,aspirin 500 MG / citric acid 1948 MG / sodium bicarbonate 2485 MG [Picot Plus],c19meds,aspirin
36245872,1296562,Stanback Headache Powder Oral Powder Product,c19meds,aspirin
36238168,1247401,BC Original Formula Oral Product,c19meds,aspirin
36240829,1188006,Uni-Case Oral Product,c19meds,aspirin
1113271,315423,aspirin 486 MG,c19meds,aspirin
19073530,308356,aspirin 200 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule,c19meds,aspirin
40221995,994430,aspirin 1000 MG / caffeine 65 MG Oral Powder,c19meds,aspirin
44817963,1536839,aspirin / chlorpheniramine / phenylephrine Effervescent Oral Tablet,c19meds,aspirin
40174525,904665,{30 (aspirin 325 MG Oral Tablet) / 30 (pravastatin sodium 80 MG Oral Tablet [Pravachol]) } Pack [Pravigard 325/80],c19meds,aspirin
1113145,247138,aspirin 850 MG Oral Powder,c19meds,aspirin
36228391,1175320,Empirin Pill,c19meds,aspirin
1113241,315412,aspirin 130 MG,c19meds,aspirin
40012312,369140,aspirin / codeine Oral Tablet [Empirin with Codeine],c19meds,aspirin
19120020,572200,aspirin 325 MG [Aspir-trin],c19meds,aspirin
36246654,1358851,Exaprin Oral Product,c19meds,aspirin
44818012,1537022,aspirin 81 MG [Asperdrink],c19meds,aspirin
740247,2477902,20 ML etesevimab 35 MG/ML Injection,c19meds,etesevimab
739781,2477899,etesevimab 35 MG/ML,c19meds,etesevimab
739783,2477901,etesevimab Injection,c19meds,etesevimab
739784,2477903,etesevimab 35 MG/ML Injection,c19meds,etesevimab
739782,2477900,etesevimab Injectable Product,c19meds,etesevimab
739770,2477854,etesevimab,c19meds,etesevimab
740224,2479156,{1 (11.1 ML imdevimab 120 MG/ML Injection) / 4 (2.5 ML casirivimab 120 MG/ML Injection) } Pack [REGEN-COV 4/1],c19meds,imdevimab
740219,2479149,{1 (11.1 ML casirivimab 120 MG/ML Injection) / 1 (11.1 ML imdevimab 120 MG/ML Injection) } Pack,c19meds,imdevimab
740226,2479159,{1 (11.1 ML casirivimab 120 MG/ML Injection) / 4 (2.5 ML imdevimab 120 MG/ML Injection) } Pack [REGEN-COV 1/4],c19meds,imdevimab
740220,2479150,{1 (11.1 ML casirivimab 120 MG/ML Injection) / 1 (11.1 ML imdevimab 120 MG/ML Injection) } Pack [REGEN-COV 1/1],c19meds,imdevimab
37003294,2465250,imdevimab 120 MG/ML,c19meds,imdevimab
37003643,2465255,2.5 ML imdevimab 120 MG/ML Injection,c19meds,imdevimab
740221,2479153,{4 (2.5 ML casirivimab 120 MG/ML Injection) / 4 (2.5 ML imdevimab 120 MG/ML Injection) } Pack,c19meds,imdevimab
37003297,2465254,imdevimab 120 MG/ML Injection,c19meds,imdevimab
740225,2479158,{1 (11.1 ML casirivimab 120 MG/ML Injection) / 4 (2.5 ML imdevimab 120 MG/ML Injection) } Pack,c19meds,imdevimab
37003295,2465251,imdevimab Injectable Product,c19meds,imdevimab
37003293,2465249,imdevimab,c19meds,imdevimab
37003296,2465252,imdevimab Injection,c19meds,imdevimab
740223,2479155,{1 (11.1 ML imdevimab 120 MG/ML Injection) / 4 (2.5 ML casirivimab 120 MG/ML Injection) } Pack,c19meds,imdevimab
740222,2479154,{4 (2.5 ML casirivimab 120 MG/ML Injection) / 4 (2.5 ML imdevimab 120 MG/ML Injection) } Pack [REGEN-COV 4/4],c19meds,imdevimab
37003642,2465253,11.1 ML imdevimab 120 MG/ML Injection,c19meds,imdevimab
1792585,755534,chloroquine 7.5 MG/ML Oral Solution,c19meds,chloroquine
40241960,1116759,chloroquine phosphate 500 MG [Aralen Phosphate],c19meds,chloroquine
40241956,1116757,chloroquine phosphate 500 MG,c19meds,chloroquine
19109256,438457,chloroquine 24.3 MG/ML,c19meds,chloroquine
40241958,1116758,chloroquine phosphate 500 MG Oral Tablet,c19meds,chloroquine
40020427,371407,chloroquine Oral Tablet,c19meds,chloroquine
36231218,1179720,Malarivon Oral Product,c19meds,chloroquine
36236953,1170091,Aralen Phosphate Oral Product,c19meds,chloroquine
40241955,1117531,chloroquine phosphate 250 MG Oral Tablet,c19meds,chloroquine
36212396,1153859,chloroquine Injectable Product,c19meds,chloroquine
1792560,332779,chloroquine 150 MG,c19meds,chloroquine
40241763,1119310,chloroquine sulfate 54.5 MG/ML Injectable Solution,c19meds,chloroquine
19107670,432898,chloroquine 300 MG Oral Tablet,c19meds,chloroquine
40241950,1117346,chloroquine phosphate 16 MG/ML Oral Solution,c19meds,chloroquine
40020381,371404,chloroquine / primaquine Oral Tablet,c19meds,chloroquine
1792583,332782,chloroquine 100 MG,c19meds,chloroquine
40241766,1116756,chloroquine hydrochloride 50 MG/ML Injectable Solution [Aralen Hydrochloride],c19meds,chloroquine
40146037,756408,chloroquine Oral Solution,c19meds,chloroquine
19109257,438460,chloroquine 5 MG/ML,c19meds,chloroquine
40241952,1119306,chloroquine phosphate 25 MG/ML Oral Solution,c19meds,chloroquine
40020423,91840,chloroquine Injectable Solution [Aralen Hydrochloride],c19meds,chloroquine
40241760,1119304,chloroquine sulfate 200 MG Oral Capsule,c19meds,chloroquine
36236954,1170092,Aralen Phosphate Pill,c19meds,chloroquine
40020425,371408,chloroquine Oral Capsule,c19meds,chloroquine
1792553,251716,chloroquine 150 MG Oral Tablet,c19meds,chloroquine
40241954,1119426,chloroquine phosphate 250 MG / proguanil hydrochloride 100 MG Oral Tablet,c19meds,chloroquine
36236952,1170090,Aralen Hydrochloride Injectable Product,c19meds,chloroquine
36212393,1153856,chloroquine / primaquine Pill,c19meds,chloroquine
40241949,1117345,chloroquine phosphate 16 MG/ML,c19meds,chloroquine
40146038,756409,chloroquine Oral Solution [Malarivon],c19meds,chloroquine
40020426,438458,chloroquine Oral Suspension,c19meds,chloroquine
19083833,329404,chloroquine 50 MG/ML,c19meds,chloroquine
40241951,1119305,chloroquine phosphate 25 MG/ML,c19meds,chloroquine
19128757,755627,chloroquine 5 MG/ML Oral Solution,c19meds,chloroquine
36212392,1153855,chloroquine / primaquine Oral Product,c19meds,chloroquine
40241758,1117351,chloroquine sulfate 13.6 MG/ML Oral Solution,c19meds,chloroquine
40241757,1117350,chloroquine sulfate 13.6 MG/ML,c19meds,chloroquine
1792520,249571,chloroquine 100 MG Oral Tablet,c19meds,chloroquine
40241767,1116755,chloroquine hydrochloride 50 MG/ML [Aralen Hydrochloride],c19meds,chloroquine
1792515,2393,chloroquine,c19meds,chloroquine
40241961,1119496,chloroquine phosphate 81 MG,c19meds,chloroquine
19105758,422430,chloroquine 24.3 MG/ML Oral Suspension,c19meds,chloroquine
19128406,754877,chloroquine 50 MG/ML Oral Solution [Malarivon],c19meds,chloroquine
36231217,1179719,Malarivon Oral Liquid Product,c19meds,chloroquine
40241764,1116753,chloroquine hydrochloride 50 MG/ML,c19meds,chloroquine
40241759,1117352,chloroquine sulfate 200 MG,c19meds,chloroquine
40025169,438459,chloroquine / proguanil Oral Tablet,c19meds,chloroquine
40241953,1117530,chloroquine phosphate 250 MG,c19meds,chloroquine
19100160,360917,chloroquine 40 MG/ML,c19meds,chloroquine
1792559,332778,chloroquine 7.5 MG/ML,c19meds,chloroquine
40241962,1119497,chloroquine phosphate 81 MG Oral Tablet,c19meds,chloroquine
19006866,105334,chloroquine 40 MG/ML Injectable Solution,c19meds,chloroquine
36212394,1153857,chloroquine / proguanil Oral Product,c19meds,chloroquine
19109258,438461,chloroquine 300 MG,c19meds,chloroquine
40241762,1119309,chloroquine sulfate 54.5 MG/ML,c19meds,chloroquine
36212399,1153862,chloroquine Pill,c19meds,chloroquine
40020422,371405,chloroquine Injectable Solution,c19meds,chloroquine
36212395,1153858,chloroquine / proguanil Pill,c19meds,chloroquine
40241761,1117353,chloroquine sulfate 200 MG Oral Tablet,c19meds,chloroquine
36212397,1153860,chloroquine Oral Liquid Product,c19meds,chloroquine
40241959,1116760,chloroquine phosphate 500 MG Oral Tablet [Aralen Phosphate],c19meds,chloroquine
19128758,755628,chloroquine 50 MG/ML Oral Solution,c19meds,chloroquine
19115452,563148,chloroquine 50 MG/ML [Malarivon],c19meds,chloroquine
36212398,1153861,chloroquine Oral Product,c19meds,chloroquine
40241957,1119308,chloroquine phosphate 500 MG / primaquine phosphate 79 MG Oral Tablet,c19meds,chloroquine
40241765,1116754,chloroquine hydrochloride 50 MG/ML Injectable Solution,c19meds,chloroquine
40020428,368265,chloroquine Oral Tablet [Aralen Phosphate],c19meds,chloroquine
19097818,350672,nitazoxanide 1200 MG,c19meds,nitazoxanide
1715317,359822,nitazoxanide 20 MG/ML Oral Suspension,c19meds,nitazoxanide
1715316,353397,nitazoxanide 20 MG/ML,c19meds,nitazoxanide
19113428,540617,nitazoxanide 500 MG Oral Tablet [Alinia],c19meds,nitazoxanide
19111020,446752,nitazoxanide 1000 MG,c19meds,nitazoxanide
19102743,404419,nitazoxanide 20 MG/ML Oral Suspension [Alinia],c19meds,nitazoxanide
36225861,1158958,nitazoxanide Oral Product,c19meds,nitazoxanide
40058655,378732,nitazoxanide Oral Solution,c19meds,nitazoxanide
40058657,405777,nitazoxanide Oral Suspension [Alinia],c19meds,nitazoxanide
19098169,351280,nitazoxanide 20 MG/ML Oral Solution,c19meds,nitazoxanide
19113427,540615,nitazoxanide 500 MG [Alinia],c19meds,nitazoxanide
36228785,1175529,Alinia Pill,c19meds,nitazoxanide
19111021,446754,nitazoxanide 200 MG,c19meds,nitazoxanide
36225862,1158959,nitazoxanide Pill,c19meds,nitazoxanide
1715319,427163,nitazoxanide 500 MG Oral Tablet,c19meds,nitazoxanide
19096797,349588,nitazoxanide 1200 MG Oral Suspension,c19meds,nitazoxanide
19121119,576380,nitazoxanide 20 MG/ML [Alinia],c19meds,nitazoxanide
1715320,446755,nitazoxanide 500 MG,c19meds,nitazoxanide
40058656,378307,nitazoxanide Oral Suspension,c19meds,nitazoxanide
40058658,446753,nitazoxanide Oral Tablet,c19meds,nitazoxanide
36228784,1175528,Alinia Oral Product,c19meds,nitazoxanide
1715315,31819,nitazoxanide,c19meds,nitazoxanide
19106117,427161,nitazoxanide 1000 MG Oral Tablet,c19meds,nitazoxanide
36228783,1175527,Alinia Oral Liquid Product,c19meds,nitazoxanide
40112899,540616,nitazoxanide Oral Tablet [Alinia],c19meds,nitazoxanide
36225860,1158957,nitazoxanide Oral Liquid Product,c19meds,nitazoxanide
19106118,427162,nitazoxanide 200 MG Oral Tablet,c19meds,nitazoxanide
36247924,1430118,Bimectin Injectable Product,c19meds,ivermectin
43560225,1435502,ivermectin 5 MG/ML Topical Solution [Iver-On],c19meds,ivermectin
36221899,1167185,Iverhart Max Oral Product,c19meds,ivermectin
40222749,995502,ivermectin 0.0155 MG/MG / praziquantel 0.0775 MG/MG [Zimecterin Gold],c19meds,ivermectin
40174193,966741,clorsulon 100 MG/ML / ivermectin 10 MG/ML [Ivermax Plus],c19meds,ivermectin
40222751,995489,ivermectin 0.8 MG/ML Oral Solution,c19meds,ivermectin
46221423,1648217,ivermectin 0.0187 MG/MG / praziquantel 0.234 MG/MG Oral Paste [DuoCare],c19meds,ivermectin
40168740,884013,ivermectin 0.0187 MG/MG [Zimecterin],c19meds,ivermectin
36246727,1313069,Heartshield Plus Chewable Product,c19meds,ivermectin
40222757,993774,ivermectin 5 MG/ML [Agri-Mectin],c19meds,ivermectin
36249895,1796507,Eqvalan Oral Product,c19meds,ivermectin
45775424,1592792,ivermectin Oral Paste [Promectin],c19meds,ivermectin
43012783,1366786,ivermectin Injectable Solution [Promectin],c19meds,ivermectin
36249984,1797251,Zimecterin Gold Paste Product,c19meds,ivermectin
36232035,1176575,Endo-Mectin Injectable Product,c19meds,ivermectin
44816120,1492680,ivermectin 0.272 MG Oral Tablet [Heartgard],c19meds,ivermectin
40176028,968988,ivermectin Injectable Solution [Endo-Mectin],c19meds,ivermectin
40225052,1006647,ivermectin 0.068 MG / pyrantel 57 MG Chewable Tablet [Heartgard Plus],c19meds,ivermectin
40220746,1810557,ivermectin 0.0187 MG/MG Oral Paste [Ivermax],c19meds,ivermectin
36244526,1294946,ivermectin / pyrantel Chewable Product,c19meds,ivermectin
36238201,1242507,Alverin Plus Injectable Product,c19meds,ivermectin
19078751,311207,ivermectin 3 MG Oral Tablet,c19meds,ivermectin
36249879,1796470,DuraMectin Oral Paste Product,c19meds,ivermectin
36248669,1648207,ivermectin / praziquantel Oral Product,c19meds,ivermectin
40176027,968987,ivermectin 10 MG/ML [Endo-Mectin],c19meds,ivermectin
43012046,1363363,ivermectin 0.0187 MG/MG Oral Paste,c19meds,ivermectin
40231180,1047092,ivermectin 0.1 MG/ML,c19meds,ivermectin
36227066,1160343,ivermectin Oral Liquid Product,c19meds,ivermectin
36248568,1592781,Ivercide Oral Product,c19meds,ivermectin
40231188,1047093,ivermectin Otic Suspension,c19meds,ivermectin
40222762,993775,ivermectin Topical Solution [Agri-Mectin],c19meds,ivermectin
40184914,978032,ivermectin Topical Solution [Noromectin],c19meds,ivermectin
36249875,1796465,Bimectin Oral Paste Product,c19meds,ivermectin
36248672,1648215,DuoCare Oral Product,c19meds,ivermectin
45776454,1549082,ivermectin 5 MG/ML [Promectin],c19meds,ivermectin
40231183,1047096,ivermectin 0.1 MG/ML [Acarexx],c19meds,ivermectin
36249886,1796496,ivermectin Oral Paste [Equell],c19meds,ivermectin
36227068,1160345,ivermectin Otic Product,c19meds,ivermectin
45775423,1592791,ivermectin 0.0187 MG/MG [Promectin],c19meds,ivermectin
44816118,1492678,ivermectin 0.136 MG Oral Tablet [Heartgard],c19meds,ivermectin
40225067,1006641,ivermectin 0.272 MG / pyrantel 227 MG Chewable Tablet,c19meds,ivermectin
36236175,1172789,Agri-Mectin Topical Product,c19meds,ivermectin
36248671,1648214,DuoCare Oral Paste Product,c19meds,ivermectin
36224748,1159780,ivermectin / praziquantel / pyrantel Pill,c19meds,ivermectin
36249873,1796463,ivermectin Oral Paste [Bimectin],c19meds,ivermectin
36249882,1796491,Zimecterin Oral Product,c19meds,ivermectin
40231181,1047094,ivermectin 0.1 MG/ML Otic Suspension,c19meds,ivermectin
40169730,895900,ivermectin 0.034 MG / praziquantel 28.5 MG / pyrantel 28.5 MG [Iverhart Max],c19meds,ivermectin
40053194,370726,ivermectin Oral Tablet,c19meds,ivermectin
40174194,901790,clorsulon 100 MG/ML / ivermectin 10 MG/ML [Noromectin Plus],c19meds,ivermectin
19085038,330366,ivermectin 3 MG,c19meds,ivermectin
37497410,2205747,ivermectin 0.068 MG / praziquantel 57 MG / pyrantel pamoate 57 MG Chewable Tablet,c19meds,ivermectin
36239394,1182754,Mectizan Oral Product,c19meds,ivermectin
1510930,2121102,clorsulon 100 MG/ML / ivermectin 10 MG/ML [Bimectin Plus],c19meds,ivermectin
36248670,1648208,ivermectin / praziquantel Paste Product,c19meds,ivermectin
40184910,978029,ivermectin 5 MG/ML,c19meds,ivermectin
40222759,994505,ivermectin 5 MG/ML [Vetrimec],c19meds,ivermectin
40174839,902285,ivermectin 10 MG/ML Injectable Solution [Noromectin],c19meds,ivermectin
36232555,1180222,Stromectol Pill,c19meds,ivermectin
36248673,1648216,DuoCare Paste Product,c19meds,ivermectin
43532699,1430117,ivermectin Injectable Solution [Bimectin],c19meds,ivermectin
1510932,2121104,Bimectin Plus Injectable Product,c19meds,ivermectin
36222267,1163779,clorsulon / ivermectin Injectable Product,c19meds,ivermectin
36239555,1185710,Noromectin Injectable Product,c19meds,ivermectin
46221422,1648213,ivermectin / praziquantel Oral Paste [DuoCare],c19meds,ivermectin
36239395,1182755,Mectizan Pill,c19meds,ivermectin
36246726,1313068,Heartshield Plus Pill,c19meds,ivermectin
40174847,905138,ivermectin Injectable Solution [Vetrimec],c19meds,ivermectin
40174187,966742,clorsulon / ivermectin Injectable Solution [Ivermax Plus],c19meds,ivermectin
36249926,1796541,Equimax Oral Paste Product,c19meds,ivermectin
40231184,1043446,ivermectin 5 MG/ML Topical Solution [Ivomec],c19meds,ivermectin
1784445,199998,ivermectin 6 MG Oral Tablet,c19meds,ivermectin
40169732,895905,ivermectin 0.068 MG / praziquantel 57 MG / pyrantel 57 MG Chewable Tablet,c19meds,ivermectin
37497406,2205743,ivermectin 0.034 MG / praziquantel 28.5 MG / pyrantel pamoate 28.5 MG Chewable Tablet,c19meds,ivermectin
40231182,1047098,ivermectin 0.1 MG/ML Otic Suspension [Acarexx],c19meds,ivermectin
40222748,995498,ivermectin 0.0155 MG/MG,c19meds,ivermectin
40222753,995491,ivermectin 0.8 MG/ML [Ivomec],c19meds,ivermectin
36247811,1435501,Iver-On Topical Product,c19meds,ivermectin
36239557,1185712,Noromectin Topical Product,c19meds,ivermectin
40225046,1006635,ivermectin / pyrantel Chewable Tablet [Heartgard Plus],c19meds,ivermectin
40174843,905137,ivermectin 10 MG/ML [Vetrimec],c19meds,ivermectin
43526817,1423669,ivermectin 0.136 MG / pyrantel 114 MG [Tri-Heart Plus],c19meds,ivermectin
43526815,1423677,ivermectin 0.068 MG / pyrantel 57 MG [Tri-Heart Plus],c19meds,ivermectin
40231190,1043445,ivermectin Topical Solution [Ivomec],c19meds,ivermectin
45775431,1592805,ivermectin Oral Paste [Iverchoice],c19meds,ivermectin
45775308,1546195,ivermectin 10 MG/ML Oral Solution,c19meds,ivermectin
43011660,1363362,ivermectin Oral Paste,c19meds,ivermectin
40174844,902281,ivermectin Injectable Solution,c19meds,ivermectin
40163593,855490,clorsulon 100 MG/ML / ivermectin 10 MG/ML [Ivomec Plus],c19meds,ivermectin
40225051,1006645,ivermectin 0.068 MG / pyrantel 57 MG Chewable Tablet,c19meds,ivermectin
36249925,1796540,ivermectin / praziquantel Oral Paste [Equimax],c19meds,ivermectin
40174845,905299,ivermectin Injectable Solution [Ivermax],c19meds,ivermectin
42901212,1356530,ivermectin 0.068 MG / praziquantel 57 MG / pyrantel 57 MG [Quadriguard],c19meds,ivermectin
40222756,994507,ivermectin 5 MG/ML Topical Solution [Vetrimec],c19meds,ivermectin
36248600,1592801,Vetrimec Paste Product,c19meds,ivermectin
45775416,1592778,ivermectin 0.0187 MG/MG [Ivercide],c19meds,ivermectin
43526816,1423674,ivermectin 0.136 MG / pyrantel 114 MG Chewable Tablet [Tri-Heart Plus],c19meds,ivermectin
36221903,1167189,Ivermax Topical Product,c19meds,ivermectin
45775420,1592785,ivermectin 0.0187 MG/MG [Parid],c19meds,ivermectin
40225062,1006538,ivermectin 0.136 MG [Heartgard],c19meds,ivermectin
40169729,895901,ivermectin 0.034 MG / praziquantel 28.5 MG / pyrantel 28.5 MG Chewable Tablet [Iverhart Max],c19meds,ivermectin
44816117,1492676,ivermectin 0.136 MG Oral Tablet,c19meds,ivermectin
40167134,867597,ivermectin 0.00025 MG/ML Topical Solution,c19meds,ivermectin
36248603,1592808,Iverchoice Paste Product,c19meds,ivermectin
36236533,1174312,Bimectin Topical Product,c19meds,ivermectin
43012781,1366788,ivermectin 10 MG/ML Injectable Solution [Promectin],c19meds,ivermectin
42901673,1313070,ivermectin 0.136 MG / pyrantel 114 MG Chewable Tablet [Heartshield Plus],c19meds,ivermectin
36249890,1796501,ivermectin Oral Paste [Ivercare],c19meds,ivermectin
42901719,1313971,ivermectin 0.068 MG / pyrantel 57 MG Chewable Tablet [Heartshield Plus],c19meds,ivermectin
36221907,1167193,Ivomec Oral Product,c19meds,ivermectin
36248577,1592800,Vetrimec Oral Product,c19meds,ivermectin
45775417,1592779,ivermectin Oral Paste [Ivercide],c19meds,ivermectin
40053195,368219,ivermectin Oral Tablet [Stromectol],c19meds,ivermectin
42705766,1242506,clorsulon / ivermectin Injectable Solution [Alverin Plus],c19meds,ivermectin
44816121,1492681,ivermectin 0.068 MG Oral Tablet,c19meds,ivermectin
45775428,1592802,ivermectin 0.0187 MG/MG Oral Paste [Vetrimec],c19meds,ivermectin
45774571,1551488,ivermectin 0.0187 MG/MG Oral Paste [Agri-Mectin],c19meds,ivermectin
36248569,1592782,Ivercide Paste Product,c19meds,ivermectin
40225056,1006553,ivermectin 0.068 MG [Heartgard],c19meds,ivermectin
36218304,1166538,Heartgard Pill,c19meds,ivermectin
42901211,1356528,ivermectin 0.034 MG / praziquantel 28.5 MG / pyrantel 28.5 MG [Quadriguard],c19meds,ivermectin
42900975,1313065,ivermectin 0.136 MG / pyrantel 114 MG [Heartshield Plus],c19meds,ivermectin
46221418,1648209,ivermectin / praziquantel Oral Paste,c19meds,ivermectin
40174195,966745,clorsulon 100 MG/ML / ivermectin 10 MG/ML [Vetrimec Plus],c19meds,ivermectin
36249977,1797248,ivermectin / praziquantel Oral Paste [Zimecterin Gold],c19meds,ivermectin
36246479,1423673,Tri-Heart Plus Chewable Product,c19meds,ivermectin
40222758,994497,ivermectin 5 MG/ML [Ivermax],c19meds,ivermectin
40225073,1006535,ivermectin Chewable Tablet,c19meds,ivermectin
42901675,1313116,ivermectin 0.272 MG / pyrantel 227 MG Chewable Tablet [Heartshield Plus],c19meds,ivermectin
1784447,261314,ivermectin 3 MG Oral Tablet [Stromectol],c19meds,ivermectin
45775425,1592796,ivermectin 0.0187 MG/MG Oral Paste [Promectin],c19meds,ivermectin
42707995,1242508,clorsulon 100 MG/ML / ivermectin 10 MG/ML Injectable Solution [Alverin Plus],c19meds,ivermectin
36249927,1796542,Equimax Oral Product,c19meds,ivermectin
36249050,1551485,Agri-Mectin Oral Paste Product,c19meds,ivermectin
43525628,1373241,ivermectin Oral Solution [Privermectin],c19meds,ivermectin
42901575,1359251,ivermectin 0.272 MG / pyrantel 227 MG [PetTrust Plus],c19meds,ivermectin
45775432,1592809,ivermectin 0.0187 MG/MG Oral Paste [Iverchoice],c19meds,ivermectin
40171434,900454,ivermectin 0.0187 MG/MG Oral Paste [Equell],c19meds,ivermectin
36243564,1298426,Sklice Topical Product,c19meds,ivermectin
40169733,895907,ivermectin 0.068 MG / praziquantel 57 MG / pyrantel 57 MG Chewable Tablet [Iverhart Max],c19meds,ivermectin
36249893,1796504,Ivercare Paste Product,c19meds,ivermectin
36227070,1160348,ivermectin Topical Product,c19meds,ivermectin
36248574,1592794,Promectin Oral Product,c19meds,ivermectin
36246076,1370968,Privermectin Topical Product,c19meds,ivermectin
37497398,2205735,Iverhart Oral Product,c19meds,ivermectin
36246742,1356521,Quadriguard Chewable Product,c19meds,ivermectin
46221421,1648212,ivermectin 0.0187 MG/MG / praziquantel 0.234 MG/MG [DuoCare],c19meds,ivermectin
40174188,901791,clorsulon / ivermectin Injectable Solution [Noromectin Plus],c19meds,ivermectin
40184911,978030,ivermectin 5 MG/ML Topical Solution,c19meds,ivermectin
40225069,1006642,ivermectin 0.272 MG / pyrantel 227 MG [Heartgard Plus],c19meds,ivermectin
36245315,1295308,ivermectin Chewable Product,c19meds,ivermectin
36244329,1294834,ivermectin / praziquantel / pyrantel Chewable Product,c19meds,ivermectin
40163588,855487,clorsulon / ivermectin Injectable Solution,c19meds,ivermectin
40169288,896967,ivermectin 0.0187 MG/MG / praziquantel 0.14 MG/MG Oral Paste [Equimax],c19meds,ivermectin
40169719,895882,ivermectin / praziquantel / pyrantel Chewable Tablet,c19meds,ivermectin
36241972,1188070,Vetrimec Injectable Product,c19meds,ivermectin
37497407,2205744,ivermectin 0.034 MG / praziquantel 28.5 MG / pyrantel pamoate 28.5 MG [Iverhart],c19meds,ivermectin
43560224,1435575,ivermectin 0.0187 MG/MG [DuraMectin],c19meds,ivermectin
40163592,855492,clorsulon 100 MG/ML / ivermectin 10 MG/ML Injectable Solution [Ivomec Plus],c19meds,ivermectin
43525627,1373240,ivermectin 0.8 MG/ML [Privermectin],c19meds,ivermectin
40163591,855488,clorsulon 100 MG/ML / ivermectin 10 MG/ML Injectable Solution,c19meds,ivermectin
43526805,1423670,ivermectin / pyrantel Chewable Tablet [Tri-Heart Plus],c19meds,ivermectin
43012782,1366785,ivermectin 10 MG/ML [Promectin],c19meds,ivermectin
36246725,1313067,Heartshield Plus Oral Product,c19meds,ivermectin
36227064,1160341,ivermectin / pyrantel Pill,c19meds,ivermectin
36246707,1359239,PetTrust Plus Oral Product,c19meds,ivermectin
40169741,895895,ivermectin 0.272 MG / praziquantel 228 MG / pyrantel 228 MG Chewable Tablet [Iverhart Max],c19meds,ivermectin
36246709,1359241,PetTrust Plus Chewable Product,c19meds,ivermectin
40169720,895886,ivermectin / praziquantel / pyrantel Chewable Tablet [Iverhart Max],c19meds,ivermectin
36248602,1592807,Iverchoice Oral Product,c19meds,ivermectin
36245839,1296527,Iverhart Max Chewable Product,c19meds,ivermectin
45775142,1546163,ivermectin 5 MG/ML [Bimectin],c19meds,ivermectin
36249897,1796509,Eqvalan Paste Product,c19meds,ivermectin
40167137,866037,ivermectin 0.0187 MG/MG,c19meds,ivermectin
40231189,1047097,ivermectin Otic Suspension [Acarexx],c19meds,ivermectin
40225072,1006546,ivermectin 0.272 MG [Heartgard],c19meds,ivermectin
36249878,1796469,DuraMectin Oral Product,c19meds,ivermectin
36246743,1356522,Quadriguard Oral Product,c19meds,ivermectin
45775422,1592790,ivermectin 0.0187 MG/MG Oral Paste [Parid],c19meds,ivermectin
43525364,1370967,ivermectin Topical Solution [Privermectin],c19meds,ivermectin
37497403,2205740,ivermectin 0.272 MG / praziquantel 228 MG / pyrantel pamoate 228 MG [Iverhart],c19meds,ivermectin
