concept_id,concept_name,concept_code,vocabulary_id,drug_group
1308249,Lisinopril 30 MG Oral Tablet [Zestril],213482,RxNorm,lisinopril
19033410,Lisinopril 40 MG Oral Tablet [Zestril],206771,RxNorm,lisinopril
19025233,Lisinopril 5 MG Oral Tablet [Carace],201380,RxNorm,lisinopril
1308221,Lisinopril 40 MG Oral Tablet,197884,RxNorm,lisinopril
19029027,Lisinopril 30 MG Oral Tablet,205326,RxNorm,lisinopril
1308250,Lisinopril 2.5 MG Oral Tablet,311353,RxNorm,lisinopril
40044822,Hydrochlorothiazide / Losartan Oral Tablet [Cozaar-Comp],379504,RxNorm,losartan
40184189,Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet [Hyzaar],979470,RxNorm,losartan
40184217,Hydrochlorothiazide 25 MG / Losartan Potassium 100 MG Oral Tablet,979471,RxNorm,losartan
40184246,Hydrochlorothiazide 25 MG / Losartan Potassium 100 MG Oral Tablet [Hyzaar],979473,RxNorm,losartan
40184184,Hydrochlorothiazide 12.5 MG / Losartan Potassium 100 MG Oral Tablet,979464,RxNorm,losartan
40184187,Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet,979468,RxNorm,losartan
40184188,Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet [Cozaar-Comp],979497,RxNorm,losartan
40184185,Hydrochlorothiazide 12.5 MG / Losartan Potassium 100 MG Oral Tablet [Hyzaar],979466,RxNorm,losartan
40044821,Hydrochlorothiazide / Losartan Oral Tablet,372650,RxNorm,losartan
40155317,Hydrochlorothiazide / Losartan Oral Tablet [Hyzaar],823962,RxNorm,losartan
40044822,Hydrochlorothiazide / Losartan Oral Tablet [Cozaar-Comp],379504,RxNorm,losartan
36218518,Hyzaar Pill,1166549,RxNorm,losartan
40185277,Losartan Potassium 100 MG Oral Tablet [Cozaar],979482,RxNorm,losartan
1367533,Losartan 12.5 MG Oral Tablet,252576,RxNorm,losartan
40184186,Hydrochlorothiazide 12.5 MG / Losartan Potassium 100 MG [Hyzaar],979465,RxNorm,losartan
40185303,Losartan Potassium 50 MG,979467,RxNorm,losartan
40185282,Losartan Potassium 25 MG [Cozaar],979486,RxNorm,losartan
40184189,Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet [Hyzaar],979470,RxNorm,losartan
40000896,Losartan Oral Tablet [Cozaar],368240,RxNorm,losartan
36224293,Hydrochlorothiazide / Losartan Oral Product,1162126,RxNorm,losartan
36218517,Hyzaar Oral Product,1166546,RxNorm,losartan
36234858,Cozaar Oral Product,1172369,RxNorm,losartan
40000895,Losartan Oral Tablet,372651,RxNorm,losartan
40185305,Losartan Potassium 50 MG Oral Tablet [Cozaar],979494,RxNorm,losartan
40185306,Losartan Potassium 50 MG [Cozaar],979493,RxNorm,losartan
36234859,Cozaar Pill,1172370,RxNorm,losartan
36219367,Losartan Oral Product,1165342,RxNorm,losartan
40184247,Hydrochlorothiazide 25 MG / Losartan Potassium 100 MG [Hyzaar],979472,RxNorm,losartan
40185276,Losartan Potassium 100 MG Oral Tablet,979480,RxNorm,losartan
40184217,Hydrochlorothiazide 25 MG / Losartan Potassium 100 MG Oral Tablet,979471,RxNorm,losartan
36219368,Losartan Pill,1165343,RxNorm,losartan
40184190,Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG [Cozaar-Comp],979496,RxNorm,losartan
40185275,Losartan Potassium 100 MG,979463,RxNorm,losartan
40184246,Hydrochlorothiazide 25 MG / Losartan Potassium 100 MG Oral Tablet [Hyzaar],979473,RxNorm,losartan
40185280,Losartan Potassium 25 MG Oral Tablet,979485,RxNorm,losartan
40184184,Hydrochlorothiazide 12.5 MG / Losartan Potassium 100 MG Oral Tablet,979464,RxNorm,losartan
36224294,Hydrochlorothiazide / Losartan Pill,1162127,RxNorm,losartan
40184187,Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet,979468,RxNorm,losartan
36234860,Cozaar-Comp Oral Product,1172371,RxNorm,losartan
40185281,Losartan Potassium 25 MG Oral Tablet [Cozaar],979487,RxNorm,losartan
40184188,Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet [Cozaar-Comp],979497,RxNorm,losartan
36234861,Cozaar-Comp Pill,1172372,RxNorm,losartan
1367500,Losartan,52175,RxNorm,losartan
40185279,Losartan Potassium 25 MG,979484,RxNorm,losartan
40185304,Losartan Potassium 50 MG Oral Tablet,979492,RxNorm,losartan
1367541,Losartan 12.5 MG,335174,RxNorm,losartan
40184191,Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG [Hyzaar],979469,RxNorm,losartan
40184185,Hydrochlorothiazide 12.5 MG / Losartan Potassium 100 MG Oral Tablet [Hyzaar],979466,RxNorm,losartan
40044821,Hydrochlorothiazide / Losartan Oral Tablet,372650,RxNorm,losartan
40155317,Hydrochlorothiazide / Losartan Oral Tablet [Hyzaar],823962,RxNorm,losartan
40185278,Losartan Potassium 100 MG [Cozaar],979481,RxNorm,losartan
40185277,Losartan Potassium 100 MG Oral Tablet [Cozaar],979482,RxNorm,losartan
1367533,Losartan 12.5 MG Oral Tablet,252576,RxNorm,losartan
40000896,Losartan Oral Tablet [Cozaar],368240,RxNorm,losartan
40000895,Losartan Oral Tablet,372651,RxNorm,losartan
40185305,Losartan Potassium 50 MG Oral Tablet [Cozaar],979494,RxNorm,losartan
40185276,Losartan Potassium 100 MG Oral Tablet,979480,RxNorm,losartan
40185280,Losartan Potassium 25 MG Oral Tablet,979485,RxNorm,losartan
40185281,Losartan Potassium 25 MG Oral Tablet [Cozaar],979487,RxNorm,losartan
40185304,Losartan Potassium 50 MG Oral Tablet,979492,RxNorm,losartan
42800851,Hydrochlorothiazide 25 MG / Moexipril hydrochloride 15 MG Oral Tablet [Uniretic],1299959,RxNorm,moexipril
42800843,Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 15 MG Oral Tablet [Uniretic],1299861,RxNorm,moexipril
42800845,Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 7.5 MG Oral Tablet,1299871,RxNorm,moexipril
40169643,Hydrochlorothiazide / moexipril Oral Tablet [Uniretic],891621,RxNorm,moexipril
42800842,Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 15 MG Oral Tablet,1299859,RxNorm,moexipril
40045122,Hydrochlorothiazide / moexipril Oral Tablet,372946,RxNorm,moexipril
42800846,Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 7.5 MG Oral Tablet [Uniretic],1299873,RxNorm,moexipril
42800850,Hydrochlorothiazide 25 MG / Moexipril hydrochloride 15 MG Oral Tablet,1299890,RxNorm,moexipril
36241310,Univasc Oral Product,1186363,RxNorm,moexipril
42801013,Moexipril hydrochloride 15 MG [Univasc],1299962,RxNorm,moexipril
42801015,Moexipril hydrochloride 7.5 MG Oral Tablet,1299897,RxNorm,moexipril
36218312,Hydrochlorothiazide / moexipril Oral Product,1162775,RxNorm,moexipril
42801016,Moexipril hydrochloride 7.5 MG Oral Tablet [Univasc],1299965,RxNorm,moexipril
42800851,Hydrochlorothiazide 25 MG / Moexipril hydrochloride 15 MG Oral Tablet [Uniretic],1299959,RxNorm,moexipril
42801010,Moexipril hydrochloride 15 MG,1299858,RxNorm,moexipril
36241088,Uniretic Pill,1186289,RxNorm,moexipril
42801014,Moexipril hydrochloride 7.5 MG,1299870,RxNorm,moexipril
42800843,Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 15 MG Oral Tablet [Uniretic],1299861,RxNorm,moexipril
42800845,Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 7.5 MG Oral Tablet,1299871,RxNorm,moexipril
40169643,Hydrochlorothiazide / moexipril Oral Tablet [Uniretic],891621,RxNorm,moexipril
36241311,Univasc Pill,1186364,RxNorm,moexipril
42800852,Hydrochlorothiazide 25 MG / Moexipril hydrochloride 15 MG [Uniretic],1299958,RxNorm,moexipril
42800847,Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 7.5 MG [Uniretic],1299872,RxNorm,moexipril
42800842,Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 15 MG Oral Tablet,1299859,RxNorm,moexipril
40045122,Hydrochlorothiazide / moexipril Oral Tablet,372946,RxNorm,moexipril
42801011,Moexipril hydrochloride 15 MG Oral Tablet,1299896,RxNorm,moexipril
42800844,Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 15 MG [Uniretic],1299860,RxNorm,moexipril
42800846,Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 7.5 MG Oral Tablet [Uniretic],1299873,RxNorm,moexipril
40057031,moexipril Oral Tablet,372945,RxNorm,moexipril
40057033,moexipril Oral Tablet [Univasc],368928,RxNorm,moexipril
36241087,Uniretic Oral Product,1186288,RxNorm,moexipril
36218313,Hydrochlorothiazide / moexipril Pill,1162776,RxNorm,moexipril
42801017,Moexipril hydrochloride 7.5 MG [Univasc],1299964,RxNorm,moexipril
1310756,moexipril,30131,RxNorm,moexipril
42800850,Hydrochlorothiazide 25 MG / Moexipril hydrochloride 15 MG Oral Tablet,1299890,RxNorm,moexipril
36215730,moexipril Oral Product,1157288,RxNorm,moexipril
42801012,Moexipril hydrochloride 15 MG Oral Tablet [Univasc],1299963,RxNorm,moexipril
36215731,moexipril Pill,1157289,RxNorm,moexipril
45775374,moexiprilat,1546358,RxNorm,moexipril
42801015,Moexipril hydrochloride 7.5 MG Oral Tablet,1299897,RxNorm,moexipril
42801016,Moexipril hydrochloride 7.5 MG Oral Tablet [Univasc],1299965,RxNorm,moexipril
42801011,Moexipril hydrochloride 15 MG Oral Tablet,1299896,RxNorm,moexipril
40057031,moexipril Oral Tablet,372945,RxNorm,moexipril
40057033,moexipril Oral Tablet [Univasc],368928,RxNorm,moexipril
42801012,Moexipril hydrochloride 15 MG Oral Tablet [Univasc],1299963,RxNorm,moexipril
40224179,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],1000005,RxNorm,olmesartan
40224170,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],999995,RxNorm,olmesartan
40224176,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],1000000,RxNorm,olmesartan
40224153,Amlodipine / Hydrochlorothiazide / olmesartan Oral Tablet,999966,RxNorm,olmesartan
40224173,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet [Tribenzor],999971,RxNorm,olmesartan
40224167,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],999990,RxNorm,olmesartan
40224154,Amlodipine / Hydrochlorothiazide / olmesartan Oral Tablet [Tribenzor],999970,RxNorm,olmesartan
40224169,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet,999991,RxNorm,olmesartan
40224178,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet,1000001,RxNorm,olmesartan
40224175,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet,999996,RxNorm,olmesartan
40224172,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet,999967,RxNorm,olmesartan
40224166,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet,999986,RxNorm,olmesartan
19127434,Amlodipine 5 MG / Olmesartan medoxomil 40 MG Oral Tablet,730872,RxNorm,olmesartan
19127433,Amlodipine 5 MG / Olmesartan medoxomil 20 MG Oral Tablet,730869,RxNorm,olmesartan
1312779,Amlodipine 5 MG / Olmesartan medoxomil 40 MG Oral Tablet [Azor],744636,RxNorm,olmesartan
40142669,Amlodipine / olmesartan Oral Tablet,730860,RxNorm,olmesartan
19127430,Amlodipine 10 MG / Olmesartan medoxomil 20 MG Oral Tablet,730861,RxNorm,olmesartan
1312776,Amlodipine 10 MG / Olmesartan medoxomil 20 MG Oral Tablet [Azor],744624,RxNorm,olmesartan
1312778,Amlodipine 5 MG / Olmesartan medoxomil 20 MG Oral Tablet [Azor],744632,RxNorm,olmesartan
1312777,Amlodipine 10 MG / Olmesartan medoxomil 40 MG Oral Tablet [Azor],744628,RxNorm,olmesartan
40142670,Amlodipine / olmesartan Oral Tablet [Azor],744623,RxNorm,olmesartan
19127432,Amlodipine 10 MG / Olmesartan medoxomil 40 MG Oral Tablet,730866,RxNorm,olmesartan
19135231,Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],847055,RxNorm,olmesartan
40044834,Hydrochlorothiazide / olmesartan Oral Tablet,406041,RxNorm,olmesartan
19102491,Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet,403853,RxNorm,olmesartan
40159174,Hydrochlorothiazide / olmesartan Oral Tablet [Benicar HCT],847059,RxNorm,olmesartan
19135223,Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],847042,RxNorm,olmesartan
19102493,Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet,403855,RxNorm,olmesartan
19135233,Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet [Benicar HCT],847060,RxNorm,olmesartan
19102492,Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet,403854,RxNorm,olmesartan
36217708,Amlodipine / Hydrochlorothiazide / olmesartan Oral Product,1152277,RxNorm,olmesartan
36222120,Azor Oral Product,1166087,RxNorm,olmesartan
19135231,Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],847055,RxNorm,olmesartan
19020166,Amlodipine 5 MG / Olmesartan medoxomil 40 MG [Azor],744634,RxNorm,olmesartan
40069687,olmesartan Oral Tablet [Benicar],369419,RxNorm,olmesartan
1312743,Olmesartan medoxomil 5 MG Oral Tablet,349373,RxNorm,olmesartan
19098439,Olmesartan medoxomil 40 MG Oral Tablet [Benicar],352201,RxNorm,olmesartan
19019200,Olmesartan medoxomil 20 MG [Benicar],575927,RxNorm,olmesartan
40224179,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],1000005,RxNorm,olmesartan
19020162,Amlodipine 10 MG / Olmesartan medoxomil 40 MG [Azor],744626,RxNorm,olmesartan
1312751,Olmesartan medoxomil 5 MG,359115,RxNorm,olmesartan
19127434,Amlodipine 5 MG / Olmesartan medoxomil 40 MG Oral Tablet,730872,RxNorm,olmesartan
40044834,Hydrochlorothiazide / olmesartan Oral Tablet,406041,RxNorm,olmesartan
36218315,Hydrochlorothiazide / olmesartan Pill,1162778,RxNorm,olmesartan
19127433,Amlodipine 5 MG / Olmesartan medoxomil 20 MG Oral Tablet,730869,RxNorm,olmesartan
1312779,Amlodipine 5 MG / Olmesartan medoxomil 40 MG Oral Tablet [Azor],744636,RxNorm,olmesartan
19102491,Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet,403853,RxNorm,olmesartan
19127561,Amlodipine 5 MG / Olmesartan medoxomil 20 MG [Azor],744630,RxNorm,olmesartan
19135230,Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG [Benicar HCT],847053,RxNorm,olmesartan
19098438,Olmesartan medoxomil 20 MG Oral Tablet [Benicar],352200,RxNorm,olmesartan
40224170,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],999995,RxNorm,olmesartan
36234455,Benicar HCT Pill,1170818,RxNorm,olmesartan
19096740,Olmesartan medoxomil 20 MG Oral Tablet,349401,RxNorm,olmesartan
40142669,Amlodipine / olmesartan Oral Tablet,730860,RxNorm,olmesartan
36217709,Amlodipine / Hydrochlorothiazide / olmesartan Pill,1152278,RxNorm,olmesartan
40224176,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],1000000,RxNorm,olmesartan
40224153,Amlodipine / Hydrochlorothiazide / olmesartan Oral Tablet,999966,RxNorm,olmesartan
19135232,Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG [Benicar HCT],847058,RxNorm,olmesartan
36234456,Benicar Oral Product,1170823,RxNorm,olmesartan
19127430,Amlodipine 10 MG / Olmesartan medoxomil 20 MG Oral Tablet,730861,RxNorm,olmesartan
19019199,Olmesartan medoxomil 5 MG [Benicar],575926,RxNorm,olmesartan
1312750,Olmesartan medoxomil 40 MG,359114,RxNorm,olmesartan
1312749,Olmesartan medoxomil 20 MG,358775,RxNorm,olmesartan
40069686,olmesartan Oral Tablet,378991,RxNorm,olmesartan
36217716,Amlodipine / olmesartan Oral Product,1152285,RxNorm,olmesartan
36223877,olmesartan Pill,1159560,RxNorm,olmesartan
36239102,Tribenzor Oral Product,1182686,RxNorm,olmesartan
1312776,Amlodipine 10 MG / Olmesartan medoxomil 20 MG Oral Tablet [Azor],744624,RxNorm,olmesartan
40224174,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG [Tribenzor],999969,RxNorm,olmesartan
19019201,Olmesartan medoxomil 40 MG [Benicar],575928,RxNorm,olmesartan
40224173,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet [Tribenzor],999971,RxNorm,olmesartan
1312746,Olmesartan medoxomil 5 MG Oral Tablet [Benicar],352199,RxNorm,olmesartan
19102171,Olmesartan medoxomil 10 MG Oral Tablet,401971,RxNorm,olmesartan
40159174,Hydrochlorothiazide / olmesartan Oral Tablet [Benicar HCT],847059,RxNorm,olmesartan
36234454,Benicar HCT Oral Product,1170817,RxNorm,olmesartan
40224167,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],999990,RxNorm,olmesartan
36223876,olmesartan Oral Product,1159559,RxNorm,olmesartan
36218314,Hydrochlorothiazide / olmesartan Oral Product,1162777,RxNorm,olmesartan
40224154,Amlodipine / Hydrochlorothiazide / olmesartan Oral Tablet [Tribenzor],999970,RxNorm,olmesartan
36222121,Azor Pill,1166088,RxNorm,olmesartan
40226742,olmesartan,321064,RxNorm,olmesartan
40224175,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet,999996,RxNorm,olmesartan
40224178,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet,1000001,RxNorm,olmesartan
19102267,Olmesartan medoxomil 10 MG,402407,RxNorm,olmesartan
40224169,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet,999991,RxNorm,olmesartan
19135223,Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],847042,RxNorm,olmesartan
19020110,Amlodipine 10 MG / Olmesartan medoxomil 20 MG [Azor],744622,RxNorm,olmesartan
36217717,Amlodipine / olmesartan Pill,1152286,RxNorm,olmesartan
1312778,Amlodipine 5 MG / Olmesartan medoxomil 20 MG Oral Tablet [Azor],744632,RxNorm,olmesartan
1312777,Amlodipine 10 MG / Olmesartan medoxomil 40 MG Oral Tablet [Azor],744628,RxNorm,olmesartan
40224171,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG [Tribenzor],999993,RxNorm,olmesartan
40224180,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG [Tribenzor],1000003,RxNorm,olmesartan
40142670,Amlodipine / olmesartan Oral Tablet [Azor],744623,RxNorm,olmesartan
19102493,Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet,403855,RxNorm,olmesartan
19135233,Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet [Benicar HCT],847060,RxNorm,olmesartan
40224172,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet,999967,RxNorm,olmesartan
36238510,Tribenzor Pill,1182147,RxNorm,olmesartan
40224166,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet,999986,RxNorm,olmesartan
19102492,Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet,403854,RxNorm,olmesartan
19127432,Amlodipine 10 MG / Olmesartan medoxomil 40 MG Oral Tablet,730866,RxNorm,olmesartan
36236404,Benicar Pill,1171463,RxNorm,olmesartan
40224168,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG [Tribenzor],999988,RxNorm,olmesartan
19135222,Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG [Benicar HCT],847040,RxNorm,olmesartan
40224177,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG [Tribenzor],999998,RxNorm,olmesartan
19096752,Olmesartan medoxomil 40 MG Oral Tablet,349405,RxNorm,olmesartan
1312743,Olmesartan medoxomil 5 MG Oral Tablet,349373,RxNorm,olmesartan
40069687,olmesartan Oral Tablet [Benicar],369419,RxNorm,olmesartan
19098439,Olmesartan medoxomil 40 MG Oral Tablet [Benicar],352201,RxNorm,olmesartan
19098438,Olmesartan medoxomil 20 MG Oral Tablet [Benicar],352200,RxNorm,olmesartan
19096740,Olmesartan medoxomil 20 MG Oral Tablet,349401,RxNorm,olmesartan
40069686,olmesartan Oral Tablet,378991,RxNorm,olmesartan
1312746,Olmesartan medoxomil 5 MG Oral Tablet [Benicar],352199,RxNorm,olmesartan
19102171,Olmesartan medoxomil 10 MG Oral Tablet,401971,RxNorm,olmesartan
19096752,Olmesartan medoxomil 40 MG Oral Tablet,349405,RxNorm,olmesartan
45892984,Amlodipine / Perindopril Oral Tablet [Prestalia],1600719,RxNorm,perindopril
45892981,Amlodipine 10 MG / Perindopril arginine 14 MG Oral Tablet,1600716,RxNorm,perindopril
45892993,Amlodipine 5 MG / Perindopril arginine 7 MG Oral Tablet [Prestalia],1600730,RxNorm,perindopril
45892987,Amlodipine 2.5 MG / Perindopril arginine 3.5 MG Oral Tablet,1600724,RxNorm,perindopril
45892980,Amlodipine / Perindopril Oral Tablet,1600715,RxNorm,perindopril
45892989,Amlodipine 2.5 MG / Perindopril arginine 3.5 MG Oral Tablet [Prestalia],1600726,RxNorm,perindopril
45892991,Amlodipine 5 MG / Perindopril arginine 7 MG Oral Tablet,1600728,RxNorm,perindopril
45892985,Amlodipine 10 MG / Perindopril arginine 14 MG Oral Tablet [Prestalia],1600722,RxNorm,perindopril
978575,Indapamide 0.625 MG / Perindopril 2 MG Oral Tablet,429647,RxNorm,perindopril
40049453,Indapamide / Perindopril Oral Tablet,393357,RxNorm,perindopril
40163142,Indapamide 1.25 MG / Perindopril Erbumine 4 MG Oral Tablet,854993,RxNorm,perindopril
36248703,Amlodipine / Perindopril Oral Product,1600713,RxNorm,perindopril
1373225,Perindopril,54552,RxNorm,perindopril
978575,Indapamide 0.625 MG / Perindopril 2 MG Oral Tablet,429647,RxNorm,perindopril
19085108,Perindopril 2 MG,330398,RxNorm,perindopril
40167240,Perindopril Erbumine 4 MG [Coversyl],875851,RxNorm,perindopril
45892984,Amlodipine / Perindopril Oral Tablet [Prestalia],1600719,RxNorm,perindopril
19003853,Perindopril Erbumine 4 MG Oral Tablet [Coversyl],104382,RxNorm,perindopril
36234857,Coversyl Pill,1172368,RxNorm,perindopril
40163270,Perindopril Erbumine 4 MG,854987,RxNorm,perindopril
40163273,Perindopril Erbumine 4 MG [Aceon],854989,RxNorm,perindopril
40163269,Perindopril Erbumine 2 MG [Aceon],854985,RxNorm,perindopril
40163267,Perindopril Erbumine 2 MG Oral Tablet,854984,RxNorm,perindopril
45892986,Perindopril arginine 3.5 MG,1600723,RxNorm,perindopril
45892981,Amlodipine 10 MG / Perindopril arginine 14 MG Oral Tablet,1600716,RxNorm,perindopril
40068357,Perindopril Oral Tablet,373293,RxNorm,perindopril
40068359,Perindopril Oral Tablet [Coversyl],385730,RxNorm,perindopril
36248704,Amlodipine / Perindopril Pill,1600714,RxNorm,perindopril
45892993,Amlodipine 5 MG / Perindopril arginine 7 MG Oral Tablet [Prestalia],1600730,RxNorm,perindopril
45892983,Amlodipine 10 MG / Perindopril arginine 14 MG [Prestalia],1600718,RxNorm,perindopril
45892987,Amlodipine 2.5 MG / Perindopril arginine 3.5 MG Oral Tablet,1600724,RxNorm,perindopril
45892980,Amlodipine / Perindopril Oral Tablet,1600715,RxNorm,perindopril
45892989,Amlodipine 2.5 MG / Perindopril arginine 3.5 MG Oral Tablet [Prestalia],1600726,RxNorm,perindopril
36232764,Aceon Oral Product,1168400,RxNorm,perindopril
40163272,Perindopril Erbumine 4 MG Oral Tablet [Aceon],854990,RxNorm,perindopril
36219682,Perindopril Pill,1165431,RxNorm,perindopril
36234856,Coversyl Oral Product,1172367,RxNorm,perindopril
45892990,Perindopril arginine 7 MG,1600727,RxNorm,perindopril
40163276,Perindopril Erbumine 8 MG Oral Tablet [Aceon],854927,RxNorm,perindopril
40163266,Perindopril Erbumine 2 MG,854983,RxNorm,perindopril
36248705,Prestalia Oral Product,1600720,RxNorm,perindopril
40049453,Indapamide / Perindopril Oral Tablet,393357,RxNorm,perindopril
36214315,Indapamide / Perindopril Oral Product,1156300,RxNorm,perindopril
45892992,Amlodipine 5 MG / Perindopril arginine 7 MG [Prestalia],1600729,RxNorm,perindopril
45892979,Perindopril arginine 14 MG,1600712,RxNorm,perindopril
45892991,Amlodipine 5 MG / Perindopril arginine 7 MG Oral Tablet,1600728,RxNorm,perindopril
40163275,Perindopril Erbumine 8 MG Oral Tablet,854925,RxNorm,perindopril
36232765,Aceon Pill,1168401,RxNorm,perindopril
36214316,Indapamide / Perindopril Pill,1156301,RxNorm,perindopril
40163271,Perindopril Erbumine 4 MG Oral Tablet,854988,RxNorm,perindopril
40163142,Indapamide 1.25 MG / Perindopril Erbumine 4 MG Oral Tablet,854993,RxNorm,perindopril
45892985,Amlodipine 10 MG / Perindopril arginine 14 MG Oral Tablet [Prestalia],1600722,RxNorm,perindopril
45892988,Amlodipine 2.5 MG / Perindopril arginine 3.5 MG [Prestalia],1600725,RxNorm,perindopril
36219681,Perindopril Oral Product,1165430,RxNorm,perindopril
40163268,Perindopril Erbumine 2 MG Oral Tablet [Aceon],854986,RxNorm,perindopril
40163274,Perindopril Erbumine 8 MG,854923,RxNorm,perindopril
36248706,Prestalia Pill,1600721,RxNorm,perindopril
40163277,Perindopril Erbumine 8 MG [Aceon],854926,RxNorm,perindopril
40068358,Perindopril Oral Tablet [Aceon],368233,RxNorm,perindopril
45775544,perindoprilat,1546400,RxNorm,perindopril
19003853,Perindopril Erbumine 4 MG Oral Tablet [Coversyl],104382,RxNorm,perindopril
40163267,Perindopril Erbumine 2 MG Oral Tablet,854984,RxNorm,perindopril
40068357,Perindopril Oral Tablet,373293,RxNorm,perindopril
40068359,Perindopril Oral Tablet [Coversyl],385730,RxNorm,perindopril
40163272,Perindopril Erbumine 4 MG Oral Tablet [Aceon],854990,RxNorm,perindopril
40163276,Perindopril Erbumine 8 MG Oral Tablet [Aceon],854927,RxNorm,perindopril
40163275,Perindopril Erbumine 8 MG Oral Tablet,854925,RxNorm,perindopril
