"concept_id","concept_name","concept_code","vocabulary_id","pcornet_vocabulary_id","category","ingredient"
45376628,"Furosemide 40 MG Oral Tablet","51608006002","NDC","ND","loop","furosemide"
41220571,"Furosemide 250 MG Oral Tablet [Furorese] Box of 20","OMOP2418533","RxNorm Extension","RX","loop","furosemide"
40845941,"Furosemide 500 MG Oral Tablet [Furosal] Box of 100","OMOP2043903","RxNorm Extension","RX","loop","furosemide"
45003377,"Furosemide 20 MG Oral Tablet","55289059306","NDC","ND","loop","furosemide"
45254575,"torsemide 10 MG Oral Tablet","33261068107","NDC","ND","loop","torsemide"
41104616,"Furosemide 30 MG Extended Release Oral Capsule [Furosemid Aps] Box of 100 by Stada","OMOP2302578","RxNorm Extension","RX","loop","furosemide"
40932909,"torsemide 200 MG Oral Tablet [Torasemid Sandoz] Box of 30","OMOP2130871","RxNorm Extension","RX","loop","torsemide"
41344768,"2 ML Bumetanide 0.25 MG/ML Injectable Solution","OMOP2542730","RxNorm Extension","RX","loop","bumetanide"
41379382,"20 ML Bumetanide 0.25 MG/ML Injectable Solution","OMOP2577344","RxNorm Extension","RX","loop","bumetanide"
44904622,"furosemide 20 MG Oral Tablet","63874040012","NDC","ND","loop","furosemide"
45183219,"Torsemide 5 mg/1 TABLET [Torsemide]","050111915","NDC","ND","loop","torsemide"
41384182,"25 ML Furosemide 10 MG/ML Injectable Solution Box of 1","OMOP2582144","RxNorm Extension","RX","loop","furosemide"
44961510,"furosemide 20 mg/1 TABLET [Furosemide]","035356920","NDC","ND","loop","furosemide"
40992021,"Furosemide 15 MG / Triamterene 25 MG Extended Release Oral Capsule Box of 50","OMOP2189983","RxNorm Extension","RX","loop","furosemide"
35850670,"bumetanide 0.5 MG Injectable Solution [Baichang]","OMOP5007528","RxNorm Extension","RX","loop","bumetanide"
36057588,"furosemide 40 MG Oral Tablet by Sovereign","OMOP4983128","RxNorm Extension","RX","loop","furosemide"
40958488,"torsemide 200 MG Oral Tablet Box of 600","OMOP2156450","RxNorm Extension","RX","loop","torsemide"
35792283,"2.02 ML Furosemide 10 MG/ML Prefilled Syringe by Accord","OMOP2793744","RxNorm Extension","RX","loop","furosemide"
45233339,"Furosemide 80 MG Oral Tablet","00615157153","NDC","ND","loop","furosemide"
41047292,"Furosemide 500 MG [Furosal]","OMOP2245254","RxNorm Extension","RX","loop","furosemide"
45284762,"Furosemide 10 MG/ML Injectable Solution","00686570225","NDC","ND","loop","furosemide"
43622885,"torsemide 200 MG Oral Tablet [Torasemid Hexal] by Hexal","OMOP672698","RxNorm Extension","RX","loop","torsemide"
45829385,"furosemide 20mg/1 ORAL TABLET","507420104","NDC","ND","loop","furosemide"
45140420,"Furosemide 80 MG Oral Tablet","58016057630","NDC","ND","loop","furosemide"
44997442,"Bumetanide 1 MG Oral Tablet [Bumex]","13411025810","NDC","ND","loop","bumetanide"
41346713,"2 ML Furosemide 10 MG/ML Injectable Solution [Furorese] Box of 5 by Novartis","OMOP2544675","RxNorm Extension","RX","loop","furosemide"
21093911,"Amiloride 10 MG / Furosemide 80 MG [Frumil]","OMOP403060","RxNorm Extension","RX","loop","furosemide"
41026494,"torsemide 200 MG Oral Tablet [Torasemid Stada] Box of 50","OMOP2224456","RxNorm Extension","RX","loop","torsemide"
40975921,"torsemide 5 MG Oral Tablet [Torasemid Beta] Box of 30 by Betapharm","OMOP2173883","RxNorm Extension","RX","loop","torsemide"
41220577,"Furosemide 500 MG Oral Tablet [FUROSEMIDE TEVA] Box of 100","OMOP2418539","RxNorm Extension","RX","loop","furosemide"
40956997,"Furosemide Injectable Solution [Furanthral]","OMOP2154959","RxNorm Extension","RX","loop","furosemide"
45255699,"furosemide 20 MG Oral Tablet","43063041601","NDC","ND","loop","furosemide"
45279290,"torsemide 10mg/1 ORAL TABLET","636291346","NDC","ND","loop","torsemide"
45833244,"furosemide 10mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION, SOLUTION","525840052","NDC","ND","loop","furosemide"
36117441,"bumetanide 1 MG Oral Tablet","00615839339","NDC","ND","loop","bumetanide"
43039204,"2 ML Furosemide 10 MG/ML Prefilled Syringe [LASILIX] by Sanofi","OMOP4854241","RxNorm Extension","RX","loop","furosemide"
40992025,"Furosemide 20 MG / Spironolactone 100 MG Oral Capsule Box of 300","OMOP2189987","RxNorm Extension","RX","loop","furosemide"
36030998,"Amiloride / Furosemide","818351","RxNorm","RX","loop","furosemide"
44925999,"Furosemide 10 MG/ML Injectable Solution [Furocot]","00463111710","NDC","ND","loop","furosemide"
41319455,"torsemide 5 MG Oral Tablet [Unat] Box of 100 by Meda","OMOP2517417","RxNorm Extension","RX","loop","torsemide"
43264308,"5 ML Furosemide 10 MG/ML Injection by Claris","OMOP562415","RxNorm Extension","RX","loop","furosemide"
41198624,"Furosemide 40 MG Oral Tablet Box of 100 by Novartis","OMOP2396586","RxNorm Extension","RX","loop","furosemide"
40877053,"Furosemide 10 MG/ML Injectable Solution [Furosemid] Box of 1","OMOP2075015","RxNorm Extension","RX","loop","furosemide"
41136021,"Furosemide 40 MG Oral Tablet [Diurapid] Box of 50 by Mibe","OMOP2333983","RxNorm Extension","RX","loop","furosemide"
41270586,"torsemide 10 MG Oral Tablet Box of 20","OMOP2468548","RxNorm Extension","RX","loop","torsemide"
41095533,"Furosemide 40 MG Oral Tablet [Furosemid] Box of 1000","OMOP2293495","RxNorm Extension","RX","loop","furosemide"
44885359,"Furosemide 80 MG Oral Tablet","58016057642","NDC","ND","loop","furosemide"
36477991,"ethacrynic acid 25 MG Oral Tablet","49884027601","NDC","ND","loop","ethacrynate"
41462184,"2.02 ML Furosemide 10 MG/ML Injectable Solution [Furanthril]","OMOP2660146","RxNorm Extension","RX","loop","furosemide"
40877030,"Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Spiro Furosemid] Box of 20","OMOP2074992","RxNorm Extension","RX","loop","furosemide"
41282448,"Furosemide 40 MG Oral Tablet [Lasix] Box of 12","OMOP2480410","RxNorm Extension","RX","loop","furosemide"
44108702,"Furosemide Oral Tablet [Pms-Furosemide]","OMOP1103333","RxNorm Extension","RX","loop","furosemide"
40882666,"torsemide 20 MG Oral Tablet [Torasemid 1a Pharma] Box of 50 by 1 A","OMOP2080628","RxNorm Extension","RX","loop","torsemide"
21168098,"torsemide 5 MG Oral Tablet [Torem] by Meda","OMOP311173","RxNorm Extension","RX","loop","torsemide"
45258143,"Furosemide 40 MG Oral Tablet","53261090701","NDC","ND","loop","furosemide"
44856943,"Furosemide 80 MG Oral Tablet","00254317121","NDC","ND","loop","furosemide"
45227130,"Furosemide 40 MG Oral Tablet [Lasix]","60491036001","NDC","ND","loop","furosemide"
45071123,"furosemide 80mg/1 ORAL TABLET","548682180","NDC","ND","loop","furosemide"
21157672,"100 ML Furosemide 1 MG/ML Oral Suspension","OMOP323290","RxNorm Extension","RX","loop","furosemide"
41189381,"Furosemide 40 MG Oral Tablet [Furo Abz] Box of 100","OMOP2387343","RxNorm Extension","RX","loop","furosemide"
45256624,"Furosemide 40 MG Oral Tablet","49999003060","NDC","ND","loop","furosemide"
21143020,"Furosemide 20 MG Oral Tablet by Mawdsley-Brooks","OMOP402614","RxNorm Extension","RX","loop","furosemide"
41095529,"Furosemide 20 MG / Penbutolol 40 MG Oral Tablet [Betasemid] Box of 1200","OMOP2293491","RxNorm Extension","RX","loop","furosemide"
44875474,"bumetanide .25mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION","006416008","NDC","ND","loop","bumetanide"
43726046,"Furosemide 40 MG Oral Tablet [Furosemid Denk] by Denk","OMOP807573","RxNorm Extension","RX","loop","furosemide"
41384666,"25 ML Furosemide 10 MG/ML Injectable Solution Box of 25","OMOP2582628","RxNorm Extension","RX","loop","furosemide"
42958836,"torsemide Oral Tablet [TORSIN]","OMOP4685344","RxNorm Extension","RX","loop","torsemide"
21172529,"Furosemide 0.8 MG/ML Oral Suspension by Special Order","OMOP402867","RxNorm Extension","RX","loop","furosemide"
43592880,"25 ML Furosemide 10 MG/ML Injectable Solution [Furosemid-Ratiopharm]","OMOP800961","RxNorm Extension","RX","loop","furosemide"
41158248,"Furosemide 30 MG Extended Release Oral Capsule [Furosemid Stada] Box of 50","OMOP2356210","RxNorm Extension","RX","loop","furosemide"
36182578,"furosemide 20 MG Oral Tablet","71610009653","NDC","ND","loop","furosemide"
41226130,"torsemide 200 MG Oral Tablet [Torasemid Hexal] Box of 30 by Novartis","OMOP2424092","RxNorm Extension","RX","loop","torsemide"
46368874,"furosemide 20mg/1 ORAL TABLET","631870517","NDC","ND","loop","furosemide"
41384786,"25 ML Furosemide 10 MG/ML Injectable Solution [Furosemid Hameln] Box of 5","OMOP2582748","RxNorm Extension","RX","loop","furosemide"
942424,"torsemide 10 MG/ML","316843","RxNorm","RX","loop","torsemide"
41392161,"50 ML Ethacrynate 1 MG/ML Injectable Solution","OMOP2590123","RxNorm Extension","RX","loop","ethacrynate"
21126990,"5 ML Furosemide 10 MG/ML Prefilled Syringe by Martindale","OMOP308149","RxNorm Extension","RX","loop","furosemide"
41001705,"Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Spiro] Box of 100","OMOP2199667","RxNorm Extension","RX","loop","furosemide"
45021886,"Furosemide 40 MG Oral Tablet","58118429903","NDC","ND","loop","furosemide"
41050496,"Furosemide Oral Tablet [Furosemid Ratiopharm Mpa]","OMOP2248458","RxNorm Extension","RX","loop","furosemide"
44952302,"Furosemide 8 MG/ML Oral Solution","55154491507","NDC","ND","loop","furosemide"
43261174,"Furosemide 20 MG Oral Tablet by Terry White Chemists","OMOP532758","RxNorm Extension","RX","loop","furosemide"
41189383,"Furosemide 10 MG/ML Injectable Solution [Furo Ct] Box of 25","OMOP2387345","RxNorm Extension","RX","loop","furosemide"
41024370,"Canrenoic Acid 20 MG/ML / Furosemide 2 MG/ML Injectable Solution","OMOP2222332","RxNorm Extension","RX","loop","furosemide"
44954935,"torsemide 10 MG Oral Tablet","62756076288","NDC","ND","loop","torsemide"
41376377,"20 ML Canrenoic Acid 10 MG/ML / Furosemide 1 MG/ML Injectable Solution","OMOP2574339","RxNorm Extension","RX","loop","furosemide"
36089789,"furosemide 80mg/1 ORAL TABLET","636291119","NDC","ND","loop","furosemide"
45059912,"Furosemide 10 MG/ML Injectable Solution [Lasix]","00039006105","NDC","ND","loop","furosemide"
40917085,"Furosemide 500 MG Oral Tablet [Furosemid Al] Box of 100 by Aliud","OMOP2115047","RxNorm Extension","RX","loop","furosemide"
45230195,"torsemide 5 MG Oral Tablet [Demadex]","00004026201","NDC","ND","loop","torsemide"
41245325,"torsemide 10 MG Oral Tablet [Torasemid Almus] Box of 50","OMOP2443287","RxNorm Extension","RX","loop","torsemide"
41230075,"Ethacrynate 50 MG Oral Tablet [Uregyt] Box of 20 by Medphano","OMOP2428037","RxNorm Extension","RX","loop","ethacrynate"
40901794,"torsemide 10 MG/ML Injectable Solution [Unat] Box of 25","OMOP2099756","RxNorm Extension","RX","loop","torsemide"
40932890,"torsemide 10 MG Oral Tablet [Torasemid Heumann H2u] Box of 50","OMOP2130852","RxNorm Extension","RX","loop","torsemide"
35827965,"1000 MG furosemide 0.04 MG/MG Oral Granules by Elmed Eisai","OMOP5040434","RxNorm Extension","RX","loop","furosemide"
41195070,"torsemide 200 MG Oral Tablet [Unat] Box of 20 by Roche","OMOP2393032","RxNorm Extension","RX","loop","torsemide"
40865037,"torsemide 2.5 MG Oral Tablet Box of 50","OMOP2062999","RxNorm Extension","RX","loop","torsemide"
45049809,"bumetanide 1 MG Oral Tablet","33261098360","NDC","ND","loop","bumetanide"
40922517,"Furosemide 40 MG [Fumarenid]","OMOP2120479","RxNorm Extension","RX","loop","furosemide"
45151356,"Furosemide 20 MG Oral Tablet","23490062106","NDC","ND","loop","furosemide"
36227919,"Torem Oral Product","1178588","RxNorm","RX","loop","torsemide"
41377141,"20 ML Canrenoic Acid 10 MG/ML / Furosemide 1.12 MG/ML / Phosphoric acid 0.5 MG/ML Injectable Solution Box of 30","OMOP2575103","RxNorm Extension","RX","loop","furosemide"
42958807,"torsemide 2.5 MG Oral Tablet [SETORAM]","OMOP4685315","RxNorm Extension","RX","loop","torsemide"
45222271,"torsemide 10 MG Oral Tablet","49856023302","NDC","ND","loop","torsemide"
42709285,"ethacrynic acid 50 MG Oral Tablet [Edecrin]","1251909","RxNorm","RX","loop","ethacrynate"
41313758,"Furosemide 40 MG Oral Tablet [Durafurid] Box of 500","OMOP2511720","RxNorm Extension","RX","loop","furosemide"
42644429,"bumetanide 1 MG Oral Tablet","00904701604","NDC","ND","loop","bumetanide"
45355572,"Furosemide 40 MG Oral Tablet","11819026295","NDC","ND","loop","furosemide"
43622889,"torsemide 5 MG Oral Tablet [Torasemid Denk]","OMOP672791","RxNorm Extension","RX","loop","torsemide"
43659226,"torsemide 10 MG Oral Tablet [Torasemid Denk]","OMOP672626","RxNorm Extension","RX","loop","torsemide"
45220285,"furosemide 40 MG Oral Tablet","33261037407","NDC","ND","loop","furosemide"
41038324,"torsemide 200 MG Oral Tablet [Torasemid Sandoz] Box of 30 by Novartis","OMOP2236286","RxNorm Extension","RX","loop","torsemide"
21064568,"Amiloride 0.25 MG/ML / Furosemide 2 MG/ML Oral Solution [Co-amilofruse]","OMOP403103","RxNorm Extension","RX","loop","furosemide"
40922518,"Furosemide 40 MG [Durafurid]","OMOP2120480","RxNorm Extension","RX","loop","furosemide"
44413823,"furosemide 20 MG Oral Tablet","12634041640","NDC","ND","loop","furosemide"
41339740,"2 ML Bumetanide 0.5 MG/ML Injectable Solution [Burinex]","OMOP2537702","RxNorm Extension","RX","loop","bumetanide"
36179824,"bumetanide 0.5 MG Oral Tablet","68382052506","NDC","ND","loop","bumetanide"
44967633,"Furosemide 40 MG Oral Tablet","52544030150","NDC","ND","loop","furosemide"
45317299,"Furosemide 80 MG Oral Tablet","00254317138","NDC","ND","loop","furosemide"
41351162,"4 ML Furosemide 10 MG/ML Injectable Solution [Furosemid Hameln] Box of 50","OMOP2549124","RxNorm Extension","RX","loop","furosemide"
45166786,"Furosemide 80 mg/1 TABLET [Furosemide]","063739543","NDC","ND","loop","furosemide"
43130552,"FUROSEMIDE ZYDUS","OMOP436384","RxNorm Extension","RX","loop","furosemide"
41069590,"torsemide 10 MG Oral Tablet [Toradiur] Box of 49 by Emra-Med","OMOP2267552","RxNorm Extension","RX","loop","torsemide"
44432988,"furosemide 20 MG Oral Tablet","12634041663","NDC","ND","loop","furosemide"
44970178,"Furosemide 20 MG Oral Tablet","58016053890","NDC","ND","loop","furosemide"
42958821,"torsemide 10 MG [TORSIN]","OMOP4685329","RxNorm Extension","RX","loop","torsemide"
21054708,"Furosemide 20 MG / Potassium Chloride 750 MG Extended Release Oral Tablet Box of 100","OMOP402967","RxNorm Extension","RX","loop","furosemide"
21048058,"1 ML Furosemide 0.2 MG/ML Oral Suspension by Special Order","OMOP297634","RxNorm Extension","RX","loop","furosemide"
21025291,"Amiloride 2.5 MG / Furosemide 20 MG Oral Tablet [Co-amilofruse] Box of 56 by Waymade","OMOP403030","RxNorm Extension","RX","loop","furosemide"
43134478,"Furosemide Oral Tablet [FUROSEMIDE SANDOZ]","OMOP444183","RxNorm Extension","RX","loop","furosemide"
21152913,"Furosemide 20 MG Oral Tablet Box of 28 by Phoenix Labs","OMOP402638","RxNorm Extension","RX","loop","furosemide"
43861147,"2 ML Furosemide 10 MG/ML Injectable Solution [Furorese]","OMOP753266","RxNorm Extension","RX","loop","furosemide"
43167546,"Furosemide 40 MG Oral Tablet [FUROSEMIDE MYLAN]","OMOP444320","RxNorm Extension","RX","loop","furosemide"
44839191,"Furosemide 80 MG Oral Tablet","00179038201","NDC","ND","loop","furosemide"
35850678,"bumetanide 0.5 MG [Baichang]","OMOP5007536","RxNorm Extension","RX","loop","bumetanide"
45255998,"Furosemide 20 MG Oral Tablet","46703004201","NDC","ND","loop","furosemide"
45859448,"10 ML furosemide 10 MG/ML Injection","23155047344","NDC","ND","loop","furosemide"
43761980,"Furosemide 125 MG [Furorese]","OMOP808960","RxNorm Extension","RX","loop","furosemide"
19011100,"furosemide 50 MG/ML Injectable Solution [Lasix]","121073","RxNorm","RX","loop","furosemide"
36191858,"furosemide 10mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION, SOLUTION","516621227","NDC","ND","loop","furosemide"
36179833,"bumetanide 2 MG Oral Tablet","68382052705","NDC","ND","loop","bumetanide"
45328470,"Furosemide 40 MG Oral Tablet","58016053936","NDC","ND","loop","furosemide"
40845929,"Furosemide 40 MG Oral Tablet [Furo 1a Pharma] Box of 50","OMOP2043891","RxNorm Extension","RX","loop","furosemide"
35792279,"2.02 ML Furosemide 10 MG/ML Injectable Solution [Lasix] by Sanofi","OMOP2793740","RxNorm Extension","RX","loop","furosemide"
40983611,"torsemide 2.5 MG [Torasemid Beta]","OMOP2181573","RxNorm Extension","RX","loop","torsemide"
21162797,"Furosemide 20 MG Oral Tablet Box of 250","OMOP402653","RxNorm Extension","RX","loop","furosemide"
44427052,"furosemide 40 MG Oral Tablet","43353022153","NDC","ND","loop","furosemide"
41229685,"Furosemide 500 MG Oral Tablet [Lasix] Box of 100 by Opti","OMOP2427647","RxNorm Extension","RX","loop","furosemide"
40944947,"torsemide 20 MG Oral Tablet [Torasemid 1a Pharma] Box of 100 by 1 A","OMOP2142909","RxNorm Extension","RX","loop","torsemide"
41229671,"Furosemide 20 MG / Penbutolol 40 MG Oral Tablet [Betasemid] Box of 30 by Puren","OMOP2427633","RxNorm Extension","RX","loop","furosemide"
36477546,"furosemide 20 MG Oral Tablet","69677020407","NDC","ND","loop","furosemide"
43855927,"Furosemide 10 MG/ML Injectable Solution [Furo-Ct] Box of 10","OMOP959945","RxNorm Extension","RX","loop","furosemide"
41274171,"Canrenoic Acid 10 MG/ML / Furosemide 1 MG/ML Injectable Solution Box of 50","OMOP2472133","RxNorm Extension","RX","loop","furosemide"
44892909,"Furosemide 40 MG Oral Tablet","00779045430","NDC","ND","loop","furosemide"
41120457,"torsemide 100 MG Oral Tablet [Torasemid Hexal] Box of 30","OMOP2318419","RxNorm Extension","RX","loop","torsemide"
40839591,"torsemide 5 MG Oral Tablet [Torasemid Almus] Box of 50","OMOP2037553","RxNorm Extension","RX","loop","torsemide"
44417255,"4 ML furosemide 10 MG/ML Prefilled Syringe","00409963114","NDC","ND","loop","furosemide"
41340909,"2 ML Furosemide 10 MG/ML Injectable Solution Box of 5 by Ratiopharm","OMOP2538871","RxNorm Extension","RX","loop","furosemide"
45380875,"Bumetanide 2 MG Oral Tablet","61392005032","NDC","ND","loop","bumetanide"
36197540,"furosemide 80 MG Oral Tablet","51407011505","NDC","ND","loop","furosemide"
42656381,"torsemide 10 MG Oral Tablet Box of 30 by Sandoz","OMOP4867954","RxNorm Extension","RX","loop","torsemide"
2036848,"torsemide 5 MG Oral Tablet [TORAD]","OMOP4936211","RxNorm Extension","RX","loop","torsemide"
41256980,"torsemide 200 MG Oral Tablet [Torasemid 1a Pharma] Box of 30 by 1 A","OMOP2454942","RxNorm Extension","RX","loop","torsemide"
44849186,"Bumetanide 1 MG Oral Tablet [Bumex]","54569050301","NDC","ND","loop","bumetanide"
1221291,"bumetanide .5mg/1 ORAL TABLET","500905124","NDC","ND","loop","bumetanide"
45260228,"Furosemide 20 MG Oral Tablet","58016053824","NDC","ND","loop","furosemide"
44444782,"torsemide 20 MG Oral Tablet","43353031516","NDC","ND","loop","torsemide"
41291589,"Furosemide 250 MG Oral Tablet Box of 100 by Ratiopharm","OMOP2489551","RxNorm Extension","RX","loop","furosemide"
45378624,"Furosemide 80 MG Oral Tablet","55154490900","NDC","ND","loop","furosemide"
45346741,"Furosemide 40 MG Oral Tablet","61392025391","NDC","ND","loop","furosemide"
40751907,"Amiloride 5 MG / Furosemide 40 MG Oral Tablet [Co-amilofruse] Box of 56 by Milpharm","OMOP4705807","RxNorm Extension","RX","loop","furosemide"
41381707,"20 ML Canrenoic Acid 10 MG/ML / Furosemide 1 MG/ML Injectable Solution Box of 100","OMOP2579669","RxNorm Extension","RX","loop","furosemide"
45225192,"furosemide 40 MG Oral Tablet","55289011804","NDC","ND","loop","furosemide"
36779511,"25 ML Furosemide 10 MG/ML Intravenous Solution Box of 6","OMOP4767821","RxNorm Extension","RX","loop","furosemide"
43621781,"Furosemide 10.7 MG/ML Injectable Solution [Furosemid-Ratiopharm] Box of 5","OMOP959963","RxNorm Extension","RX","loop","furosemide"
43178599,"Furosemide 20 MG Oral Tablet [FUROSEMIDE ZYDUS] Box of 30 by Zydus","OMOP444286","RxNorm Extension","RX","loop","furosemide"
40827740,"torsemide 200 MG [Torasemid 1a Pharma]","OMOP2025702","RxNorm Extension","RX","loop","torsemide"
43211337,"Furosemide 40 MG [FUROSEMIDE EVOLUGEN]","OMOP444296","RxNorm Extension","RX","loop","furosemide"
957236,"4 ML furosemide 10 MG/ML Prefilled Syringe","727575","RxNorm","RX","loop","furosemide"
43663383,"4 ML Furosemide 10 MG/ML Injectable Solution [Furosemid-Ratiopharm] Box of 5","OMOP763111","RxNorm Extension","RX","loop","furosemide"
957208,"furosemide 20 MG / potassium chloride 750 MG Extended Release Oral Tablet","431611","RxNorm","RX","loop","furosemide"
45097698,"FUROSEMIDE 40 mg/1 TABLET [FUROSEMIDE]","016590284","NDC","ND","loop","furosemide"
45227351,"Bumetanide 1 MG Oral Tablet","61392004932","NDC","ND","loop","bumetanide"
45318684,"torsemide 100 MG Oral Tablet","00603613721","NDC","ND","loop","torsemide"
45295564,"torsemide 10mg/1 ORAL TABLET","605050233","NDC","ND","loop","torsemide"
41001703,"Furosemide 30 MG / Triamterene 50 MG Extended Release Oral Capsule [Hydrotrix] Box of 1000","OMOP2199665","RxNorm Extension","RX","loop","furosemide"
1765736,"ethacrynic acid 25mg/1 ORAL TABLET","721340003","NDC","ND","loop","ethacrynate"
45247300,"furosemide 50 MG/ML Injectable Solution [Disal]","00010673701","NDC","ND","loop","furosemide"
45222920,"torsemide 100 MG Oral Tablet","51138057210","NDC","ND","loop","torsemide"
45342263,"Furosemide 20 MG Oral Tablet","51129364801","NDC","ND","loop","furosemide"
41272772,"Furosemide 40 MG / Triamterene 50 MG Oral Tablet Box of 50","OMOP2470734","RxNorm Extension","RX","loop","furosemide"
43296916,"5 ML Furosemide 10 MG/ML Injection [Frusemide] Box of 25","OMOP562418","RxNorm Extension","RX","loop","furosemide"
44450699,"furosemide 40 MG Oral Tablet","12634053393","NDC","ND","loop","furosemide"
44411139,"furosemide 20 MG Oral Tablet","12634041684","NDC","ND","loop","furosemide"
40979403,"Furosemide 500 MG Oral Tablet [Lasix] Box of 100 by Bestphago","OMOP2177365","RxNorm Extension","RX","loop","furosemide"
40886163,"Furosemide 500 MG Oral Tablet [Lasix] Box of 20 by Emra-Med","OMOP2084125","RxNorm Extension","RX","loop","furosemide"
44908949,"Furosemide 20 MG Oral Tablet","00405445201","NDC","ND","loop","furosemide"
45245209,"Furosemide 80 MG Oral Tablet","63739011315","NDC","ND","loop","furosemide"
44956317,"Furosemide 40 MG Oral Tablet","67544066631","NDC","ND","loop","furosemide"
40832358,"Furosemide Oral Tablet [Furo Abz]","OMOP2030320","RxNorm Extension","RX","loop","furosemide"
40828998,"Furosemide 20 MG / Spironolactone 50 MG [Furorese]","OMOP2026960","RxNorm Extension","RX","loop","furosemide"
45042698,"Furosemide 10 MG/ML Injectable Solution","00024060940","NDC","ND","loop","furosemide"
40970411,"Furosemide 500 MG Oral Tablet [Diurapid] Box of 50","OMOP2168373","RxNorm Extension","RX","loop","furosemide"
45027121,"Furosemide 40 MG Oral Tablet","00247019915","NDC","ND","loop","furosemide"
36180910,"bumetanide 0.5 MG Oral Tablet","70771102401","NDC","ND","loop","bumetanide"
21049689,"150 ML Furosemide 4 MG/ML Oral Solution by TEVA","OMOP325967","RxNorm Extension","RX","loop","furosemide"
40992028,"Furosemide 0.1 MG/ML Oral Solution","OMOP2189990","RxNorm Extension","RX","loop","furosemide"
796824,"furosemide 20 MG Oral Tablet","71610028430","NDC","ND","loop","furosemide"
45297576,"Furosemide 40 MG Oral Tablet","67544066630","NDC","ND","loop","furosemide"
45162891,"Furosemide 20 MG Oral Tablet","00179196730","NDC","ND","loop","furosemide"
41126769,"Furosemide 20 MG / Spironolactone 50 MG Oral Capsule [Osyrol] Box of 1000","OMOP2324731","RxNorm Extension","RX","loop","furosemide"
21153104,"Bumetanide 5 MG Oral Tablet Box of 28 by Dowelhurst","OMOP405618","RxNorm Extension","RX","loop","bumetanide"
45002167,"Furosemide 40 MG Oral Tablet","53492302202","NDC","ND","loop","furosemide"
45062484,"Furosemide 10 MG/ML Injectable Solution","00548143901","NDC","ND","loop","furosemide"
45333409,"Furosemide 40 MG Oral Tablet","00117127602","NDC","ND","loop","furosemide"
41307404,"torsemide 100 MG Oral Tablet [Torasemid 1a Pharm] Box of 100","OMOP2505366","RxNorm Extension","RX","loop","torsemide"
43269696,"2 ML Furosemide 10 MG/ML Injection Box of 25 by Claris","OMOP561199","RxNorm Extension","RX","loop","furosemide"
44102209,"Furosemide 40 MG Oral Tablet [Nu-Furosemide] by Nu-Pharm","OMOP1096840","RxNorm Extension","RX","loop","furosemide"
43748806,"torsemide 10 MG Oral Tablet [Torzus] by Woerwag","OMOP672629","RxNorm Extension","RX","loop","torsemide"
1185209,"furosemide 20mg/1 ORAL TABLET","705182528","NDC","ND","loop","furosemide"
40039009,"Ethacrynic Acid Injectable Solution [Edecrin Sodium]","363191","RxNorm","RX","loop","ethacrynate"
21172553,"Amiloride 5 MG / Furosemide 40 MG Oral Tablet [Froop Co] Box of 28 by Ashbourne","OMOP403152","RxNorm Extension","RX","loop","furosemide"
41313740,"Furosemide 20 MG / Spironolactone 50 MG Oral Capsule [Osyrol] Box of 20","OMOP2511702","RxNorm Extension","RX","loop","furosemide"
44082900,"Furosemide Oral Tablet [Uritol]","OMOP1077531","RxNorm Extension","RX","loop","furosemide"
36197535,"furosemide 40 MG Oral Tablet","71335084206","NDC","ND","loop","furosemide"
36179556,"furosemide 40 MG Oral Tablet","68071444509","NDC","ND","loop","furosemide"
45007479,"torsemide 20 MG Oral Tablet","68084053901","NDC","ND","loop","torsemide"
43130547,"FUROSEMIDE RANBAXY","OMOP437475","RxNorm Extension","RX","loop","furosemide"
43659230,"torsemide 20 MG [Torasemid-Ratiopharm]","OMOP672720","RxNorm Extension","RX","loop","torsemide"
41457925,"2.02 ML Furosemide 10 MG/ML Injectable Solution Box of 500","OMOP2655887","RxNorm Extension","RX","loop","furosemide"
21143058,"Amiloride / Furosemide Oral Tablet [Fru-Co]","OMOP402986","RxNorm Extension","RX","loop","furosemide"
41226116,"torsemide 10 MG Oral Tablet [Torasemid Heumann] Box of 100 by Heumann","OMOP2424078","RxNorm Extension","RX","loop","torsemide"
43654263,"Furosemide 250 MG Oral Tablet [Furosemid-Ratiopharm]","OMOP807993","RxNorm Extension","RX","loop","furosemide"
45344480,"Furosemide 40 MG Oral Tablet","55154490807","NDC","ND","loop","furosemide"
44853722,"torsemide 10 MG Oral Tablet","65862012699","NDC","ND","loop","torsemide"
40970406,"Furosemide 125 MG Oral Tablet [Furorese] Box of 50","OMOP2168368","RxNorm Extension","RX","loop","furosemide"
41120428,"torsemide 2.5 MG Oral Tablet [Torasemid Beta] Box of 20","OMOP2318390","RxNorm Extension","RX","loop","torsemide"
41456843,"2.02 ML torsemide 5 MG/ML Injectable Solution [Unat] Box of 5","OMOP2654805","RxNorm Extension","RX","loop","torsemide"
45376327,"Furosemide 40 MG Oral Tablet","51129175601","NDC","ND","loop","furosemide"
40931064,"Bumetanide 0.5 MG/ML Injectable Solution Box of 50","OMOP2129026","RxNorm Extension","RX","loop","bumetanide"
