concept_id,concept_code,concept_name,vocabulary,codeset
35848875,OMOP5005155,sodium chloride 9 MG/ML Injectable Solution [Bokalai],RxNorm Extension,iv_fluids
35849418,OMOP5005259,sodium chloride 9 MG/ML Injectable Solution [Boling],RxNorm Extension,iv_fluids
35848874,OMOP5005154,sodium chloride 9 MG/ML Injectable Solution [Boxin],RxNorm Extension,iv_fluids
21172324,OMOP398962,Sodium Chloride 9 MG/ML Injectable Solution Box of 1,RxNorm Extension,iv_fluids
21123011,OMOP398963,Sodium Chloride 9 MG/ML Injectable Solution Box of 10,RxNorm Extension,iv_fluids
43833647,OMOP699056,Sodium Chloride 9 MG/ML Injectable Solution Box of 100,RxNorm Extension,iv_fluids
44100893,OMOP1095524,Sodium Chloride 9 MG/ML Injectable Solution Box of 100 by Ferring,RxNorm Extension,iv_fluids
44049269,OMOP1043900,Sodium Chloride 9 MG/ML Injectable Solution Box of 10 by Wyeth,RxNorm Extension,iv_fluids
21113416,OMOP398964,Sodium Chloride 9 MG/ML Injectable Solution Box of 12,RxNorm Extension,iv_fluids
21152699,OMOP398965,Sodium Chloride 9 MG/ML Injectable Solution Box of 15,RxNorm Extension,iv_fluids
21064337,OMOP398966,Sodium Chloride 9 MG/ML Injectable Solution Box of 18,RxNorm Extension,iv_fluids
43689720,OMOP695734,Sodium Chloride 9 MG/ML Injectable Solution Box of 2,RxNorm Extension,iv_fluids
21054470,OMOP398968,Sodium Chloride 9 MG/ML Injectable Solution Box of 20,RxNorm Extension,iv_fluids
35412074,OMOP1145659,Sodium Chloride 9 MG/ML Injectable Solution Box of 24,RxNorm Extension,iv_fluids
36880912,OMOP988397,Sodium Chloride 9 MG/ML Injectable Solution Box of 25,RxNorm Extension,iv_fluids
21172325,OMOP398969,Sodium Chloride 9 MG/ML Injectable Solution Box of 30,RxNorm Extension,iv_fluids
43833627,OMOP695825,Sodium Chloride 9 MG/ML Injectable Solution Box of 35,RxNorm Extension,iv_fluids
43833591,OMOP689342,Sodium Chloride 9 MG/ML Injectable Solution Box of 4,RxNorm Extension,iv_fluids
36888609,OMOP992722,Sodium Chloride 9 MG/ML Injectable Solution Box of 40,RxNorm Extension,iv_fluids
43671785,OMOP689352,Sodium Chloride 9 MG/ML Injectable Solution Box of 5,RxNorm Extension,iv_fluids
21152700,OMOP398970,Sodium Chloride 9 MG/ML Injectable Solution Box of 50,RxNorm Extension,iv_fluids
43779487,OMOP695849,Sodium Chloride 9 MG/ML Injectable Solution Box of 55,RxNorm Extension,iv_fluids
42479916,OMOP420736,Sodium Chloride 9 MG/ML Injectable Solution Box of 6,RxNorm Extension,iv_fluids
21123012,OMOP398971,Sodium Chloride 9 MG/ML Injectable Solution Box of 60,RxNorm Extension,iv_fluids
43743605,OMOP695867,Sodium Chloride 9 MG/ML Injectable Solution Box of 65,RxNorm Extension,iv_fluids
21103593,OMOP398972,Sodium Chloride 9 MG/ML Injectable Solution Box of 70,RxNorm Extension,iv_fluids
43033232,OMOP4848281,Sodium Chloride 9 MG/ML Injectable Solution Box of 75,RxNorm Extension,iv_fluids
36890635,OMOP997173,Sodium Chloride 9 MG/ML Injectable Solution Box of 8,RxNorm Extension,iv_fluids
44126872,OMOP1121503,Sodium Chloride 9 MG/ML Injectable Solution by Abbott,RxNorm Extension,iv_fluids
36057140,OMOP4982630,sodium chloride 9 MG/ML Injectable Solution by Alissa,RxNorm Extension,iv_fluids
44087868,OMOP1082499,Sodium Chloride 9 MG/ML Injectable Solution by Anpharm,RxNorm Extension,iv_fluids
44075012,OMOP1069643,Sodium Chloride 9 MG/ML Injectable Solution by Astrazeneca,RxNorm Extension,iv_fluids
36057136,OMOP4982626,sodium chloride 9 MG/ML Injectable Solution by Baxter,RxNorm Extension,iv_fluids
36057145,OMOP4982634,sodium chloride 9 MG/ML Injectable Solution by Bell,RxNorm Extension,iv_fluids
44075013,OMOP1069644,Sodium Chloride 9 MG/ML Injectable Solution by Bioniche,RxNorm Extension,iv_fluids
36057137,OMOP4982627,sodium chloride 9 MG/ML Injectable Solution by C.D.,RxNorm Extension,iv_fluids
36057148,OMOP4982637,sodium chloride 9 MG/ML Injectable Solution by Crest,RxNorm Extension,iv_fluids
36057144,OMOP4982633,sodium chloride 9 MG/ML Injectable Solution by Ennogen,RxNorm Extension,iv_fluids
21074260,OMOP399011,Sodium Chloride 9 MG/ML Injectable Solution by Extemp Order,RxNorm Extension,iv_fluids
36057138,OMOP4982628,sodium chloride 9 MG/ML Injectable Solution by Fresenius,RxNorm Extension,iv_fluids
44113717,OMOP1108348,Sodium Chloride 9 MG/ML Injectable Solution by Hospira,RxNorm Extension,iv_fluids
44126870,OMOP1121501,Sodium Chloride 9 MG/ML Injectable Solution by International Medication Systems,RxNorm Extension,iv_fluids
21054474,OMOP399010,Sodium Chloride 9 MG/ML Injectable Solution by J M Loveridge,RxNorm Extension,iv_fluids
36057143,OMOP4982632,sodium chloride 9 MG/ML Injectable Solution by Mayors,RxNorm Extension,iv_fluids
44049270,OMOP1043901,Sodium Chloride 9 MG/ML Injectable Solution by Mcgaw,RxNorm Extension,iv_fluids
36057139,OMOP4982629,sodium chloride 9 MG/ML Injectable Solution by Molnlycke,RxNorm Extension,iv_fluids
36057146,OMOP4982635,sodium chloride 9 MG/ML Injectable Solution by Mylan,RxNorm Extension,iv_fluids
44113718,OMOP1108349,Sodium Chloride 9 MG/ML Injectable Solution by Omega,RxNorm Extension,iv_fluids
40728660,OMOP4728449,Sodium Chloride 9 MG/ML Injectable Solution by Sai-Meds,RxNorm Extension,iv_fluids
36057142,OMOP4982631,sodium chloride 9 MG/ML Injectable Solution by Steroplast,RxNorm Extension,iv_fluids
36057147,OMOP4982636,sodium chloride 9 MG/ML Injectable Solution by St Georges,RxNorm Extension,iv_fluids
44036138,OMOP1030769,Sodium Chloride 9 MG/ML Injectable Solution by Teligent Ou,RxNorm Extension,iv_fluids
35849376,OMOP5005217,sodium chloride 9 MG/ML Injectable Solution [Changrui],RxNorm Extension,iv_fluids
35848760,OMOP5005370,sodium chloride 9 MG/ML Injectable Solution [Chenwang],RxNorm Extension,iv_fluids
35848830,OMOP5005090,sodium chloride 9 MG/ML Injectable Solution [China],RxNorm Extension,iv_fluids
35411421,OMOP1145006,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM AGUETTANT],RxNorm Extension,iv_fluids
35411420,OMOP1145005,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM AGUETTANT] Box of 1,RxNorm Extension,iv_fluids
35409869,OMOP1143454,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM AGUETTANT] Box of 12,RxNorm Extension,iv_fluids
35408310,OMOP1141895,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM AGUETTANT] Box of 20,RxNorm Extension,iv_fluids
35410636,OMOP1144221,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM AGUETTANT] Box of 4,RxNorm Extension,iv_fluids
35411419,OMOP1145004,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM AGUETTANT] Box of 5,RxNorm Extension,iv_fluids
35408309,OMOP1141894,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM COOPER],RxNorm Extension,iv_fluids
35407537,OMOP1141122,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM COOPER] Box of 1,RxNorm Extension,iv_fluids
35410633,OMOP1144218,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM COOPER] Box of 10,RxNorm Extension,iv_fluids
35410632,OMOP1144217,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM COOPER] Box of 100,RxNorm Extension,iv_fluids
35409867,OMOP1143452,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM COOPER] Box of 12,RxNorm Extension,iv_fluids
35410634,OMOP1144219,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM COOPER] Box of 6,RxNorm Extension,iv_fluids
35407536,OMOP1141121,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS],RxNorm Extension,iv_fluids
35411416,OMOP1145001,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 1,RxNorm Extension,iv_fluids
35411415,OMOP1145000,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 10,RxNorm Extension,iv_fluids
35411413,OMOP1144998,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 100,RxNorm Extension,iv_fluids
35412225,OMOP1145810,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 15,RxNorm Extension,iv_fluids
35407534,OMOP1141119,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 20,RxNorm Extension,iv_fluids
35407533,OMOP1141118,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 40,RxNorm Extension,iv_fluids
35407532,OMOP1141117,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 50,RxNorm Extension,iv_fluids
35408308,OMOP1141893,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 8,RxNorm Extension,iv_fluids
35412998,OMOP1146583,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER],RxNorm Extension,iv_fluids
35412997,OMOP1146582,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER] Box of 1,RxNorm Extension,iv_fluids
35408306,OMOP1141891,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER] Box of 10,RxNorm Extension,iv_fluids
35408305,OMOP1141890,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER] Box of 100,RxNorm Extension,iv_fluids
35407531,OMOP1141116,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER] Box of 12,RxNorm Extension,iv_fluids
35409861,OMOP1143446,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER] Box of 20,RxNorm Extension,iv_fluids
35412996,OMOP1146581,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER] Box of 24,RxNorm Extension,iv_fluids
35409114,OMOP1142699,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER] Box of 50,RxNorm Extension,iv_fluids
35409116,OMOP1142701,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER] Box of 6,RxNorm Extension,iv_fluids
35412995,OMOP1146580,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM PERFUFLAC],RxNorm Extension,iv_fluids
35412221,OMOP1145806,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM PERFUFLAC] Box of 10,RxNorm Extension,iv_fluids
35412994,OMOP1146579,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM PERFUFLAC] Box of 4,RxNorm Extension,iv_fluids
35412993,OMOP1146578,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM PROAMP],RxNorm Extension,iv_fluids
35408303,OMOP1141888,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM PROAMP] Box of 10,RxNorm Extension,iv_fluids
35411409,OMOP1144994,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM PROAMP] Box of 20,RxNorm Extension,iv_fluids
35409112,OMOP1142697,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM PROAMP] Box of 50,RxNorm Extension,iv_fluids
35411407,OMOP1144992,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM RENAUDIN],RxNorm Extension,iv_fluids
35408301,OMOP1141886,Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM RENAUDIN] Box of 50,RxNorm Extension,iv_fluids
35848928,OMOP5005208,sodium chloride 9 MG/ML Injectable Solution [Chuanshanning],RxNorm Extension,iv_fluids
35848927,OMOP5005207,sodium chloride 9 MG/ML Injectable Solution [Chuanxin],RxNorm Extension,iv_fluids
35848755,OMOP5005365,sodium chloride 9 MG/ML Injectable Solution [Ciheying],RxNorm Extension,iv_fluids
2034807,OMOP4933927,sodium chloride 9 MG/ML Injectable Solution [CJ NORMAL SALINE],RxNorm Extension,iv_fluids
42939095,OMOP4665760,Sodium Chloride 9 MG/ML Injectable Solution [CJ SODIUM CHLORIDE],RxNorm Extension,iv_fluids
35848761,OMOP5005371,sodium chloride 9 MG/ML Injectable Solution [Dachang],RxNorm Extension,iv_fluids
35848846,OMOP5005106,sodium chloride 9 MG/ML Injectable Solution [Danquan],RxNorm Extension,iv_fluids
35848848,OMOP5005108,sodium chloride 9 MG/ML Injectable Solution [Dansheng],RxNorm Extension,iv_fluids
35848847,OMOP5005107,sodium chloride 9 MG/ML Injectable Solution [Danze],RxNorm Extension,iv_fluids
35848845,OMOP5005105,sodium chloride 9 MG/ML Injectable Solution [Danzuo],RxNorm Extension,iv_fluids
35848897,OMOP5005177,sodium chloride 9 MG/ML Injectable Solution [Dashengxiner],RxNorm Extension,iv_fluids
35848827,OMOP5005087,sodium chloride 9 MG/ML Injectable Solution [Deerfuxing],RxNorm Extension,iv_fluids
35849383,OMOP5005224,sodium chloride 9 MG/ML Injectable Solution [Delierxin],RxNorm Extension,iv_fluids
35849384,OMOP5005225,sodium chloride 9 MG/ML Injectable Solution [Deyining],RxNorm Extension,iv_fluids
35848245,OMOP5005379,sodium chloride 9 MG/ML Injectable Solution [Didu],RxNorm Extension,iv_fluids
35848241,OMOP5005375,sodium chloride 9 MG/ML Injectable Solution [Dileshiding],RxNorm Extension,iv_fluids
35848242,OMOP5005376,sodium chloride 9 MG/ML Injectable Solution [Diling],RxNorm Extension,iv_fluids
35848893,OMOP5005173,sodium chloride 9 MG/ML Injectable Solution [Dilixin],RxNorm Extension,iv_fluids
35848836,OMOP5005096,sodium chloride 9 MG/ML Injectable Solution [Dingyue],RxNorm Extension,iv_fluids
35848244,OMOP5005378,sodium chloride 9 MG/ML Injectable Solution [Dinuoxin],RxNorm Extension,iv_fluids
35848243,OMOP5005377,sodium chloride 9 MG/ML Injectable Solution [Dishian],RxNorm Extension,iv_fluids
35848837,OMOP5005097,sodium chloride 9 MG/ML Injectable Solution [Dongbaotiannuoxin],RxNorm Extension,iv_fluids
35848838,OMOP5005098,sodium chloride 9 MG/ML Injectable Solution [Dongyi],RxNorm Extension,iv_fluids
36074007,OMOP4982614,sodium chloride 9 MG/ML Injectable Solution [Drytec],RxNorm Extension,iv_fluids
35758557,OMOP2760018,Sodium Chloride 9 MG/ML Injectable Solution [Drytec],RxNorm Extension,iv_fluids
36074005,OMOP4982612,sodium chloride 9 MG/ML Injectable Solution [Drytec] Box of 100,RxNorm Extension,iv_fluids
35762761,OMOP2764222,Sodium Chloride 9 MG/ML Injectable Solution [Drytec] Box of 100,RxNorm Extension,iv_fluids
36074006,OMOP4982613,sodium chloride 9 MG/ML Injectable Solution [Drytec] Box of 20,RxNorm Extension,iv_fluids
35771184,OMOP2772645,Sodium Chloride 9 MG/ML Injectable Solution [Drytec] Box of 20,RxNorm Extension,iv_fluids
35849410,OMOP5005251,sodium chloride 9 MG/ML Injectable Solution [Duoyi],RxNorm Extension,iv_fluids
43761436,OMOP695328,Sodium Chloride 9 MG/ML Injectable Solution [Easyflex N],RxNorm Extension,iv_fluids
43725488,OMOP695399,Sodium Chloride 9 MG/ML Injectable Solution [Easyperf],RxNorm Extension,iv_fluids
35849389,OMOP5005230,sodium chloride 9 MG/ML Injectable Solution [Enfude],RxNorm Extension,iv_fluids
35849390,OMOP5005231,sodium chloride 9 MG/ML Injectable Solution [Enlike],RxNorm Extension,iv_fluids
35849391,OMOP5005232,sodium chloride 9 MG/ML Injectable Solution [Ennuoping],RxNorm Extension,iv_fluids
35849323,OMOP5005358,sodium chloride 9 MG/ML Injectable Solution [Feibier],RxNorm Extension,iv_fluids
35849722,OMOP5005357,sodium chloride 9 MG/ML Injectable Solution [Feikemaikang],RxNorm Extension,iv_fluids
35849325,OMOP5005359,sodium chloride 9 MG/ML Injectable Solution [Feiketan],RxNorm Extension,iv_fluids
35849721,OMOP5005356,sodium chloride 9 MG/ML Injectable Solution [Feikeweikang],RxNorm Extension,iv_fluids
35848844,OMOP5005104,sodium chloride 9 MG/ML Injectable Solution [Fenghaigan],RxNorm Extension,iv_fluids
35848843,OMOP5005103,sodium chloride 9 MG/ML Injectable Solution [Fenghaiping],RxNorm Extension,iv_fluids
35848826,OMOP5005086,sodium chloride 9 MG/ML Injectable Solution [Fenlitong],RxNorm Extension,iv_fluids
36057126,OMOP4982616,sodium chloride 9 MG/ML Injectable Solution [Flowfusor],RxNorm Extension,iv_fluids
36057125,OMOP4982615,sodium chloride 9 MG/ML Injectable Solution [Flowfusor] by Fresenius,RxNorm Extension,iv_fluids
43707525,OMOP696443,Sodium Chloride 9 MG/ML Injectable Solution [Folia Salviae],RxNorm Extension,iv_fluids
35849398,OMOP5005239,sodium chloride 9 MG/ML Injectable Solution [Fuer],RxNorm Extension,iv_fluids
35849408,OMOP5005249,sodium chloride 9 MG/ML Injectable Solution [Fuke],RxNorm Extension,iv_fluids
35848896,OMOP5005176,sodium chloride 9 MG/ML Injectable Solution [Fuliding],RxNorm Extension,iv_fluids
35848861,OMOP5005121,sodium chloride 9 MG/ML Injectable Solution [Fulite],RxNorm Extension,iv_fluids
35849689,OMOP5005324,sodium chloride 9 MG/ML Injectable Solution [Fuluna],RxNorm Extension,iv_fluids
35849379,OMOP5005220,sodium chloride 9 MG/ML Injectable Solution [Fumite],RxNorm Extension,iv_fluids
35849690,OMOP5005325,sodium chloride 9 MG/ML Injectable Solution [Fushu],RxNorm Extension,iv_fluids
35848913,OMOP5005193,sodium chloride 9 MG/ML Injectable Solution [Fushun],RxNorm Extension,iv_fluids
35848912,OMOP5005192,sodium chloride 9 MG/ML Injectable Solution [Fuwei],RxNorm Extension,iv_fluids
35849686,OMOP5005321,sodium chloride 9 MG/ML Injectable Solution [Gaigeen],RxNorm Extension,iv_fluids
35849377,OMOP5005218,sodium chloride 9 MG/ML Injectable Solution [Ganfen],RxNorm Extension,iv_fluids
35849680,OMOP5005315,sodium chloride 9 MG/ML Injectable Solution [Ganfeng],RxNorm Extension,iv_fluids
35849677,OMOP5005312,sodium chloride 9 MG/ML Injectable Solution [Ganke],RxNorm Extension,iv_fluids
35849675,OMOP5005310,sodium chloride 9 MG/ML Injectable Solution [Ganleli],RxNorm Extension,iv_fluids
35849676,OMOP5005311,sodium chloride 9 MG/ML Injectable Solution [Ganlixin],RxNorm Extension,iv_fluids
35849394,OMOP5005235,sodium chloride 9 MG/ML Injectable Solution [Gansu],RxNorm Extension,iv_fluids
35849678,OMOP5005313,sodium chloride 9 MG/ML Injectable Solution [Ganxin],RxNorm Extension,iv_fluids
35849679,OMOP5005314,sodium chloride 9 MG/ML Injectable Solution [Ganyi],RxNorm Extension,iv_fluids
35848257,OMOP5005391,sodium chloride 9 MG/ML Injectable Solution [Gaoruite],RxNorm Extension,iv_fluids
35849419,OMOP5005260,sodium chloride 9 MG/ML Injectable Solution [Gedan],RxNorm Extension,iv_fluids
42939087,OMOP4665752,Sodium Chloride 9 MG/ML Injectable Solution [GREEN CROSS SODIUM CHLORIDE],RxNorm Extension,iv_fluids
43635678,OMOP695928,Sodium Chloride 9 MG/ML Injectable Solution [Haes Steril],RxNorm Extension,iv_fluids
43617497,OMOP695950,Sodium Chloride 9 MG/ML Injectable Solution [Haes Steril] Box of 10,RxNorm Extension,iv_fluids
43689721,OMOP695961,Sodium Chloride 9 MG/ML Injectable Solution [Haes Steril] Box of 15,RxNorm Extension,iv_fluids
43617498,OMOP695971,Sodium Chloride 9 MG/ML Injectable Solution [Haes Steril] Box of 20,RxNorm Extension,iv_fluids
43689722,OMOP695981,Sodium Chloride 9 MG/ML Injectable Solution [Haes Steril] Box of 30,RxNorm Extension,iv_fluids
43851615,OMOP695991,Sodium Chloride 9 MG/ML Injectable Solution [Haes Steril] Box of 35,RxNorm Extension,iv_fluids
43689723,OMOP696001,Sodium Chloride 9 MG/ML Injectable Solution [Haes Steril] Box of 40,RxNorm Extension,iv_fluids
43761440,OMOP695939,Sodium Chloride 9 MG/ML Injectable Solution [Haes Steril] Box of 5,RxNorm Extension,iv_fluids
35849313,OMOP5005291,sodium chloride 9 MG/ML Injectable Solution [Haichao],RxNorm Extension,iv_fluids
35849311,OMOP5005289,sodium chloride 9 MG/ML Injectable Solution [Hailijian],RxNorm Extension,iv_fluids
35849312,OMOP5005290,sodium chloride 9 MG/ML Injectable Solution [Haimengweile],RxNorm Extension,iv_fluids
35848882,OMOP5005162,sodium chloride 9 MG/ML Injectable Solution [Hebi],RxNorm Extension,iv_fluids
35848881,OMOP5005161,sodium chloride 9 MG/ML Injectable Solution [Heer],RxNorm Extension,iv_fluids
35848880,OMOP5005160,sodium chloride 9 MG/ML Injectable Solution [Hefu],RxNorm Extension,iv_fluids
35849385,OMOP5005226,sodium chloride 9 MG/ML Injectable Solution [Hengao],RxNorm Extension,iv_fluids
35849388,OMOP5005229,sodium chloride 9 MG/ML Injectable Solution [Hengmai],RxNorm Extension,iv_fluids
35849386,OMOP5005227,sodium chloride 9 MG/ML Injectable Solution [Hengping],RxNorm Extension,iv_fluids
35849387,OMOP5005228,sodium chloride 9 MG/ML Injectable Solution [Hengxin],RxNorm Extension,iv_fluids
35849330,OMOP5005364,sodium chloride 9 MG/ML Injectable Solution [Hesi],RxNorm Extension,iv_fluids
35849433,OMOP5005274,sodium chloride 9 MG/ML Injectable Solution [Hexing],RxNorm Extension,iv_fluids
35849696,OMOP5005331,sodium chloride 9 MG/ML Injectable Solution [Hongting],RxNorm Extension,iv_fluids
35848869,OMOP5005149,sodium chloride 9 MG/ML Injectable Solution [Huaanmai],RxNorm Extension,iv_fluids
35848870,OMOP5005150,sodium chloride 9 MG/ML Injectable Solution [Huajiewei],RxNorm Extension,iv_fluids
35848871,OMOP5005151,sodium chloride 9 MG/ML Injectable Solution [Huapule],RxNorm Extension,iv_fluids
35848872,OMOP5005152,sodium chloride 9 MG/ML Injectable Solution [Huaqu],RxNorm Extension,iv_fluids
35848227,OMOP5005148,sodium chloride 9 MG/ML Injectable Solution [Huarenxinshu],RxNorm Extension,iv_fluids
35848873,OMOP5005153,sodium chloride 9 MG/ML Injectable Solution [Huayangzaixin],RxNorm Extension,iv_fluids
35849397,OMOP5005238,sodium chloride 9 MG/ML Injectable Solution [Huibang],RxNorm Extension,iv_fluids
35849395,OMOP5005236,sodium chloride 9 MG/ML Injectable Solution [Huile],RxNorm Extension,iv_fluids
35849396,OMOP5005237,sodium chloride 9 MG/ML Injectable Solution [Huiyou],RxNorm Extension,iv_fluids
42939092,OMOP4665757,Sodium Chloride 9 MG/ML Injectable Solution [HUNIZ ISOTONIC SODIUM CHLORIDE INJ],RxNorm Extension,iv_fluids
2034808,OMOP4933928,sodium chloride 9 MG/ML Injectable Solution [HUONS NORMAL SALINE],RxNorm Extension,iv_fluids
35849316,OMOP5005294,sodium chloride 9 MG/ML Injectable Solution [Huyue],RxNorm Extension,iv_fluids
21142817,OMOP398982,Sodium Chloride 9 MG/ML Injectable Solution [Intraven],RxNorm Extension,iv_fluids
21083944,OMOP398983,Sodium Chloride 9 MG/ML Injectable Solution [Intraven] Box of 1,RxNorm Extension,iv_fluids
43707521,OMOP695388,Sodium Chloride 9 MG/ML Injectable Solution [Irribiol],RxNorm Extension,iv_fluids
42939096,OMOP4665761,Sodium Chloride 9 MG/ML Injectable Solution [ISOTONIC SODIUM CHLORIDE DAEHAN],RxNorm Extension,iv_fluids
42939088,OMOP4665753,Sodium Chloride 9 MG/ML Injectable Solution [ISOTONIC SODIUM CHLORIDE DAIHAN],RxNorm Extension,iv_fluids
43743573,OMOP690314,Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Kochsalzloesung Baxter],RxNorm Extension,iv_fluids
43689700,OMOP690323,Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Kochsalzloesung Baxter] Box of 10,RxNorm Extension,iv_fluids
43761417,OMOP690329,Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Kochsalzloesung Baxter] Box of 20,RxNorm Extension,iv_fluids
43779461,OMOP690333,Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Kochsalzloesung Baxter] Box of 30,RxNorm Extension,iv_fluids
43707502,OMOP690342,Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Kochsalzloesung Baxter] Box of 50,RxNorm Extension,iv_fluids
43815511,OMOP695277,Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Natriumchlorid Berlin-Chemie],RxNorm Extension,iv_fluids
43581505,OMOP695366,Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Natriumchlorid-Loesung Hexal],RxNorm Extension,iv_fluids
43671788,OMOP690468,Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Natriumchloridloesung Jenapharm],RxNorm Extension,iv_fluids
43617475,OMOP690480,Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Natriumchloridloesung Jenapharm] Box of 10,RxNorm Extension,iv_fluids
42939093,OMOP4665758,Sodium Chloride 9 MG/ML Injectable Solution [JEIL ISOTONIC SODIUM CHLORIDE],RxNorm Extension,iv_fluids
35848222,OMOP5005144,sodium chloride 9 MG/ML Injectable Solution [Jiajian],RxNorm Extension,iv_fluids
35848223,OMOP5005145,sodium chloride 9 MG/ML Injectable Solution [Jiakuilong],RxNorm Extension,iv_fluids
35848864,OMOP5005124,sodium chloride 9 MG/ML Injectable Solution [Jialetongxin],RxNorm Extension,iv_fluids
35848865,OMOP5005125,sodium chloride 9 MG/ML Injectable Solution [Jialike],RxNorm Extension,iv_fluids
35848866,OMOP5005126,sodium chloride 9 MG/ML Injectable Solution [Jiashen],RxNorm Extension,iv_fluids
35848889,OMOP5005169,sodium chloride 9 MG/ML Injectable Solution [Jiaxin],RxNorm Extension,iv_fluids
35849308,OMOP5005286,sodium chloride 9 MG/ML Injectable Solution [Jide],RxNorm Extension,iv_fluids
35849439,OMOP5005280,sodium chloride 9 MG/ML Injectable Solution [Jiedan],RxNorm Extension,iv_fluids
35848823,OMOP5005083,sodium chloride 9 MG/ML Injectable Solution [Jiekeda],RxNorm Extension,iv_fluids
35849401,OMOP5005242,sodium chloride 9 MG/ML Injectable Solution [Jieli],RxNorm Extension,iv_fluids
35849415,OMOP5005256,sodium chloride 9 MG/ML Injectable Solution [Jieliping],RxNorm Extension,iv_fluids
35849417,OMOP5005258,sodium chloride 9 MG/ML Injectable Solution [Jielishu],RxNorm Extension,iv_fluids
35849416,OMOP5005257,sodium chloride 9 MG/ML Injectable Solution [Jielitai],RxNorm Extension,iv_fluids
35849400,OMOP5005241,sodium chloride 9 MG/ML Injectable Solution [Jieluolin],RxNorm Extension,iv_fluids
35849441,OMOP5005282,sodium chloride 9 MG/ML Injectable Solution [Jieluowei],RxNorm Extension,iv_fluids
35849440,OMOP5005281,sodium chloride 9 MG/ML Injectable Solution [Jieweisu],RxNorm Extension,iv_fluids
35849307,OMOP5005285,sodium chloride 9 MG/ML Injectable Solution [Jifude],RxNorm Extension,iv_fluids
35849309,OMOP5005287,sodium chloride 9 MG/ML Injectable Solution [Jiminkeding],RxNorm Extension,iv_fluids
