"concept_id","concept_name","concept_code","vocabulary_id","pcornet_vocabulary_id"
36785352,"quinapril 40 MG Delayed Release Oral Tablet Box of 56","OMOP4773630","RxNorm Extension","RX"
36785353,"quinapril 40 MG Delayed Release Oral Tablet","OMOP4773631","RxNorm Extension","RX"
36785354,"quinapril Delayed Release Oral Tablet [Accupril]","OMOP4773632","RxNorm Extension","RX"
36786217,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Zanicombo] Box of 98 by Zambon","OMOP4774491","RxNorm Extension","RX"
36786218,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Zanicombo] Box of 98","OMOP4774492","RxNorm Extension","RX"
36786219,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Zanicombo] Box of 56 by Zambon","OMOP4774493","RxNorm Extension","RX"
36786220,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Zanicombo] Box of 56","OMOP4774494","RxNorm Extension","RX"
36786221,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Zanicombo] Box of 28 by Zambon","OMOP4774495","RxNorm Extension","RX"
36786222,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Zanicombo] Box of 28","OMOP4774496","RxNorm Extension","RX"
36786223,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Zanicombo]","OMOP4774497","RxNorm Extension","RX"
36786224,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Enalapril / Lercanidipine Krka] Box of 98 by KRKA","OMOP4774498","RxNorm Extension","RX"
36786225,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Enalapril / Lercanidipine Krka] Box of 98","OMOP4774499","RxNorm Extension","RX"
36786226,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Enalapril / Lercanidipine Krka] Box of 56 by KRKA","OMOP4774500","RxNorm Extension","RX"
36786227,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Enalapril / Lercanidipine Krka] Box of 56","OMOP4774501","RxNorm Extension","RX"
36786228,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Enalapril / Lercanidipine Krka] Box of 28 by KRKA","OMOP4774502","RxNorm Extension","RX"
36786229,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Enalapril / Lercanidipine Krka] Box of 28","OMOP4774503","RxNorm Extension","RX"
36786230,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Enalapril / Lercanidipine Krka]","OMOP4774504","RxNorm Extension","RX"
36786231,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet Box of 98","OMOP4774505","RxNorm Extension","RX"
36786232,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet Box of 56","OMOP4774506","RxNorm Extension","RX"
36786233,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet Box of 28","OMOP4774507","RxNorm Extension","RX"
36786234,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet","OMOP4774508","RxNorm Extension","RX"
36786235,"Enalapril 20 MG / lercanidipine 20 MG Delayed Release Oral Tablet [Zanicombo] Box of 98 by Zambon","OMOP4774509","RxNorm Extension","RX"
36786236,"Enalapril 20 MG / lercanidipine 20 MG Delayed Release Oral Tablet [Zanicombo] Box of 98","OMOP4774510","RxNorm Extension","RX"
36786237,"Enalapril 20 MG / lercanidipine 20 MG Delayed Release Oral Tablet [Zanicombo]","OMOP4774511","RxNorm Extension","RX"
36786238,"Enalapril 20 MG / lercanidipine 20 MG Delayed Release Oral Tablet Box of 98","OMOP4774512","RxNorm Extension","RX"
36786239,"Enalapril 20 MG / lercanidipine 20 MG Delayed Release Oral Tablet","OMOP4774513","RxNorm Extension","RX"
36786240,"Enalapril 20 MG / lercanidipine 20 MG [Zanicombo]","OMOP4774514","RxNorm Extension","RX"
36786241,"Enalapril 20 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Zanicombo] Box of 98 by Zambon","OMOP4774515","RxNorm Extension","RX"
36786242,"Enalapril 20 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Zanicombo] Box of 98","OMOP4774516","RxNorm Extension","RX"
36786243,"Enalapril 20 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Zanicombo] Box of 56 by Zambon","OMOP4774517","RxNorm Extension","RX"
36786244,"Enalapril 20 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Zanicombo] Box of 56","OMOP4774518","RxNorm Extension","RX"
36786245,"Enalapril 20 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Zanicombo] Box of 28 by Zambon","OMOP4774519","RxNorm Extension","RX"
36786246,"Enalapril 20 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Zanicombo] Box of 28","OMOP4774520","RxNorm Extension","RX"
36786247,"Enalapril 20 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Zanicombo]","OMOP4774521","RxNorm Extension","RX"
36786248,"Enalapril 20 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Enalapril / Lercanidipine Krka] Box of 98 by KRKA","OMOP4774522","RxNorm Extension","RX"
36786250,"Enalapril 20 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Enalapril / Lercanidipine Krka] Box of 98","OMOP4774523","RxNorm Extension","RX"
36786251,"Enalapril 20 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Enalapril / Lercanidipine Krka] Box of 56 by KRKA","OMOP4774524","RxNorm Extension","RX"
36786252,"Enalapril 20 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Enalapril / Lercanidipine Krka] Box of 56","OMOP4774525","RxNorm Extension","RX"
36786253,"Enalapril 20 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Enalapril / Lercanidipine Krka] Box of 28 by KRKA","OMOP4774526","RxNorm Extension","RX"
36786254,"Enalapril 20 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Enalapril / Lercanidipine Krka] Box of 28","OMOP4774527","RxNorm Extension","RX"
36786255,"Enalapril 20 MG / lercanidipine 10 MG Delayed Release Oral Tablet [Enalapril / Lercanidipine Krka]","OMOP4774528","RxNorm Extension","RX"
36786256,"Enalapril 20 MG / lercanidipine 10 MG Delayed Release Oral Tablet Box of 98","OMOP4774529","RxNorm Extension","RX"
36786257,"Enalapril 20 MG / lercanidipine 10 MG Delayed Release Oral Tablet Box of 56","OMOP4774530","RxNorm Extension","RX"
36786258,"Enalapril 20 MG / lercanidipine 10 MG Delayed Release Oral Tablet Box of 28","OMOP4774531","RxNorm Extension","RX"
36786259,"Enalapril 20 MG / lercanidipine 10 MG Delayed Release Oral Tablet","OMOP4774532","RxNorm Extension","RX"
36786260,"Enalapril / lercanidipine Delayed Release Oral Tablet [Zanicombo]","OMOP4774533","RxNorm Extension","RX"
36786261,"Enalapril / lercanidipine Delayed Release Oral Tablet [Enalapril / Lercanidipine Krka]","OMOP4774534","RxNorm Extension","RX"
36789754,"Amlodipine 5 MG / atorvastatin 10 MG / Perindopril 5 MG Delayed Release Oral Tablet [Lipertance] Box of 90 by Servier","OMOP4778000","RxNorm Extension","RX"
36789755,"Amlodipine 5 MG / atorvastatin 10 MG / Perindopril 5 MG Delayed Release Oral Tablet [Lipertance] Box of 90","OMOP4778001","RxNorm Extension","RX"
36789756,"Amlodipine 5 MG / atorvastatin 10 MG / Perindopril 5 MG Delayed Release Oral Tablet [Lipertance] Box of 30 by Servier","OMOP4778002","RxNorm Extension","RX"
36789757,"Amlodipine 5 MG / atorvastatin 10 MG / Perindopril 5 MG Delayed Release Oral Tablet [Lipertance] Box of 30","OMOP4778003","RxNorm Extension","RX"
36789758,"Amlodipine 5 MG / atorvastatin 10 MG / Perindopril 5 MG Delayed Release Oral Tablet [Lipertance]","OMOP4778004","RxNorm Extension","RX"
36789759,"Amlodipine 5 MG / atorvastatin 10 MG / Perindopril 5 MG Delayed Release Oral Tablet Box of 90","OMOP4778005","RxNorm Extension","RX"
36789760,"Amlodipine 5 MG / atorvastatin 10 MG / Perindopril 5 MG Delayed Release Oral Tablet Box of 30","OMOP4778006","RxNorm Extension","RX"
36789761,"Amlodipine 5 MG / atorvastatin 10 MG / Perindopril 5 MG Delayed Release Oral Tablet","OMOP4778007","RxNorm Extension","RX"
36789762,"Amlodipine 5 MG / atorvastatin 10 MG / Perindopril 5 MG [Lipertance]","OMOP4778008","RxNorm Extension","RX"
36789763,"Amlodipine 5 MG / atorvastatin 20 MG / Perindopril 5 MG Delayed Release Oral Tablet [Lipertance] Box of 90 by Servier","OMOP4778009","RxNorm Extension","RX"
36789764,"Amlodipine 5 MG / atorvastatin 20 MG / Perindopril 5 MG Delayed Release Oral Tablet [Lipertance] Box of 90","OMOP4778010","RxNorm Extension","RX"
36789765,"Amlodipine 5 MG / atorvastatin 20 MG / Perindopril 5 MG Delayed Release Oral Tablet [Lipertance] Box of 30 by Servier","OMOP4778011","RxNorm Extension","RX"
36789766,"Amlodipine 5 MG / atorvastatin 20 MG / Perindopril 5 MG Delayed Release Oral Tablet [Lipertance] Box of 30","OMOP4778012","RxNorm Extension","RX"
36789767,"Amlodipine 5 MG / atorvastatin 20 MG / Perindopril 5 MG Delayed Release Oral Tablet [Lipertance]","OMOP4778013","RxNorm Extension","RX"
36789768,"Amlodipine 5 MG / atorvastatin 20 MG / Perindopril 5 MG Delayed Release Oral Tablet Box of 90","OMOP4778014","RxNorm Extension","RX"
36789769,"Amlodipine 5 MG / atorvastatin 20 MG / Perindopril 5 MG Delayed Release Oral Tablet Box of 30","OMOP4778015","RxNorm Extension","RX"
36789770,"Amlodipine 5 MG / atorvastatin 20 MG / Perindopril 5 MG Delayed Release Oral Tablet","OMOP4778016","RxNorm Extension","RX"
36789771,"Amlodipine 10 MG / atorvastatin 40 MG / Perindopril 10 MG Delayed Release Oral Tablet [Lipertance] Box of 90 by Servier","OMOP4778017","RxNorm Extension","RX"
36789772,"Amlodipine 10 MG / atorvastatin 40 MG / Perindopril 10 MG Delayed Release Oral Tablet [Lipertance] Box of 90","OMOP4778018","RxNorm Extension","RX"
36789773,"Amlodipine 10 MG / atorvastatin 40 MG / Perindopril 10 MG Delayed Release Oral Tablet [Lipertance] Box of 30 by Servier","OMOP4778019","RxNorm Extension","RX"
36789774,"Amlodipine 10 MG / atorvastatin 40 MG / Perindopril 10 MG Delayed Release Oral Tablet [Lipertance] Box of 30","OMOP4778020","RxNorm Extension","RX"
36789775,"Amlodipine 10 MG / atorvastatin 40 MG / Perindopril 10 MG Delayed Release Oral Tablet [Lipertance]","OMOP4778021","RxNorm Extension","RX"
36789776,"Amlodipine 10 MG / atorvastatin 40 MG / Perindopril 10 MG Delayed Release Oral Tablet Box of 90","OMOP4778022","RxNorm Extension","RX"
36789777,"Amlodipine 10 MG / atorvastatin 40 MG / Perindopril 10 MG Delayed Release Oral Tablet Box of 30","OMOP4778023","RxNorm Extension","RX"
36789778,"Amlodipine 10 MG / atorvastatin 40 MG / Perindopril 10 MG Delayed Release Oral Tablet","OMOP4778024","RxNorm Extension","RX"
36789779,"Amlodipine 10 MG / atorvastatin 20 MG / Perindopril 10 MG Delayed Release Oral Tablet [Lipertance] Box of 90 by Servier","OMOP4778025","RxNorm Extension","RX"
36789780,"Amlodipine 10 MG / atorvastatin 20 MG / Perindopril 10 MG Delayed Release Oral Tablet [Lipertance] Box of 90","OMOP4778026","RxNorm Extension","RX"
36789781,"Amlodipine 10 MG / atorvastatin 20 MG / Perindopril 10 MG Delayed Release Oral Tablet [Lipertance] Box of 30 by Servier","OMOP4778027","RxNorm Extension","RX"
36789782,"Amlodipine 10 MG / atorvastatin 20 MG / Perindopril 10 MG Delayed Release Oral Tablet [Lipertance] Box of 30","OMOP4778028","RxNorm Extension","RX"
36789783,"Amlodipine 10 MG / atorvastatin 20 MG / Perindopril 10 MG Delayed Release Oral Tablet [Lipertance]","OMOP4778029","RxNorm Extension","RX"
36789784,"Amlodipine 10 MG / atorvastatin 20 MG / Perindopril 10 MG Delayed Release Oral Tablet Box of 90","OMOP4778030","RxNorm Extension","RX"
36789785,"Amlodipine 10 MG / atorvastatin 20 MG / Perindopril 10 MG Delayed Release Oral Tablet Box of 30","OMOP4778031","RxNorm Extension","RX"
36789786,"Amlodipine 10 MG / atorvastatin 20 MG / Perindopril 10 MG Delayed Release Oral Tablet","OMOP4778032","RxNorm Extension","RX"
36789787,"Amlodipine 10 MG / atorvastatin 20 MG / Perindopril 10 MG [Lipertance]","OMOP4778033","RxNorm Extension","RX"
36789788,"Amlodipine 5 MG / atorvastatin 20 MG / Perindopril 10 MG Delayed Release Oral Tablet [Lipertance] Box of 90 by Servier","OMOP4778034","RxNorm Extension","RX"
36789789,"Amlodipine 5 MG / atorvastatin 20 MG / Perindopril 10 MG Delayed Release Oral Tablet [Lipertance] Box of 90","OMOP4778035","RxNorm Extension","RX"
36789790,"Amlodipine 5 MG / atorvastatin 20 MG / Perindopril 10 MG Delayed Release Oral Tablet [Lipertance] Box of 30 by Servier","OMOP4778036","RxNorm Extension","RX"
36789791,"Amlodipine 5 MG / atorvastatin 20 MG / Perindopril 10 MG Delayed Release Oral Tablet [Lipertance] Box of 30","OMOP4778037","RxNorm Extension","RX"
36789792,"Amlodipine 5 MG / atorvastatin 20 MG / Perindopril 10 MG Delayed Release Oral Tablet [Lipertance]","OMOP4778038","RxNorm Extension","RX"
36789793,"Amlodipine 5 MG / atorvastatin 20 MG / Perindopril 10 MG Delayed Release Oral Tablet Box of 90","OMOP4778039","RxNorm Extension","RX"
36789794,"Amlodipine 5 MG / atorvastatin 20 MG / Perindopril 10 MG Delayed Release Oral Tablet Box of 30","OMOP4778040","RxNorm Extension","RX"
36789795,"Amlodipine 5 MG / atorvastatin 20 MG / Perindopril 10 MG Delayed Release Oral Tablet","OMOP4778041","RxNorm Extension","RX"
36789796,"Amlodipine / atorvastatin / Perindopril Delayed Release Oral Tablet [Lipertance]","OMOP4778042","RxNorm Extension","RX"
36790172,"Felodipine 5 MG / Ramipril 5 MG Extended Release Oral Tablet [Tazko] Box of 98 by Impexeco","OMOP4778413","RxNorm Extension","RX"
36790173,"Felodipine 5 MG / Ramipril 5 MG Extended Release Oral Tablet [Tazko] Box of 98 by Sanofi","OMOP4778414","RxNorm Extension","RX"
36790174,"Felodipine 5 MG / Ramipril 5 MG Extended Release Oral Tablet [Tazko] Box of 98","OMOP4778415","RxNorm Extension","RX"
36790175,"Felodipine 5 MG / Ramipril 5 MG Extended Release Oral Tablet [Tazko] Box of 28 by Sanofi","OMOP4778416","RxNorm Extension","RX"
36790176,"Felodipine 5 MG / Ramipril 5 MG Extended Release Oral Tablet [Tazko] Box of 28","OMOP4778417","RxNorm Extension","RX"
36790177,"Felodipine 5 MG / Ramipril 5 MG Extended Release Oral Tablet [Tazko]","OMOP4778418","RxNorm Extension","RX"
36790178,"Felodipine 5 MG / Ramipril 5 MG Extended Release Oral Tablet Box of 98","OMOP4778419","RxNorm Extension","RX"
36790179,"Felodipine / Ramipril Extended Release Oral Tablet [Tazko]","OMOP4778420","RxNorm Extension","RX"
37592001,"Lisinopril Puren","OMOP4781456","RxNorm Extension","RX"
37592773,"trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Tablet [Tarka] Box of 98 by Beragena","OMOP4782217","RxNorm Extension","RX"
37592919,"Enalapril 20 MG / lercanidipine 10 MG Oral Tablet Box of 28 by Aliud","OMOP4782360","RxNorm Extension","RX"
37592920,"Enalapril 10 MG / lercanidipine 10 MG Oral Tablet Box of 28 by Recordati","OMOP4782361","RxNorm Extension","RX"
37592921,"Enalapril 10 MG / lercanidipine 10 MG Oral Tablet Box of 50 by Aliud","OMOP4782362","RxNorm Extension","RX"
37593439,"Lisinopril Oral Tablet [Lisinopril Puren]","OMOP4782876","RxNorm Extension","RX"
37593440,"Lisinopril 20 MG [Lisinopril Puren]","OMOP4782877","RxNorm Extension","RX"
37593441,"Lisinopril 20 MG Oral Tablet [Lisinopril Puren]","OMOP4782878","RxNorm Extension","RX"
37593442,"Lisinopril 20 MG Oral Tablet [Lisinopril Puren] by Puren","OMOP4782879","RxNorm Extension","RX"
37593443,"Lisinopril 10 MG [Lisinopril Puren]","OMOP4782880","RxNorm Extension","RX"
37593444,"Lisinopril 10 MG Oral Tablet [Lisinopril Puren]","OMOP4782881","RxNorm Extension","RX"
37593445,"Lisinopril 10 MG Oral Tablet [Lisinopril Puren] by Puren","OMOP4782882","RxNorm Extension","RX"
35129381,"trandolapril 0.5 MG Oral Tablet by Towa","OMOP4786648","RxNorm Extension","RX"
35129464,"benazepril 5 MG Oral Tablet by Sawai Seiyaku","OMOP4786731","RxNorm Extension","RX"
35129514,"benazepril 2.5 MG Oral Tablet by Tatsumi Kagaku","OMOP4786780","RxNorm Extension","RX"
35129766,"Captopril 12.5 MG Oral Tablet [Ktplon]","OMOP4787028","RxNorm Extension","RX"
35130063,"quinapril Oral Tablet [Conan]","OMOP4787322","RxNorm Extension","RX"
35130226,"Enalapril 5 MG Oral Tablet by Nissin","OMOP4787483","RxNorm Extension","RX"
35130296,"Captopril 0.05 MG/MG [Captoril]","OMOP4787551","RxNorm Extension","RX"
35130332,"Lisinopril 20 MG Oral Tablet by Towa","OMOP4787586","RxNorm Extension","RX"
35130465,"Captopril 25 MG Oral Tablet [Dowpril]","OMOP4787717","RxNorm Extension","RX"
35130818,"Enalapril 10 MG [Spaciol]","OMOP4788066","RxNorm Extension","RX"
35130825,"Lisinopril 20 MG Oral Tablet by Sawai Seiyaku","OMOP4788073","RxNorm Extension","RX"
35130836,"Lisinopril 10 MG Oral Tablet by Teva Takeda","OMOP4788084","RxNorm Extension","RX"
35130853,"Captopril Oral Tablet [Captoril]","OMOP4788100","RxNorm Extension","RX"
35131112,"benazepril 2.5 MG [Cibacen]","OMOP4788357","RxNorm Extension","RX"
35131234,"Enalapril 10 MG Oral Tablet [Spaciol]","OMOP4788478","RxNorm Extension","RX"
35131431,"Enalapril 5 MG Oral Tablet by Sawai Seiyaku","OMOP4788673","RxNorm Extension","RX"
35131521,"Captopril 12.5 MG [Captoril]","OMOP4788760","RxNorm Extension","RX"
35131628,"benazepril 2.5 MG Oral Tablet [Cibacen]","OMOP4788864","RxNorm Extension","RX"
35131647,"Captopril Oral Granules [Captoril]","OMOP4788883","RxNorm Extension","RX"
35131674,"quinapril 20 MG [Conan]","OMOP4788909","RxNorm Extension","RX"
35131757,"Captopril 12.5 MG [Kapuseal]","OMOP4788992","RxNorm Extension","RX"
35131966,"1000 MG Enalapril 0.01 MG/MG Oral Granules","OMOP4789199","RxNorm Extension","RX"
35132231,"1000 MG Captopril 0.05 MG/MG Oral Granules by Nichi-Iko","OMOP4789458","RxNorm Extension","RX"
35132324,"Enalapril 10 MG [Pharpril]","OMOP4789550","RxNorm Extension","RX"
35132584,"Enalapril 2.5 MG Oral Tablet by Towa","OMOP4789809","RxNorm Extension","RX"
35132724,"Lisinopril 20 MG Oral Tablet by Teva Takeda","OMOP4789945","RxNorm Extension","RX"
35132770,"Enalapril 5 MG Oral Tablet by Nichi-Iko","OMOP4789990","RxNorm Extension","RX"
35132891,"Lisinopril 10 MG Oral Tablet by Ohara","OMOP4790110","RxNorm Extension","RX"
35132901,"Captopril 12.5 MG Oral Tablet [Dowpril]","OMOP4790120","RxNorm Extension","RX"
35132909,"trandolapril 1 MG [Preran]","OMOP4790128","RxNorm Extension","RX"
35132942,"Enalapril 5 MG Oral Tablet by Teva Takeda","OMOP4790161","RxNorm Extension","RX"
35132991,"Enalapril 5 MG [Renivace]","OMOP4790209","RxNorm Extension","RX"
35133113,"Enalapril 5 MG Oral Tablet by Choseido","OMOP4790329","RxNorm Extension","RX"
35133219,"Enalapril 5 MG Oral Tablet by Medisa Shinyaku","OMOP4790430","RxNorm Extension","RX"
35133398,"Enalapril 10 MG Oral Tablet by Towa","OMOP4790607","RxNorm Extension","RX"
35133443,"Lisinopril 10 MG Oral Tablet by Nichi-Iko","OMOP4790652","RxNorm Extension","RX"
35133585,"Enalapril 5 MG Oral Tablet [Pharpril]","OMOP4790792","RxNorm Extension","RX"
35133895,"Enalapril 10 MG Oral Tablet by Ohara","OMOP4791101","RxNorm Extension","RX"
35134146,"Perindopril 4 MG Oral Tablet by Towa","OMOP4791348","RxNorm Extension","RX"
35134340,"trandolapril 1 MG Oral Tablet [Odric]","OMOP4791543","RxNorm Extension","RX"
35134376,"Enalapril 2.5 MG [Spaciol]","OMOP4791579","RxNorm Extension","RX"
35134662,"Enalapril 5 MG Oral Tablet [Enalart]","OMOP4791865","RxNorm Extension","RX"
35134696,"Enalapril Oral Tablet [Renivace]","OMOP4791899","RxNorm Extension","RX"
35134735,"Captopril Oral Tablet [Dowpril]","OMOP4791936","RxNorm Extension","RX"
35134843,"Enalapril 10 MG Oral Tablet [Selis]","OMOP4792041","RxNorm Extension","RX"
35135004,"Captopril 12.5 MG [Dowpril]","OMOP4792203","RxNorm Extension","RX"
35135041,"Enalapril 10 MG [Enalart]","OMOP4792240","RxNorm Extension","RX"
35135164,"Lisinopril 10 MG [Longes]","OMOP4792362","RxNorm Extension","RX"
35135167,"1010 MG Enalapril 0.01 MG/MG Oral Granules","OMOP4792365","RxNorm Extension","RX"
35135173,"Enalapril Oral Granules","OMOP4792371","RxNorm Extension","RX"
35135220,"Captopril 25 MG Oral Tablet [Captoruna]","OMOP4792417","RxNorm Extension","RX"
35135280,"Enalapril 2.5 MG Oral Tablet by Elmed Eisai","OMOP4792475","RxNorm Extension","RX"
35135388,"Enalapril 10 MG Oral Tablet by Janssen","OMOP4792580","RxNorm Extension","RX"
35135592,"Captopril 25 MG [Kapuseal]","OMOP4792781","RxNorm Extension","RX"
35136056,"Captopril 0.05 MG/MG Oral Granules","OMOP4793240","RxNorm Extension","RX"
35136119,"Enalapril 2.5 MG Oral Tablet [Renivace]","OMOP4793302","RxNorm Extension","RX"
35136277,"trandolapril 1 MG Oral Tablet [Preran]","OMOP4793458","RxNorm Extension","RX"
35136289,"Enalapril 10 MG Oral Tablet by Nihon","OMOP4793470","RxNorm Extension","RX"
35136345,"Lisinopril Oral Tablet [Longes]","OMOP4793524","RxNorm Extension","RX"
35136398,"Lisinopril 5 MG Oral Tablet [Longes]","OMOP4793576","RxNorm Extension","RX"
35136620,"1000 MG Captopril 0.05 MG/MG Oral Granules","OMOP4793797","RxNorm Extension","RX"
35134558,"trandolapril 0.5 MG [Preran]","OMOP4794188","RxNorm Extension","RX"
35137099,"quinapril 10 MG [Conan]","OMOP4794275","RxNorm Extension","RX"
35137186,"Enalapril 5 MG Oral Tablet by Pfizer","OMOP4794362","RxNorm Extension","RX"
35138244,"Captopril Oral Tablet [Kapuseal]","OMOP4795406","RxNorm Extension","RX"
35138531,"Enalapril 5 MG Oral Tablet by Ohara","OMOP4795691","RxNorm Extension","RX"
35139032,"Captopril Extended Release Oral Capsule","OMOP4796189","RxNorm Extension","RX"
35139121,"Enalapril 0.01 MG/MG Oral Granules [Enalart]","OMOP4796278","RxNorm Extension","RX"
35139561,"Captopril Oral Tablet [Captoruna]","OMOP4796715","RxNorm Extension","RX"
35139594,"Lisinopril 10 MG Oral Tablet [Longes]","OMOP4796748","RxNorm Extension","RX"
35140059,"Enalapril 10 MG Oral Tablet by Nichi-Iko","OMOP4797207","RxNorm Extension","RX"
35140107,"Captopril 12.5 MG Oral Tablet [Kapuseal]","OMOP4797254","RxNorm Extension","RX"
35140139,"Enalapril 10 MG Oral Tablet by Choseido","OMOP4797285","RxNorm Extension","RX"
35140272,"benazepril 10 MG Oral Tablet by Tatsumi Kagaku","OMOP4797416","RxNorm Extension","RX"
35140461,"Enalapril 2.5 MG Oral Tablet by Nihon","OMOP4797600","RxNorm Extension","RX"
43204476,"trandolapril / Verapamil Extended Release Oral Tablet [TARKA L]","OMOP479796","RxNorm Extension","RX"
43138490,"trandolapril / Verapamil Extended Release Oral Tablet [TARKA LP]","OMOP479797","RxNorm Extension","RX"
43149396,"trandolapril 2 MG / Verapamil 240 MG [TARKA LP]","OMOP479798","RxNorm Extension","RX"
35140849,"Enalapril 5 MG [Enalart]","OMOP4797984","RxNorm Extension","RX"
43160618,"trandolapril 2 MG / Verapamil 240 MG Extended Release Oral Tablet Box of 30","OMOP479800","RxNorm Extension","RX"
43204477,"trandolapril 2 MG / Verapamil 240 MG Extended Release Oral Tablet Box of 90","OMOP479801","RxNorm Extension","RX"
43171539,"trandolapril 2 MG / Verapamil 240 MG Extended Release Oral Tablet [TARKA LP]","OMOP479802","RxNorm Extension","RX"
43149397,"trandolapril 2 MG / Verapamil 240 MG Extended Release Oral Tablet [TARKA LP] Box of 30","OMOP479803","RxNorm Extension","RX"
43171540,"trandolapril 2 MG / Verapamil 240 MG Extended Release Oral Tablet [TARKA LP] Box of 30 by Mylan","OMOP479804","RxNorm Extension","RX"
43182528,"trandolapril 2 MG / Verapamil 240 MG Extended Release Oral Tablet [TARKA LP] Box of 90","OMOP479805","RxNorm Extension","RX"
43215373,"trandolapril 2 MG / Verapamil 240 MG Extended Release Oral Tablet [TARKA LP] Box of 90 by Mylan","OMOP479806","RxNorm Extension","RX"
35140927,"trandolapril 1 MG [Odric]","OMOP4798061","RxNorm Extension","RX"
43171541,"trandolapril 2 MG / Verapamil 180 MG [TARKA L]","OMOP479807","RxNorm Extension","RX"
43160619,"trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Tablet Box of 28","OMOP479809","RxNorm Extension","RX"
43138491,"trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Tablet Box of 30","OMOP479810","RxNorm Extension","RX"
43215374,"trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Tablet Box of 84","OMOP479811","RxNorm Extension","RX"
43149398,"trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Tablet Box of 90","OMOP479812","RxNorm Extension","RX"
43160620,"trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Tablet [TARKA L]","OMOP479813","RxNorm Extension","RX"
43193483,"trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Tablet [TARKA L] Box of 28","OMOP479814","RxNorm Extension","RX"
43204478,"trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Tablet [TARKA L] Box of 28 by Mylan","OMOP479815","RxNorm Extension","RX"
43149399,"trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Tablet [TARKA L] Box of 30","OMOP479816","RxNorm Extension","RX"
43193484,"trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Tablet [TARKA L] Box of 30 by Mylan","OMOP479817","RxNorm Extension","RX"
43215375,"trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Tablet [TARKA L] Box of 84","OMOP479818","RxNorm Extension","RX"
43182529,"trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Tablet [TARKA L] Box of 84 by Mylan","OMOP479820","RxNorm Extension","RX"
43138492,"trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Tablet [TARKA L] Box of 90","OMOP479821","RxNorm Extension","RX"
43171542,"trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Tablet [TARKA L] Box of 90 by Mylan","OMOP479822","RxNorm Extension","RX"
43149400,"trandolapril 4 MG / Verapamil 240 MG [TARKA LP]","OMOP479823","RxNorm Extension","RX"
35141107,"Captopril 18.8 MG","OMOP4798237","RxNorm Extension","RX"
43204479,"trandolapril 4 MG / Verapamil 240 MG Extended Release Oral Tablet Box of 30","OMOP479824","RxNorm Extension","RX"
43182530,"trandolapril 4 MG / Verapamil 240 MG Extended Release Oral Tablet Box of 90","OMOP479825","RxNorm Extension","RX"
