std_concept_id,std_concept_name,std_concept_code,std_vocabulary_id,ancestor_concept_id,ancestor_concept_name
36562610,"Epithelioma, malignant of pancreatic duct",8011/3-C25.3,ICDO3,192963,Disorder of pancreas
36562544,"Burkitt lymphoma, NOS, of other specified parts of pancreas",9687/3-C25.7,ICDO3,192963,Disorder of pancreas
36562525,"Malignant lymphoma, NOS, of head of pancreas",9590/3-C25.0,ICDO3,192963,Disorder of pancreas
36562518,Pseudosarcomatous carcinoma of pancreatic duct,8033/3-C25.3,ICDO3,192963,Disorder of pancreas
36562513,Systemic EBV positive T-cell lymphoproliferative disease of childhood of other specified parts of pancreas,9724/3-C25.7,ICDO3,192963,Disorder of pancreas
36562508,"Follicular lymphoma, grade 1 of ampulla of Vater",9695/3-C24.1,ICDO3,192963,Disorder of pancreas
36562452,"Follicular lymphoma, NOS, of pancreas, NOS",9690/3-C25.9,ICDO3,192963,Disorder of pancreas
36562424,Mucoepidermoid carcinoma of overlapping lesion of pancreas,8430/3-C25.8,ICDO3,192963,Disorder of pancreas
36562416,Giant cell carcinoma of other specified parts of pancreas,8031/3-C25.7,ICDO3,192963,Disorder of pancreas
36562373,"Squamous cell carcinoma, NOS, of other specified parts of pancreas",8070/3-C25.7,ICDO3,192963,Disorder of pancreas
36562363,"Hodgkin lymphoma, nodular sclerosis, NOS, of overlapping lesion of pancreas",9663/3-C25.8,ICDO3,192963,Disorder of pancreas
36562350,"Verrucous carcinoma, NOS, of tail of pancreas",8051/3-C25.2,ICDO3,192963,Disorder of pancreas
36562311,"Malignant lymphoma, non-Hodgkin, NOS, of islets of Langerhans",9591/3-C25.4,ICDO3,192963,Disorder of pancreas
36562277,"Hodgkin lymphoma, lymphocyte depletion, reticular of head of pancreas",9655/3-C25.0,ICDO3,192963,Disorder of pancreas
36562260,Adenocarcinoma in tubulovillous adenoma of other specified parts of pancreas,8263/3-C25.7,ICDO3,192963,Disorder of pancreas
36562212,Angioimmunoblastic T-cell lymphoma of tail of pancreas,9705/3-C25.2,ICDO3,192963,Disorder of pancreas
36562198,"Papillary carcinoma, NOS, of other specified parts of pancreas",8050/3-C25.7,ICDO3,192963,Disorder of pancreas
36562185,"Medullary carcinoma, NOS, of other specified parts of pancreas",8510/3-C25.7,ICDO3,192963,Disorder of pancreas
36562145,ALK positive large B-cell lymphoma of body of pancreas,9737/3-C25.1,ICDO3,192963,Disorder of pancreas
36562075,Encapsulated papillary carcinoma of body of pancreas,8504/2-C25.1,ICDO3,192963,Disorder of pancreas
36562065,"Marginal zone B-cell lymphoma, NOS, of head of pancreas",9699/3-C25.0,ICDO3,192963,Disorder of pancreas
36561992,"Leiomyosarcoma, NOS, of ampulla of Vater",8890/3-C24.1,ICDO3,192963,Disorder of pancreas
36561970,"Follicular lymphoma, grade 3 of body of pancreas",9698/3-C25.1,ICDO3,192963,Disorder of pancreas
36561956,Adenocarcinoma in situ in villous adenoma of islets of Langerhans,8261/2-C25.4,ICDO3,192963,Disorder of pancreas
36561945,Malignant mastocytosis of ampulla of Vater,9741/3-C24.1,ICDO3,192963,Disorder of pancreas
36561942,"Follicular lymphoma, grade 2 of head of pancreas",9691/3-C25.0,ICDO3,192963,Disorder of pancreas
36561920,"Squamous cell carcinoma in situ, NOS, of head of pancreas",8070/2-C25.0,ICDO3,192963,Disorder of pancreas
36561813,Adenocarcinoma in adenomatous polyp of other specified parts of pancreas,8210/3-C25.7,ICDO3,192963,Disorder of pancreas
36561765,Gangliocytic paraganglioma of ampulla of Vater,8683/0-C24.1,ICDO3,192963,Disorder of pancreas
36561726,"Mucinous cystic neoplasm with high grade dysplasia of pancreas, NOS",8470/2-C25.9,ICDO3,192963,Disorder of pancreas
36561691,"Malignant lymphoma, NOS, of pancreatic duct",9590/3-C25.3,ICDO3,192963,Disorder of pancreas
36561682,Adenocarcinoma with spindle cell metaplasia of pancreatic duct,8572/3-C25.3,ICDO3,192963,Disorder of pancreas
36561639,"Serous carcinoma, NOS, of body of pancreas",8441/3-C25.1,ICDO3,192963,Disorder of pancreas
36561600,Malignant mastocytosis of pancreatic duct,9741/3-C25.3,ICDO3,192963,Disorder of pancreas
36561594,"Mucinous cystadenoma, NOS, of head of pancreas",8470/0-C25.0,ICDO3,192963,Disorder of pancreas
36561588,Tubular adenocarcinoma of body of pancreas,8211/3-C25.1,ICDO3,192963,Disorder of pancreas
36561577,"Adenocarcinoma with apocrine metaplasia of pancreas, NOS",8573/3-C25.9,ICDO3,192963,Disorder of pancreas
36561572,"Lipoma, NOS, of tail of pancreas",8850/0-C25.2,ICDO3,192963,Disorder of pancreas
36561541,"Basal cell adenocarcinoma of pancreas, NOS",8147/3-C25.9,ICDO3,192963,Disorder of pancreas
36561538,Mast cell sarcoma of pancreatic duct,9740/3-C25.3,ICDO3,192963,Disorder of pancreas
36561528,"Myeloproliferative neoplasm, unclassifiable of pancreas, NOS",9975/3-C25.9,ICDO3,192963,Disorder of pancreas
36561498,Intraductal papillary mucinous neoplasm with high grade dysplasia of body of pancreas,8453/2-C25.1,ICDO3,192963,Disorder of pancreas
44503157,Signet ring cell carcinoma of tail of pancreas,8490/3-C25.2,ICDO3,192963,Disorder of pancreas
44503143,Scirrhous adenocarcinoma of body of pancreas,8141/3-C25.1,ICDO3,192963,Disorder of pancreas
44503092,Mucin-producing adenocarcinoma of head of pancreas,8481/3-C25.0,ICDO3,192963,Disorder of pancreas
44503029,"Infiltrating duct carcinoma, NOS, of tail of pancreas",8500/3-C25.2,ICDO3,192963,Disorder of pancreas
44503023,Intraductal papillary mucinous neoplasm with high grade dysplasia of head of pancreas,8453/2-C25.0,ICDO3,192963,Disorder of pancreas
44502960,Adenosquamous carcinoma of tail of pancreas,8560/3-C25.2,ICDO3,192963,Disorder of pancreas
44502941,Adenocarcinoma with mixed subtypes of head of pancreas,8255/3-C25.0,ICDO3,192963,Disorder of pancreas
44502899,"Ewing sarcoma of pancreas, NOS",9364/3-C25.9,ICDO3,192963,Disorder of pancreas
44502872,Adenocarcinoma in situ in villous adenoma of ampulla of Vater,8261/2-C24.1,ICDO3,192963,Disorder of pancreas
44502822,"Papillary adenocarcinoma, NOS, of head of pancreas",8260/3-C25.0,ICDO3,192963,Disorder of pancreas
44502780,"Infiltrating duct carcinoma, NOS, of pancreas, NOS",8500/3-C25.9,ICDO3,192963,Disorder of pancreas
44502777,"Clear cell adenocarcinoma, NOS, of head of pancreas",8310/3-C25.0,ICDO3,192963,Disorder of pancreas
44502774,"Neuroendocrine tumor, grade 2 of pancreas, NOS",8249/3-C25.9,ICDO3,192963,Disorder of pancreas
44502767,"Non-small cell carcinoma of pancreas, NOS",8046/3-C25.9,ICDO3,192963,Disorder of pancreas
44502763,Large cell neuroendocrine carcinoma of ampulla of Vater,8013/3-C24.1,ICDO3,192963,Disorder of pancreas
44502710,"Signet ring cell carcinoma of pancreas, NOS",8490/3-C25.9,ICDO3,192963,Disorder of pancreas
44502708,Mucinous adenocarcinoma of other specified parts of pancreas,8480/3-C25.7,ICDO3,192963,Disorder of pancreas
44502702,Adenocarcinoma with mixed subtypes of ampulla of Vater,8255/3-C24.1,ICDO3,192963,Disorder of pancreas
44502669,"Follicular lymphoma, grade 1 of pancreas, NOS",9695/3-C25.9,ICDO3,192963,Disorder of pancreas
44502650,"Carcinosarcoma, NOS, of head of pancreas",8980/3-C25.0,ICDO3,192963,Disorder of pancreas
44502636,Adenocarcinoma with neuroendocrine differentiation of ampulla of Vater,8574/3-C24.1,ICDO3,192963,Disorder of pancreas
44502569,"Carcinoma, anaplastic, NOS, of tail of pancreas",8021/3-C25.2,ICDO3,192963,Disorder of pancreas
44502545,Signet ring cell carcinoma of ampulla of Vater,8490/3-C24.1,ICDO3,192963,Disorder of pancreas
44502538,Mixed cell adenocarcinoma of head of pancreas,8323/3-C25.0,ICDO3,192963,Disorder of pancreas
44502536,Adenocarcinoma in villous adenoma of ampulla of Vater,8261/3-C24.1,ICDO3,192963,Disorder of pancreas
44502530,"Neuroendocrine carcinoma, NOS, of body of pancreas",8246/3-C25.1,ICDO3,192963,Disorder of pancreas
44502511,Non-small cell carcinoma of head of pancreas,8046/3-C25.0,ICDO3,192963,Disorder of pancreas
44502465,Goblet cell carcinoid of head of pancreas,8243/3-C25.0,ICDO3,192963,Disorder of pancreas
44502406,"Carcinosarcoma, NOS, of pancreas, NOS",8980/3-C25.9,ICDO3,192963,Disorder of pancreas
44502375,"Papillary carcinoma in situ, NOS, of head of pancreas",8050/2-C25.0,ICDO3,192963,Disorder of pancreas
44502335,"Papillary adenocarcinoma, NOS, of ampulla of Vater",8260/3-C24.1,ICDO3,192963,Disorder of pancreas
44502292,"Paraganglioma, NOS, of islets of Langerhans",8680/3-C25.4,ICDO3,192963,Disorder of pancreas
44502279,"Neuroendocrine tumor, grade 2 of tail of pancreas",8249/3-C25.2,ICDO3,192963,Disorder of pancreas
44502278,"Neuroendocrine tumor, grade 2 of ampulla of Vater",8249/3-C24.1,ICDO3,192963,Disorder of pancreas
44502241,Signet ring cell carcinoma of pancreatic duct,8490/3-C25.3,ICDO3,192963,Disorder of pancreas
44502234,"Clear cell adenocarcinoma, NOS, of tail of pancreas",8310/3-C25.2,ICDO3,192963,Disorder of pancreas
44502222,"Adenocarcinoma in situ, NOS, of ampulla of Vater",8140/2-C24.1,ICDO3,192963,Disorder of pancreas
44502214,Pleomorphic carcinoma of head of pancreas,8022/3-C25.0,ICDO3,192963,Disorder of pancreas
44502202,"Diffuse large B-cell lymphoma, NOS, of head of pancreas",9680/3-C25.0,ICDO3,192963,Disorder of pancreas
44502172,"Pancreatic neuroendocrine tumor, nonfunctioning of pancreas, NOS",8150/3-C25.9,ICDO3,192963,Disorder of pancreas
44502113,"Infiltrating duct carcinoma, NOS, of pancreatic duct",8500/3-C25.3,ICDO3,192963,Disorder of pancreas
44502097,"Pancreatic neuroendocrine tumor, nonfunctioning of islets of Langerhans",8150/3-C25.4,ICDO3,192963,Disorder of pancreas
44502095,"Adenocarcinoma, intestinal type of ampulla of Vater",8144/3-C24.1,ICDO3,192963,Disorder of pancreas
44502073,"Plasmacytoma, extramedullary of body of pancreas",9734/3-C25.1,ICDO3,192963,Disorder of pancreas
44502031,Mucin-producing adenocarcinoma of body of pancreas,8481/3-C25.1,ICDO3,192963,Disorder of pancreas
44502017,Perihilar cholangiocarcinoma of head of pancreas,8162/3-C25.0,ICDO3,192963,Disorder of pancreas
44502016,Glucagonoma of islets of Langerhans,8152/3-C25.4,ICDO3,192963,Disorder of pancreas
44501981,Pancreatoblastoma of head of pancreas,8971/3-C25.0,ICDO3,192963,Disorder of pancreas
44501959,Acinar cell carcinoma of other specified parts of pancreas,8550/3-C25.7,ICDO3,192963,Disorder of pancreas
44501951,Mucinous adenocarcinoma of ampulla of Vater,8480/3-C24.1,ICDO3,192963,Disorder of pancreas
44501913,"Malignant lymphoma, non-Hodgkin, NOS, of pancreas, NOS",9591/3-C25.9,ICDO3,192963,Disorder of pancreas
44501853,Mucinous adenocarcinoma of head of pancreas,8480/3-C25.0,ICDO3,192963,Disorder of pancreas
44501766,"Spindle cell carcinoma, NOS, of head of pancreas",8032/3-C25.0,ICDO3,192963,Disorder of pancreas
44501759,"Follicular lymphoma, NOS, of tail of pancreas",9690/3-C25.2,ICDO3,192963,Disorder of pancreas
44501756,"Diffuse large B-cell lymphoma, NOS, of tail of pancreas",9680/3-C25.2,ICDO3,192963,Disorder of pancreas
44501727,"Neuroendocrine tumor, grade 2 of head of pancreas",8249/3-C25.0,ICDO3,192963,Disorder of pancreas
44501725,"Neuroendocrine carcinoma, NOS, of other specified parts of pancreas",8246/3-C25.7,ICDO3,192963,Disorder of pancreas
44501723,"Neuroendocrine tumor, NOS, of body of pancreas",8240/3-C25.1,ICDO3,192963,Disorder of pancreas
44501714,"Pancreatic neuroendocrine tumor, nonfunctioning of body of pancreas",8150/3-C25.1,ICDO3,192963,Disorder of pancreas
44501700,"Pleomorphic carcinoma of pancreas, NOS",8022/3-C25.9,ICDO3,192963,Disorder of pancreas
44501651,Signet ring cell carcinoma of head of pancreas,8490/3-C25.0,ICDO3,192963,Disorder of pancreas
44501650,"Mucin-producing adenocarcinoma of pancreas, NOS",8481/3-C25.9,ICDO3,192963,Disorder of pancreas
44501640,Adenocarcinoma in tubulovillous adenoma of ampulla of Vater,8263/3-C24.1,ICDO3,192963,Disorder of pancreas
44501635,Adenocarcinoma in adenomatous polyp of ampulla of Vater,8210/3-C24.1,ICDO3,192963,Disorder of pancreas
44501631,Gastrinoma of head of pancreas,8153/3-C25.0,ICDO3,192963,Disorder of pancreas
44501586,Adenocarcinoma with neuroendocrine differentiation of body of pancreas,8574/3-C25.1,ICDO3,192963,Disorder of pancreas
44501581,"Infiltrating duct carcinoma, NOS, of ampulla of Vater",8500/3-C24.1,ICDO3,192963,Disorder of pancreas
44501577,Intraductal papillary mucinous neoplasm with high grade dysplasia of pancreatic duct,8453/2-C25.3,ICDO3,192963,Disorder of pancreas
44501549,"Burkitt lymphoma, NOS, of pancreas, NOS",9687/3-C25.9,ICDO3,192963,Disorder of pancreas
44501527,Solid pseudopapillary neoplasm of pancreas of tail of pancreas,8452/3-C25.2,ICDO3,192963,Disorder of pancreas
44501512,"Squamous cell carcinoma, NOS, of pancreas, NOS",8070/3-C25.9,ICDO3,192963,Disorder of pancreas
44501505,"Carcinoma, NOS, of other specified parts of pancreas",8010/3-C25.7,ICDO3,192963,Disorder of pancreas
44501467,Pleomorphic carcinoma of tail of pancreas,8022/3-C25.2,ICDO3,192963,Disorder of pancreas
44501445,Signet ring cell carcinoma of body of pancreas,8490/3-C25.1,ICDO3,192963,Disorder of pancreas
44501342,"Glucagonoma of pancreas, NOS",8152/3-C25.9,ICDO3,192963,Disorder of pancreas
44501149,Mucin-producing adenocarcinoma of ampulla of Vater,8481/3-C24.1,ICDO3,192963,Disorder of pancreas
44501087,Intraductal papillary mucinous neoplasm with an associated invasive carcinoma of head of pancreas,8453/3-C25.0,ICDO3,192963,Disorder of pancreas
44501082,"Adenocarcinoma with mixed subtypes of pancreas, NOS",8255/3-C25.9,ICDO3,192963,Disorder of pancreas
44500916,"Carcinoma, NOS, of pancreatic duct",8010/3-C25.3,ICDO3,192963,Disorder of pancreas
44500891,"Gastrointestinal stromal tumor of pancreas, NOS",8936/3-C25.9,ICDO3,192963,Disorder of pancreas
44500886,"Spindle cell sarcoma of pancreas, NOS",8801/3-C25.9,ICDO3,192963,Disorder of pancreas
44500872,"Adenocarcinoma, NOS, of other specified parts of pancreas",8140/3-C25.7,ICDO3,192963,Disorder of pancreas
44500864,"Neuroendocrine tumor, NOS, of other specified parts of pancreas",8240/3-C25.7,ICDO3,192963,Disorder of pancreas
44500847,"Squamous cell carcinoma, NOS, of head of pancreas",8070/3-C25.0,ICDO3,192963,Disorder of pancreas
44500798,"Mucinous cystadenocarcinoma, NOS, of tail of pancreas",8470/3-C25.2,ICDO3,192963,Disorder of pancreas
44500791,"Papillary adenocarcinoma, NOS, of body of pancreas",8260/3-C25.1,ICDO3,192963,Disorder of pancreas
44500727,"Neuroendocrine carcinoma, NOS, of tail of pancreas",8246/3-C25.2,ICDO3,192963,Disorder of pancreas
44500711,"Small cell carcinoma, NOS, of head of pancreas",8041/3-C25.0,ICDO3,192963,Disorder of pancreas
44500651,"Mucinous cystadenocarcinoma, NOS, of body of pancreas",8470/3-C25.1,ICDO3,192963,Disorder of pancreas
44500622,"Malignant lymphoma, NOS, of pancreas, NOS",9590/3-C25.9,ICDO3,192963,Disorder of pancreas
44500593,"Neuroendocrine tumor, NOS, of pancreas, NOS",8240/3-C25.9,ICDO3,192963,Disorder of pancreas
44500463,Acinar cell carcinoma of head of pancreas,8550/3-C25.0,ICDO3,192963,Disorder of pancreas
44500460,"Infiltrating duct carcinoma, NOS, of head of pancreas",8500/3-C25.0,ICDO3,192963,Disorder of pancreas
44500418,"Infiltrating duct carcinoma, NOS, of body of pancreas",8500/3-C25.1,ICDO3,192963,Disorder of pancreas
44500409,Cholangiocarcinoma of ampulla of Vater,8160/3-C24.1,ICDO3,192963,Disorder of pancreas
44500345,"Squamous cell carcinoma, NOS, of body of pancreas",8070/3-C25.1,ICDO3,192963,Disorder of pancreas
44500338,Pseudosarcomatous carcinoma of head of pancreas,8033/3-C25.0,ICDO3,192963,Disorder of pancreas
44500260,"Paraganglioma, NOS, of pancreas, NOS",8680/3-C25.9,ICDO3,192963,Disorder of pancreas
44500249,Mixed adenoneuroendocrine carcinoma of body of pancreas,8244/3-C25.1,ICDO3,192963,Disorder of pancreas
44500200,"Mucinous cystadenocarcinoma, NOS, of head of pancreas",8470/3-C25.0,ICDO3,192963,Disorder of pancreas
44500186,"Small cell carcinoma, NOS, of body of pancreas",8041/3-C25.1,ICDO3,192963,Disorder of pancreas
44500145,Mucinous adenocarcinoma of body of pancreas,8480/3-C25.1,ICDO3,192963,Disorder of pancreas
44500116,Pleomorphic carcinoma of body of pancreas,8022/3-C25.1,ICDO3,192963,Disorder of pancreas
44500078,Infiltrating duct mixed with other types of carcinoma of head of pancreas,8523/3-C25.0,ICDO3,192963,Disorder of pancreas
44500076,"Infiltrating duct carcinoma, NOS, of other specified parts of pancreas",8500/3-C25.7,ICDO3,192963,Disorder of pancreas
44500075,"Intraductal carcinoma, noninfiltrating, NOS, of head of pancreas",8500/2-C25.0,ICDO3,192963,Disorder of pancreas
44500064,"Neuroendocrine carcinoma, NOS, of islets of Langerhans",8246/3-C25.4,ICDO3,192963,Disorder of pancreas
44500062,"Neuroendocrine tumor, NOS, of ampulla of Vater",8240/3-C24.1,ICDO3,192963,Disorder of pancreas
44500046,"Neoplasm, malignant of other specified parts of pancreas",8000/3-C25.7,ICDO3,192963,Disorder of pancreas
44500038,Noninfiltrating intraductal papillary adenocarcinoma of tail of pancreas,8503/2-C25.2,ICDO3,192963,Disorder of pancreas
44500034,"Mucinous adenocarcinoma of pancreas, NOS",8480/3-C25.9,ICDO3,192963,Disorder of pancreas
44500024,Adenocarcinoma with mixed subtypes of tail of pancreas,8255/3-C25.2,ICDO3,192963,Disorder of pancreas
44500022,"Neuroendocrine tumor, NOS, of tail of pancreas",8240/3-C25.2,ICDO3,192963,Disorder of pancreas
44500014,"Pancreatic neuroendocrine tumor, nonfunctioning of other specified parts of pancreas",8150/3-C25.7,ICDO3,192963,Disorder of pancreas
44500011,"Adenocarcinoma, NOS, of tail of pancreas",8140/3-C25.2,ICDO3,192963,Disorder of pancreas
44499999,Large cell neuroendocrine carcinoma of head of pancreas,8013/3-C25.0,ICDO3,192963,Disorder of pancreas
44499998,"Large cell carcinoma, NOS, of head of pancreas",8012/3-C25.0,ICDO3,192963,Disorder of pancreas
44499977,Adenosquamous carcinoma of head of pancreas,8560/3-C25.0,ICDO3,192963,Disorder of pancreas
44499965,Adenocarcinoma with mixed subtypes of body of pancreas,8255/3-C25.1,ICDO3,192963,Disorder of pancreas
44499885,"Pancreatic neuroendocrine tumor, nonfunctioning of tail of pancreas",8150/3-C25.2,ICDO3,192963,Disorder of pancreas
44499883,Scirrhous adenocarcinoma of tail of pancreas,8141/3-C25.2,ICDO3,192963,Disorder of pancreas
44499868,"Small cell carcinoma, NOS, of pancreas, NOS",8041/3-C25.9,ICDO3,192963,Disorder of pancreas
44499789,"Carcinoma, anaplastic, NOS, of head of pancreas",8021/3-C25.0,ICDO3,192963,Disorder of pancreas
44499783,"Follicular lymphoma, NOS, of head of pancreas",9690/3-C25.0,ICDO3,192963,Disorder of pancreas
44499755,Adenosquamous carcinoma of ampulla of Vater,8560/3-C24.1,ICDO3,192963,Disorder of pancreas
44499738,"Insulinoma, NOS, of islets of Langerhans",8151/3-C25.4,ICDO3,192963,Disorder of pancreas
44499652,Intraductal papillary adenocarcinoma with invasion of ampulla of Vater,8503/3-C24.1,ICDO3,192963,Disorder of pancreas
44499649,Mucin-producing adenocarcinoma of tail of pancreas,8481/3-C25.2,ICDO3,192963,Disorder of pancreas
44499646,"Cystadenocarcinoma, NOS, of head of pancreas",8440/3-C25.0,ICDO3,192963,Disorder of pancreas
44499637,"Insulinoma, NOS, of head of pancreas",8151/3-C25.0,ICDO3,192963,Disorder of pancreas
44499628,"Papillary carcinoma, NOS, of ampulla of Vater",8050/3-C24.1,ICDO3,192963,Disorder of pancreas
44499610,"Diffuse large B-cell lymphoma, NOS, of pancreas, NOS",9680/3-C25.9,ICDO3,192963,Disorder of pancreas
44499542,"Neuroendocrine carcinoma, NOS, of head of pancreas",8246/3-C25.0,ICDO3,192963,Disorder of pancreas
44499539,Adenocarcinoma in situ in adenomatous polyp of ampulla of Vater,8210/2-C24.1,ICDO3,192963,Disorder of pancreas
44499444,Mucinous adenocarcinoma of tail of pancreas,8480/3-C25.2,ICDO3,192963,Disorder of pancreas
44499437,"Neuroendocrine tumor, NOS, of head of pancreas",8240/3-C25.0,ICDO3,192963,Disorder of pancreas
44498951,"Pancreatic neuroendocrine tumor, nonfunctioning of head of pancreas",8150/3-C25.0,ICDO3,192963,Disorder of pancreas
43531483,Hemorrhage of pancreatic duct,609201007,SNOMED,192963,Disorder of pancreas
43021774,Intraductal papillary mucinous carcinoma in situ of pancreas,473419009,SNOMED,192963,Disorder of pancreas
43021773,Intraductal papillary mucinous adenoma of pancreas,473418001,SNOMED,192963,Disorder of pancreas
42872399,Primary adenocarcinoma of pancreas,1.651E+12,SNOMED,192963,Disorder of pancreas
42600386,Islet cell degeneration,4.5601E+13,SNOMED Veterinary,192963,Disorder of pancreas
42600139,Isletitis,4.2421E+13,SNOMED Veterinary,192963,Disorder of pancreas
42599235,Infectious pancreatic necrosis of fish,3.49161E+14,SNOMED Veterinary,192963,Disorder of pancreas
42595099,Pancreatic periductular fibrosis,2.97991E+14,SNOMED Veterinary,192963,Disorder of pancreas
42595098,Pancreatic ductular fibrosis,2.97981E+14,SNOMED Veterinary,192963,Disorder of pancreas
42536743,Primary malignant neuroendocrine neoplasm of pancreas,735735001,SNOMED,192963,Disorder of pancreas
42536567,Transient neonatal hypoglycemia due to hyperinsulinemia,735496003,SNOMED,192963,Disorder of pancreas
42514388,Neoplasm defined only by topography: Overlapping lesion of pancreas,NULL-C25.8,ICDO3,192963,Disorder of pancreas
42514387,Neoplasm defined only by topography: Other specified parts of pancreas,NULL-C25.7,ICDO3,192963,Disorder of pancreas
42512993,Mucinous cystic tumor with moderate dysplasia of overlapping lesion of pancreas,8470/1-C25.8,ICDO3,192963,Disorder of pancreas
42512990,"Myeloid sarcoma of pancreas, NOS",9930/3-C25.9,ICDO3,192963,Disorder of pancreas
42512965,"Rhabdomyosarcoma, NOS, of pancreas, NOS",8900/3-C25.9,ICDO3,192963,Disorder of pancreas
42512937,Mixed acinar-ductal carcinoma of overlapping lesion of pancreas,8552/3-C25.8,ICDO3,192963,Disorder of pancreas
42512915,Mixed acinar-ductal carcinoma of pancreatic duct,8552/3-C25.3,ICDO3,192963,Disorder of pancreas
42512910,"Neuroblastoma, NOS, of head of pancreas",9500/3-C25.0,ICDO3,192963,Disorder of pancreas
42512815,Mixed acinar-ductal carcinoma of body of pancreas,8552/3-C25.1,ICDO3,192963,Disorder of pancreas
42512776,Combined small cell carcinoma of head of pancreas,8045/3-C25.0,ICDO3,192963,Disorder of pancreas
42512697,Infiltrating duct mixed with other types of carcinoma of tail of pancreas,8523/3-C25.2,ICDO3,192963,Disorder of pancreas
42512624,Dedifferentiated liposarcoma of body of pancreas,8858/3-C25.1,ICDO3,192963,Disorder of pancreas
42512575,"Neuroblastoma, NOS, of overlapping lesion of pancreas",9500/3-C25.8,ICDO3,192963,Disorder of pancreas
42512470,"Dedifferentiated liposarcoma of pancreas, NOS",8858/3-C25.9,ICDO3,192963,Disorder of pancreas
42512460,Pleomorphic liposarcoma of tail of pancreas,8854/3-C25.2,ICDO3,192963,Disorder of pancreas
42512445,Malignant giant cell tumor of soft parts of head of pancreas,9251/3-C25.0,ICDO3,192963,Disorder of pancreas
42512402,"Medullary carcinoma, NOS, of ampulla of Vater",8510/3-C24.1,ICDO3,192963,Disorder of pancreas
42512319,Mixed acinar-ductal carcinoma of islets of Langerhans,8552/3-C25.4,ICDO3,192963,Disorder of pancreas
42512295,Basaloid squamous cell carcinoma of tail of pancreas,8083/3-C25.2,ICDO3,192963,Disorder of pancreas
42512190,"Mixed acinar-ductal carcinoma of pancreas, NOS",8552/3-C25.9,ICDO3,192963,Disorder of pancreas
42512126,Pancreatobiliary type carcinoma of ampulla of Vater,8163/3-C24.1,ICDO3,192963,Disorder of pancreas
42512113,"Paraganglioma, NOS, of head of pancreas",8680/3-C25.0,ICDO3,192963,Disorder of pancreas
42512071,Hemangiosarcoma of head of pancreas,9120/3-C25.0,ICDO3,192963,Disorder of pancreas
42512022,Mixed acinar-ductal carcinoma of tail of pancreas,8552/3-C25.2,ICDO3,192963,Disorder of pancreas
42512017,"Adenocarcinoma, intestinal type of head of pancreas",8144/3-C25.0,ICDO3,192963,Disorder of pancreas
42511794,"Fibrosarcoma, NOS, of tail of pancreas",8810/3-C25.2,ICDO3,192963,Disorder of pancreas
42511728,Mixed acinar-ductal carcinoma of other specified parts of pancreas,8552/3-C25.7,ICDO3,192963,Disorder of pancreas
42511677,Gastrointestinal stromal tumor of tail of pancreas,8936/3-C25.2,ICDO3,192963,Disorder of pancreas
42511664,Solid pseudopapillary tumor of ovary of tail of pancreas,8452/1-C25.2,ICDO3,192963,Disorder of pancreas
42511661,Mixed acinar-ductal carcinoma of head of pancreas,8552/3-C25.0,ICDO3,192963,Disorder of pancreas
42511653,Dedifferentiated liposarcoma of head of pancreas,8858/3-C25.0,ICDO3,192963,Disorder of pancreas
40490446,Autoimmune pancreatitis,448542008,SNOMED,192963,Disorder of pancreas
40490317,Leakage from pancreatic tail,446915006,SNOMED,192963,Disorder of pancreas
40487456,Traumatic injury of tail of pancreas,446392000,SNOMED,192963,Disorder of pancreas
40487455,Traumatic injury of head of pancreas,446391007,SNOMED,192963,Disorder of pancreas
40487453,Traumatic injury of body of pancreas,446390008,SNOMED,192963,Disorder of pancreas
40483827,Alcohol-induced pancreatitis,445507008,SNOMED,192963,Disorder of pancreas
37397460,Hyperinsulinism and hyperammonemia syndrome,718106009,SNOMED,192963,Disorder of pancreas
37397139,Hyperinsulinism due to deficiency of glucokinase,717182006,SNOMED,192963,Disorder of pancreas
37397034,Hyperinsulinism due to HNF4A deficiency,717048002,SNOMED,192963,Disorder of pancreas
37397032,Autosomal dominant hyperinsulinism due to SUR1 deficiency,717046003,SNOMED,192963,Disorder of pancreas
37397031,Autosomal dominant hyperinsulinism due to Kir6.2 deficiency,717045004,SNOMED,192963,Disorder of pancreas
37397030,Adult onset non-insulinoma persistent hyperinsulinemic hypoglycemia,717044000,SNOMED,192963,Disorder of pancreas
37396132,Exercise-induced hyperinsulinism,715830008,SNOMED,192963,Disorder of pancreas
37395837,Familial malignant neoplasm of pancreas,715414009,SNOMED,192963,Disorder of pancreas
37312396,Benign insulinoma,788390005,SNOMED,192963,Disorder of pancreas
37312345,Hyperinsulinemia due to malignant insulinoma,788491008,SNOMED,192963,Disorder of pancreas
37312344,Hyperinsulinemia due to benign insulinoma,788492001,SNOMED,192963,Disorder of pancreas
37311469,Pancreatic ductal adenocarcinoma,792907004,SNOMED,192963,Disorder of pancreas
37208259,Serous cystadenoma of pancreas,6.90761E+14,SNOMED,192963,Disorder of pancreas
37206235,Mucinous cystadenocarcinoma of pancreas,785879009,SNOMED,192963,Disorder of pancreas
37204852,Acinar cell carcinoma of pancreas,783771003,SNOMED,192963,Disorder of pancreas
37204850,Autosomal recessive hyperinsulinism due to Kir6.2 deficiency,783768006,SNOMED,192963,Disorder of pancreas
37204849,Autosomal recessive hyperinsulinism due to SUR1 deficiency,783767001,SNOMED,192963,Disorder of pancreas
