Concept Set ID,Name,Concept ID,Concept Code,Concept Name,Concept Class ID,Domain,Vocabulary
374,Cardiac Disorders,4091446,251094002,Sinus arrest with ventricular escape,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4171683,49710005,Sinus bradycardia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,317302,60423000,Sinus node dysfunction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4179790,50751005,Sinus pericranii,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4316879,95268002,Sinus venosus atrial septal defect,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4100874,253370004,Sinus venosus defect with overriding inferior vena cava,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4101030,253369000,Sinus venosus defect with overriding superior vena cava,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021573,461352007,Slit-like coronary artery orifice,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4088350,251161003,Slow ventricular response,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42600137,4.2301E+13,Small heart,Clinical Finding,Condition,SNOMED Veterinary
374,Cardiac Disorders,4101013,253303001,Solitary aortic trunk with pulmonary atresia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4102838,253305008,Solitary arterial trunk,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4101014,253304007,Solitary pulmonary trunk with aortic atresia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40491892,447283008,Solitary ventricle of indeterminate morphology,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37396245,715987000,Sonoda syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4120806,234158006,Specific mixed vascular syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4129783,261482004,Spinal arteriovenous malformation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42512386,8032/3-C38.0,"Spindle cell carcinoma, NOS, of heart",ICDO Condition,Condition,ICDO3
374,Cardiac Disorders,36542014,8801/3-C38.0,Spindle cell sarcoma of heart,ICDO Condition,Condition,ICDO3
374,Cardiac Disorders,36554367,9689/3-C38.0,Splenic marginal zone B-cell lymphoma of heart,ICDO Condition,Condition,ICDO3
374,Cardiac Disorders,4119779,234131004,Splenoportal vascular anomaly,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42598803,3.39881E+14,Spontaneous cardiomyopathy,Clinical Finding,Condition,SNOMED Veterinary
374,Cardiac Disorders,43020933,472813007,Spontaneous closure of surgically created fenestration of interatrial septum after prior atrial fenestration operation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4119942,233819005,Stable angina,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37209632,16754391000119100,Stable angina due to coronary arteriosclerosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,3172795,28930001000004100,Stable arrhythmia,Clinical Finding,Condition,Nebraska Lexicon
374,Cardiac Disorders,4248877,73028002,Staphylococcal endocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4078531,19057007,Status anginosus,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020959,472847005,Stenosis of fetal aortic valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021946,472853005,Stenosis of fetal common atrioventricular valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020963,472851007,Stenosis of fetal left atrioventricular (not morphologically mitral) valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020956,472843009,Stenosis of fetal mitral valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020958,472845002,Stenosis of fetal pulmonary valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020961,472849008,Stenosis of fetal right atrioventricular (not morphologically tricuspid) valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020955,472841006,Stenosis of fetal tricuspid valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021071,472855003,Stenosis of fetal truncal valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4109330,253691004,Stenosis of systemic to pulmonary artery collateral artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4188347,46935006,Stokes-Adams syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4103012,253492004,Straddling left atrioventricular valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4102865,253399009,Straddling mitral valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4100264,253463003,Straddling right atrioventricular valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4101160,253379003,Straddling tricuspid valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4027255,128599005,Structural disorder of heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4094054,281092007,Stunned myocardium,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4057962,19886006,Sturge-Weber syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4249899,73774007,Subacute bacterial endocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4283084,66893008,Subacute endocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4227350,420938005,Subacute endocarditis associated with AIDS,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4083887,18484008,Subacute interstitial myocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37017177,713405002,Subacute ischemic heart disease,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4224425,421272004,Subacute myocarditis associated with AIDS,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4290395,69589006,Subacute myoendocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4170217,48228003,Subacute periendocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,35624156,766756002,Subaortic course of innominate vein,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4112081,253574009,Subaortic infundibulum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44804769,7.59771E+14,Subaortic left ventricular outflow tract obstruction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40488076,449602001,Subaortic outflow tract obstruction in solitary indeterminate ventricle,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44804775,7.59861E+14,Subaortic right ventricular outflow tract obstruction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4069183,204368006,Subaortic stenosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37204437,783096008,Subaortic stenosis and short stature syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020913,472793004,Subaortic stenosis as complication of procedure,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020917,472797003,Subaortic stenosis associated with functionally univentricular heart as complication of procedure,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40489905,448415009,Subaortic stenosis due to common atrioventricular valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40492025,448871001,Subaortic stenosis due to restrictive ventricular septal defect in functionally univentricular heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40492030,448876006,Subarterial ventricular septal defect,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36530304,9708/3-C38.0,Subcutaneous panniculitis-like T-cell lymphoma of heart,ICDO Condition,Condition,ICDO3
374,Cardiac Disorders,4002160,204456001,Subdiaphragmatic total anomalous pulmonary venous return,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4263712,46109009,Subendocardial ischemia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,765132,3.80001E+14,Subendocardial myocardial infarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020903,472783006,Subneoaortic valve stenosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020902,472782001,Subneopulmonary valve stenosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4112080,253573003,Subpulmonary infundibulum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44804770,7.59781E+14,Subpulmonary left ventricular outflow tract obstruction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40488078,449604000,Subpulmonary outflow tract obstruction in solitary indeterminate ventricle,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44813206,7.59851E+14,Subpulmonary right ventricular outflow tract obstruction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40489972,448476001,Subpulmonary stenosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020918,472798008,Subpulmonary stenosis as complication of procedure,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020922,472802009,Subpulmonary stenosis associated with functionally univentricular heart as complication of procedure,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45766114,703211006,Subsequent ST segment elevation myocardial infarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45766113,703210007,Subsequent ST segment elevation myocardial infarction of anterior wall,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45773170,703209002,Subsequent ST segment elevation myocardial infarction of inferior wall,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108217,194856005,Subsequent myocardial infarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108677,194857001,Subsequent myocardial infarction of anterior wall,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108218,194858006,Subsequent myocardial infarction of inferior wall,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45766241,703360004,Subsequent non-ST segment elevation myocardial infarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42595751,3.04641E+14,Subvalvular fibrous band stenosis,Clinical Finding,Condition,SNOMED Veterinary
374,Cardiac Disorders,42536727,735686002,Sudden arrhythmic death syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4317150,95281009,Sudden cardiac death,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40489973,448477005,Superior to inferior ventricular relationship,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4316077,95286004,Supernumerary azygos vein,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4070798,204363002,Supernumerary cusps of the mitral valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4069180,204352000,Supernumerary pulmonary valve cusps,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40491461,448728003,Supracardiac location of anomalous pulmonary venous connection,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40487648,449533005,Supracardiac location of anomalous pulmonary venous connection to azygos vein,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40487178,449451009,Supracardiac location of anomalous pulmonary venous connection to hemiazygos vein,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40487169,449443006,Supracardiac location of anomalous pulmonary venous connection to left sided vertical vein,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40487159,449434002,Supracardiac location of anomalous pulmonary venous connection to left superior caval vein,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40487603,449493005,Supracardiac location of anomalous pulmonary venous connection to right sided vertical vein,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40487604,449494004,Supracardiac location of anomalous pulmonary venous connection to right superior caval vein,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4033446,109427000,Supracristal ventricular septal defect,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4002161,204457005,Supradiaphragmatic total anomalous pulmonary venous return,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4100869,253354001,Supramitral left atrial ring,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4248028,72654001,Supraventricular arrhythmia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4091902,251168009,Supraventricular bigeminy,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42538755,762534000,Supraventricular bradyarrhythmia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,441872,63593006,Supraventricular premature beats,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4275423,6456007,Supraventricular tachycardia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4120085,233900001,Supraventricular tachycardia with functional bundle branch block,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020831,472747002,Surgically constructed drainage of coronary sinus to pulmonary venous atrium,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020832,472748007,Surgically constructed drainage of coronary sinus to systemic venous atrium,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020560,471275004,Surgically constructed interatrial communication,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4325850,429243003,Sustained ventricular fibrillation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4139206,426525004,Sustained ventricular tachycardia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42573212,3.59331E+14,Symmetrical hypertrophic cardiomyopathy,Clinical Finding,Condition,SNOMED Veterinary
374,Cardiac Disorders,44784442,698594003,Symptomatic congestive heart failure,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40480216,444605001,Symptomatic sinus bradycardia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4068938,21470009,Syncope anginosa,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36523685,9040/3-C38.0,"Synovial sarcoma, NOS, of heart",ICDO Condition,Condition,ICDO3
374,Cardiac Disorders,44500812,9043/3-C38.0,"Synovial sarcoma, biphasic of heart",ICDO Condition,Condition,ICDO3
374,Cardiac Disorders,44501907,9041/3-C38.0,"Synovial sarcoma, spindle cell of heart",ICDO Condition,Condition,ICDO3
374,Cardiac Disorders,4240733,58056005,Syphilis of mitral valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4261611,45058001,Syphilis of pulmonary valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4176161,42770003,Syphilis of tricuspid valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4219047,82355002,Syphilitic aortic stenosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4080593,240567009,Syphilitic coronary artery disease,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,436031,67391006,Syphilitic endocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,318689,278480000,Syphilitic endocarditis of aortic valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,313416,186875004,Syphilitic endocarditis of mitral valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,313964,186878002,Syphilitic endocarditis of pulmonary valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,313698,186877007,Syphilitic endocarditis of tricuspid valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,444083,4082005,Syphilitic myocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4265210,62207008,Syphilitic ostial coronary disease,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4119459,233849007,Syphilitic valve disease,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021833,9.4851E+13,Syphilitic valvular endocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36555797,9724/3-C38.0,Systemic EBV positive T-cell lymphoproliferative disease of childhood of heart,ICDO Condition,Condition,ICDO3
374,Cardiac Disorders,43021432,460913001,Systemic to coronary collateral artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4109479,253690003,Systemic to pulmonary collateral artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021189,460370001,Systemic to pulmonary collateral artery connecting with artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021321,460595001,Systemic to pulmonary collateral artery connecting with central pulmonary arteries,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021322,460596000,Systemic to pulmonary collateral artery connecting with isolated intraparenchymal pulmonary arteries,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021323,460597009,Systemic to pulmonary collateral artery connecting with tracheobronchial arteries,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020559,471274000,Systemic to pulmonary collateral artery contributing to dual lung supply,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021053,459165008,Systemic to pulmonary collateral artery from abdominal aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40489974,448478000,Systemic to pulmonary collateral artery from coronary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021052,459164007,Systemic to pulmonary collateral artery from descending thoracic aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021191,460387004,Systemic to pulmonary collateral artery from left brachiocephalic artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021181,460312001,Systemic to pulmonary collateral artery from left carotid artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021972,460375006,Systemic to pulmonary collateral artery from left renal artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021190,460380002,Systemic to pulmonary collateral artery from right brachiocephalic artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021180,460307002,Systemic to pulmonary collateral artery from right carotid artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021188,460365008,Systemic to pulmonary collateral artery from right renal artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4218343,417081007,Systolic anterior movement of mitral valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,443580,417996009,Systolic heart failure,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43530642,1.20871E+14,Systolic heart failure stage B,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36717359,15629641000119107,Systolic heart failure stage B due to ischemic cardiomyopathy,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020421,1.20861E+14,Systolic heart failure stage C,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36712929,15629741000119102,Systolic heart failure stage C due to ischemic cardiomyopathy,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021840,1.20851E+14,Systolic heart failure stage D,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36538587,9831/3-C38.0,T-cell large granular lymphocytic leukemia of heart,ICDO Condition,Condition,ICDO3
374,Cardiac Disorders,36518281,9688/3-C38.0,T-cell/histiocyte rich large B-cell lymphoma of heart,ICDO Condition,Condition,ICDO3
374,Cardiac Disorders,37397548,718212006,TMEM70 related mitochondrial encephalo-cardio-myopathy,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,315643,6285003,Tachyarrhythmia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4254116,74615001,Tachycardia-bradycardia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4144463,426300009,Tachycardia-induced cardiomyopathy,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40479589,441541008,Takotsubo cardiomyopathy,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,320835,86299006,Tetralogy of Fallot,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4163292,399228007,Tetralogy of Fallot with absent pulmonary valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4101619,253513005,Tetralogy of Fallot with pulmonary atresia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42538671,762433009,Tetralogy of Fallot with pulmonary atresia and systemic-to-pulmonary collateral artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4101618,253512000,Tetralogy of Fallot with pulmonary stenosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40491009,448682007,Thickened atrial septum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40491986,448836001,Thickened atrioventricular valve leaflet in atrioventricular septal defect,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40491968,448820003,Thickened mitral leaflet,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40487092,447923000,Thin ventricular septum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37396800,716740009,Thomas syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108747,253678000,Thoracic aortic coarctation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020627,457687006,Thrombosis of aortic valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108680,194868001,"Thrombosis of atrium, auricular appendage, and ventricle due to and following acute myocardial infarction",Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020633,457727004,Thrombosis of common atrioventricular valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020638,457762009,Thrombosis of left atrioventricular (not morphologically mitral) valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,761921,19830001000004106,Thrombosis of left circumflex artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020619,457637004,Thrombosis of mitral valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020621,457647001,Thrombosis of pulmonary valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021896,457737009,Thrombosis of right atrioventricular (not morphologically tricuspid) valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021890,457612009,Thrombosis of tricuspid valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021894,457707000,Thrombosis of truncal valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42538532,762255004,Thrombus of cardiac chamber,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021698,473360003,Thrombus of left atrium,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020887,472767006,Thrombus of physiologic left atrium as complication of procedure,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020846,472765003,Thrombus of physiologic right atrium as complication of procedure,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021697,473359008,Thrombus of right atrium,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4244859,60446003,Thyrotoxic heart disease,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4262389,46220003,Tic-tac rhythm,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44783199,699256006,Timothy syndrome type 1,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36714606,719907006,Timothy syndrome type 2,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4354065,250984000,Torn aortic cusp,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108602,251003004,Torn mitral leaflet,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37397458,718104007,Torsade de pointes with short coupling interval syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37110729,725060001,Torsades de pointe caused by drug,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4135823,31722008,Torsades de pointes,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40490508,448599000,Total anomalous pulmonary venous connection of infracardiac type,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40487082,447914003,Total anomalous pulmonary venous connection of intracardiac type,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40486619,447832002,Total anomalous pulmonary venous connection of supracardiac type,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020477,2.86331E+14,Total anomalous pulmonary venous connection to coronary sinus,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021862,2.86341E+14,Total anomalous pulmonary venous connection to hepatic vein,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020478,2.86351E+14,Total anomalous pulmonary venous connection to right atrium,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021863,2.86361E+14,Total anomalous pulmonary venous connection to superior vena cava,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40491460,448727008,Total anomalous pulmonary venous connections of mixed type,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,432432,111323005,Total anomalous pulmonary venous return,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4109778,253732001,Totally absent pericardium,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,317301,31993003,Toxic myocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4093494,187195003,Toxoplasma myocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4137350,262941008,Transection of coronary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4182429,429710001,Transient ischemic dilatation of left cardiac ventricular cavity,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4133509,278928000,Transient mitral regurgitation of newborn,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4201630,315026000,Transient myocardial ischemia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4172865,276517000,Transient myocardial ischemia of newborn,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4172866,276518005,Transient tricuspid regurgitation of newborn,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4100005,253297008,Transposition of aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36683294,781065009,Transposition of inferior vena cava,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4265534,36422005,Transposition of pulmonary veins,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37396000,715655000,Transthyretin related familial amyloid cardiomyopathy,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4231818,405550001,Trauma to aortic valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4226023,405551002,Trauma to mitral valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4226024,405552009,Trauma to pulmonary valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4231819,405553004,Trauma to tricuspid valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4033322,109379000,Traumatic interventricular septal defect,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4101035,253376005,Tricuspid annulus hypoplasia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40493451,449116007,Tricuspid but functionally bicuspid aortic valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4100144,253389004,Tricuspid chordae tendinae to outlet septum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4100878,253388007,Tricuspid chordae tendinae too long,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4102861,253387002,Tricuspid chordae tendinae too short,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4111412,194990000,"Tricuspid incompetence, non-rheumatic",Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4101161,253380000,Tricuspid leaflet abnormality,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40488873,446699002,Tricuspid leaflet deficiency,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4101034,253375009,Tricuspid leaflet dysplasia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40489373,446786009,Tricuspid leaflet fenestration,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40489368,446781004,Tricuspid leaflet flail,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40488795,446628002,Tricuspid leaflet gelatinous,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40488797,446630000,Tricuspid leaflet noncoapting,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40488801,446633003,Tricuspid leaflet thickened,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4100145,253390008,Tricuspid papillary muscle abnormality,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4111413,194991001,"Tricuspid stenosis, non-rheumatic",Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40486070,447695000,Tricuspid truncal valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,316993,20721001,Tricuspid valve disorder,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108817,194989009,"Tricuspid valve disorder, non-rheumatic",Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44813665,7.27021E+14,Tricuspid valve imperforate,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40491868,447261009,Tricuspid valve primary chords absent,Clinical Finding,Condition,SNOMED
